time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
7.48,7.10543e-15,8.52651e-14,-1.06581e-14,-1.77636e-15,4.44089e-16,-1.06581e-14,68.4862,-216.796,254.37,-1.7681e-14,5.14162e-15,-9.74712e-15,21.4286,-144.881,13.6459,9.9648,-2.57846,2.28278,-92.3436,-413.634,25.6396,8.35151,-3.46829,1.9503,-92.8803,-414.713,24.7625,8.16755,-4.81085,-20.3333,91.3961,-65.5282,34.7952,-0.613713,-0.561337,0.435216,-134.404,-1264.44,-385.332,-3.00129e-16,2.40593e-15,4.50428e-15,-168.503,-1311.92,-14.8441,17.0092,6.76611,2.70777,-247.069,-1656.59,-22.464,-8.48729,12.854,-1.05365,-246.86,-1657.04,-22.1217,-0.760362,12.7186,-74.7781,58.985,-7.09686,-12.8688,0.0750172,0.479483,0.856734,4.15636,498.106,-10.3997,-2.03769e-14,-4.54153e-15,-1.2388e-14,1.89054,16.7164,-2.9686,7.08386e-16,1.34942e-16,2.45569e-16,-1.31992,7.48206,-1.15397,-0.00297063,0.00601156,-0.000266199,-1.50666,4.80194,-0.636912,0.0793977,0.0290354,-0.0989085,-1.46079,1.98178,-0.0723073,0.00358564,0.00182382,-0.0587445,2.55231,25.3607,4.54833,-1.77155e-16,4.08111e-17,-3.54434e-16,-0.797484,11.8428,2.58088,-0.0164523,-0.0106037,-0.00670645,-1.37817,7.68092,1.61712,-0.164252,-0.0257816,-0.125659,-1.65506,3.31076,0.566391,-0.0217378,0.00223825,-0.0774379
7.53,1.42109e-14,4.26326e-14,-1.77636e-14,1.9984e-14,-4.88498e-15,1.06581e-14,68.4811,-312.089,142.923,1.63601e-15,1.54211e-16,-2.08491e-15,56.5307,-211.171,18.1636,-3.06738,-0.68344,1.22337,31.4475,-301.888,24.6561,-3.06287,-1.82555,-1.31241,31.7332,-303.492,24.1608,-1.62826,-2.94313,-16.8421,46.6492,-15.2963,19.3494,-0.0879894,-0.14612,-0.153116,-260.183,-1206.83,-377.855,-7.11884e-15,6.25978e-16,-4.19279e-15,-288.744,-1427.87,-0.437858,14.752,4.70856,2.7927,-373.31,-1837.37,-13.6634,-9.80935,12.089,-0.0687722,-373.224,-1838.41,-13.7809,-4.61195,11.5906,-82.1793,78.9945,-5.09018,-22.337,0.0964753,0.752906,1.55994,-21.7407,475.375,11.6777,-2.85161e-16,1.05331e-15,4.49556e-14,2.08889,17.0115,-2.43015,-1.04968e-16,9.31543e-17,2.49264e-16,-0.692776,8.28012,-1.66121,0.0451229,0.0102837,-0.0146132,-1.07737,5.46399,-1.10964,0.149189,0.0290072,-0.0954439,-1.2475,2.50306,-0.444199,0.0227913,0.00139796,-0.0557508,0.205372,19.4533,4.40153,1.6455e-16,1.80953e-16,-5.88161e-16,-1.64836,8.982,1.87329,0.0276768,-0.0027372,0.00755331,-1.82126,5.79435,1.06023,-0.0786568,-0.0218003,-0.106728,-1.75053,2.40521,0.22086,-0.00237797,0.00319793,-0.0680492
7.56,0,-4.26326e-14,-1.59872e-14,-2.66454e-14,-2.44249e-15,0,225.592,-1098.47,277.584,-1.18862e-14,-3.40574e-15,1.49433e-14,173.439,-513.317,51.7199,-16.8264,1.29346,-0.505022,77.1865,-248.601,29.6731,-5.94938,2.45919,-1.25467,79.1749,-249.287,28.825,-3.81405,1.52884,-14.5634,44.1005,-6.5821,20.356,0.0820537,0.446553,-0.358978,-385.489,-1334.7,-370.466,-1.68058e-14,6.44845e-15,5.30433e-14,-414.289,-1656.2,13.5199,19.8424,0.537827,2.73665,-499.778,-2030.82,0.971243,-3.34888,7.85094,-0.51845,-500.523,-2032.4,0.91276,2.14292,6.44436,-91.6833,52.7687,-5.31524,-13.7082,0.116379,0.577353,0.950899,-140.956,448.505,9.30564,-1.68771e-14,1.73982e-15,3.3408e-13,-0.0939618,10.7726,-1.39779,6.7875e-16,1.89943e-17,2.37102e-16,0.139565,5.90898,-1.2901,0.0259302,0.00546841,-0.00738667,-0.342562,4.0572,-0.912217,0.11024,0.00949072,-0.0579083,-0.746462,2.04558,-0.439759,0.0187485,-0.00144854,-0.0398471,-2.12999,10.8099,2.95641,-1.90034e-16,-1.61012e-16,6.06036e-17,-0.884912,5.23419,1.01467,0.0704324,0.0129993,0.0261364,-1.13697,3.41725,0.447905,0.00921861,0.0101331,-0.0631358,-1.27663,1.37341,-0.0816375,0.0142232,0.00794707,-0.0498836
7.6,-2.84217e-14,5.50671e-13,-1.48326e-13,4.26326e-14,-3.55271e-15,-9.9476e-14,1240.59,-2063.52,1393.19,7.69144e-14,-6.46346e-14,5.28119e-14,683.343,-1921.12,83.2642,94.0463,17.7345,31.7518,1381.2,-2968.34,296.863,71.8222,0.152527,22.005,1382.9,-2969.23,296.095,98.7338,-3.95489,-141.671,485.228,51.1112,238.253,-1.05905,-3.05406,1.93192,-553.629,-1869.88,-201.298,9.61174e-14,-6.32753e-14,-1.45727e-15,-612.519,-1911.13,-6.99175,35.8262,-8.83134,0.861088,-689.933,-2209.82,-18.0437,0.674185,3.70622,-0.67692,-690.537,-2209.74,-17.103,6.44516,2.61184,-102.712,49.8063,-9.54884,-17.7771,0.179748,0.671621,0.941811,-315.306,373.851,-288.758,8.25772e-13,-8.20122e-16,4.81635e-13,-6.65154,-22.7197,-3.94861,-9.82643e-15,6.5416e-16,2.49706e-15,0.504784,-7.97935,3.73966,-0.745001,0.0578119,0.140914,0.765528,-4.52329,3.13943,-0.777308,0.00798885,0.15426,0.507453,-1.42337,2.17514,-0.175346,0.0154015,0.0346426,-4.76364,23.1812,0.106427,-1.2618e-15,1.15437e-15,-2.56183e-16,-1.93817,8.16505,3.31058,-0.222581,-0.116698,-0.108832,-2.76253,4.56842,1.932,-0.222626,-0.127102,-0.34187,-2.57776,1.23635,0.364616,-0.0189586,-0.00477633,-0.134863
7.71,8.52651e-14,2.27374e-13,8.52651e-14,0,-2.13163e-14,-2.84217e-14,-61.0791,-2640.96,350.103,-6.64121e-14,3.27463e-14,-1.67165e-13,612.057,-1378.34,-16.5694,-60.5997,-5.75778,-13.7855,961.883,-1688.86,34.0453,-31.0287,6.9842,-6.66657,960.448,-1689.18,31.4777,-24.1295,8.53044,-115.91,435.705,-97.1407,147.393,0.702099,4.96807,-4.24279,-987.443,-1558.43,-1199.12,1.07843e-14,3.45926e-14,7.34291e-15,-444.141,-1144.62,45.9024,-120.186,26.1243,-0.163761,-2305.57,-4348.64,-279.965,-66.3078,3.01167,11.8873,-2308.53,-4352.01,-282.11,-29.9911,0.352992,-246.884,456.822,-566.939,-143.205,4.07124,2.14931,3.70758,155.367,874.657,372.769,-3.59193e-13,2.62668e-14,1.78837e-14,12.3505,84.0629,-4.03508,-1.78162e-16,7.49052e-16,1.21983e-15,5.7546,36.0295,-10.8195,0.846966,-0.241907,-0.130565,3.90242,22.4518,-7.9064,1.28088,-0.2574,0.0614691,1.83698,9.36529,-4.87489,0.292098,-0.0829259,0.00406763,0.21011,20.1276,9.59789,-1.27808e-16,-5.49521e-16,2.20118e-15,-3.67098,7.11293,0.233267,0.18564,0.117694,0.0860153,-2.77666,4.27561,-0.286325,0.0832902,0.0887398,-0.0383284,-1.957,0.983592,-0.556138,0.0321939,0.0233097,-0.0665056
7.77,1.42109e-14,-1.42109e-13,1.84741e-13,7.10543e-15,-7.10543e-15,3.55271e-15,456.798,-1410.96,774.716,4.2452e-14,-1.04022e-14,2.70977e-16,554.727,-1717.55,-64.4625,72.3911,21.6156,9.72454,814.642,-3773.88,180.818,57.5145,5.01078,13.3852,814.934,-3775.99,180.517,60.484,-4.22324,-191.169,529.075,-120.217,163.094,-1.70575,-3.21335,2.0618,-242.408,-1249.31,-965.931,-4.82945e-14,-4.03914e-16,4.64552e-15,-29.64,-292.586,16.1817,-42.7112,23.6512,-1.7948,-1098.26,-1247.59,-194.784,-27.6341,8.06505,3.78293,-1099.25,-1247.75,-194.436,-6.56098,4.2498,-90.7288,54.5808,-311.04,-42.4807,2.12014,0.105594,1.7363,-1.81323,858.009,-99.5755,-7.03646e-14,-7.78408e-14,-2.71604e-14,2.12742,19.6036,-6.57189,2.75451e-15,-3.44238e-16,3.97641e-17,1.2683,9.19122,-1.14416,-0.318393,0.0731453,0.0634582,1.04276,5.88775,-0.567182,-0.134322,0.0468992,0.10633,0.802897,2.56959,-0.0192042,-0.0307471,0.0136768,0.0270322,-0.637271,30.7087,3.97921,2.55037e-16,1.62392e-15,1.48899e-15,-2.85132,8.18564,2.51692,-0.0567175,-0.0672308,-0.0328738,-3.18572,3.91333,1.12756,-0.0419898,-0.0678143,-0.327756,-2.51747,0.073632,-0.340313,0.0284199,0.0147854,-0.150349
7.83,-7.10543e-14,4.54747e-13,1.42109e-14,-3.55271e-15,-1.77636e-15,-5.68434e-14,-92.0371,-3278.46,975.966,1.14451e-14,6.03831e-15,4.17718e-14,360.594,-1818.68,-55.3967,-63.4963,0.0460183,-3.91242,451.75,-1270.49,28.466,-19.5726,4.32083,-2.66672,451.44,-1272.02,27.8119,-22.0578,1.58771,-77.4784,172.566,-47.9556,37.9492,0.471062,2.39925,-1.37626,-512.435,-1804.61,-399.637,-6.49952e-14,3.63655e-14,-5.84773e-14,-109.905,-641.564,8.27131,46.9775,-15.5596,4.64668,-757.028,-1068.49,75.0426,28.3482,-6.8237,-4.64872,-759.861,-1065.9,74.6231,37.9372,-18.9544,-79.2863,-19.606,-348.278,-30.0889,-3.75869,-0.42028,-3.07486,134.241,806.366,-10.202,4.07591e-14,-2.16152e-14,1.67801e-13,4.08036,44.7554,-6.67636,9.98858e-16,-2.30168e-16,-1.47847e-15,0.90762,20.262,-4.60924,0.0617824,-0.0224844,-0.0118929,0.86857,12.8548,-3.21843,0.371051,-0.0228695,0.0765764,0.706784,5.5889,-1.78535,0.0846758,-0.0115832,0.0156342,3.37492,38.7561,6.96799,-9.8429e-16,4.27416e-16,-1.82612e-15,-3.72809,11.1325,2.22768,0.00299764,-0.0295369,-0.00643945,-4.01863,5.75692,0.83977,-0.0238216,-0.051751,-0.349577,-3.31583,0.578482,-0.528017,0.0379491,0.0136728,-0.179768
7.9,-4.44089e-16,-1.98952e-13,-1.06581e-14,1.77636e-15,-1.77636e-15,3.55271e-15,-88.8413,-1079.38,262.045,-4.4651e-15,1.28898e-15,1.35198e-15,27.0295,-964.922,1.05641,-4.3997,4.45231,0.378413,-5.95214,-1441.2,61.7652,14.1205,-1.88512,3.07476,-5.83784,-1441.81,61.878,15.7538,-4.79043,-65.2531,132.903,-27.6504,47.0909,-0.407005,-0.804244,0.928363,134.317,-464.602,-427.698,4.2924e-14,-5.57893e-15,7.98679e-15,5.79328,-318.061,-4.61048,-22.2286,2.17872,0.548293,-624.665,-848.849,-83.5746,-17.0477,0.581026,3.29974,-625.811,-848.387,-82.3805,-7.7599,-0.470761,-55.4558,69.1088,-192.459,-33.9174,1.2631,0.197862,0.880324,-13.8969,352.7,2.03119,5.46573e-14,-2.0482e-15,2.1165e-14,-1.30461,27.4113,-3.80179,2.33822e-16,-1.67892e-17,-1.92046e-17,-0.816931,13.3013,-2.72956,0.0038584,-0.00348151,-0.000303794,-0.578401,8.62813,-1.87067,0.205363,0.0140362,0.0101,-0.372119,3.92953,-0.962625,0.0438243,-0.00131124,-0.012453,1.95057,16.4346,3.21858,4.05714e-16,-1.22557e-16,6.44947e-16,-1.18062,5.4681,0.824647,0.0247524,-0.00178432,0.00649927,-1.58759,3.11351,0.25297,-0.00477688,-0.0131974,-0.142017,-1.62882,0.682481,-0.274681,0.0177966,0.00376374,-0.0810573
7.95,5.32907e-15,0,1.77636e-15,-7.10543e-15,0,-1.33227e-15,-196.375,-1018.05,269.018,2.37095e-14,-2.77182e-15,-9.43318e-15,-66.1596,-1009.44,-6.39215,-5.60486,4.46951,0.524443,-114.029,-1465.33,43.1958,9.56219,-0.960623,2.45528,-113.728,-1466.5,43.725,11.8852,-3.07351,-64.3543,104.8,-17.0455,39.9083,-0.31455,-0.70412,1.08038,-39.4908,-501.134,-134.16,3.75857e-14,-4.59616e-15,-1.51928e-14,31.2213,-192.318,-6.70336,11.7721,-2.05947,0.861553,-79.7754,-409.48,-15.3573,8.84653,-1.72718,-1.64868,-81.0117,-410.093,-14.9281,11.5519,-1.38357,-25.3058,23.2057,-30.8257,-6.81713,-0.236967,-0.253965,-0.40546,43.6366,348.577,-55.6679,1.57568e-15,3.81993e-15,3.95681e-14,-1.66928,19.6952,-3.91805,-3.80433e-16,-7.48148e-17,-4.30748e-16,-1.89359,10.031,-1.46599,-0.102904,-0.0137168,0.0326633,-1.25854,6.64139,-0.945109,0.0631612,0.0168299,0.0322197,-0.68321,3.15251,-0.409518,0.0110253,0.00179828,-0.00608398,4.46424,21.4659,2.85916,1.31922e-15,4.96965e-16,-1.05893e-17,-1.355,8.04054,1.46453,-0.0277076,-0.0255085,-0.0120815,-2.08287,4.85694,0.712125,-0.0795335,-0.0524104,-0.196759,-2.22473,1.57814,-0.109703,0.00694669,-0.00269536,-0.104016
8,1.42109e-14,1.42109e-13,-1.77636e-15,0,-1.77636e-15,-7.10543e-15,-337.882,-1289.22,283.44,-3.12048e-14,2.30051e-15,-1.5651e-15,-180.463,-1249.13,-30.249,-15.8798,4.84055,-0.815504,-202.428,-1541.04,36.4669,-0.789809,-0.938901,-0.402009,-201.887,-1542.21,37.3131,2.06105,-2.83583,-68.3109,90.2447,-3.35849,36.3682,-0.240698,-0.775105,1.58267,-28.173,-518.897,-176.993,-1.84501e-14,-7.71921e-15,1.73698e-15,40.6226,-183.52,-17.9982,12.1148,-4.79857,0.926909,62.9104,-398.057,-20.5722,8.16719,-5.17589,-0.784716,62.7389,-399.461,-20.266,9.80902,-3.76699,-23.5259,43.163,-21.961,-11.4205,-0.203061,-0.374461,-0.312415,30.8155,353.313,-37.3174,-2.58745e-14,8.31672e-15,-1.42334e-14,-2.68701,19.4,-3.28556,8.4619e-16,1.94356e-16,-2.23982e-16,-2.97115,9.6192,-1.27533,-0.0438782,-0.0112761,0.0166175,-2.14472,6.35595,-0.845249,0.104161,0.036223,-0.0129754,-1.30457,2.95757,-0.368688,0.0176868,0.004413,-0.0230219,4.99081,20.279,2.39593,2.35508e-16,8.02215e-17,-3.21885e-16,-0.72682,9.01871,1.58851,-0.0472407,-0.0224558,-0.0147657,-1.606,5.85948,0.969352,-0.141244,-0.0503316,-0.165588,-2.02847,2.48199,0.209601,-0.0131965,-0.00526229,-0.0934888
8.03,2.84217e-14,2.84217e-14,3.55271e-14,-9.32587e-15,3.55271e-15,-7.10543e-15,-400.46,-1376.97,243.019,-6.72173e-15,-1.2976e-15,-1.00021e-14,-295.528,-1438.95,-27.2162,-14.1557,5.44436,0.0557096,-313.96,-1792.7,38.7795,5.7625,-2.16749,1.42187,-313.384,-1793.91,39.496,9.38616,-4.26857,-75.5351,117.83,2.14727,51.1295,-0.323486,-1.18453,2.48628,176.324,-611.532,-220.3,4.70295e-15,1.52746e-15,-8.56333e-15,101.852,-328.337,-40.4077,4.95164,-1.13859,2.19677,98.0227,-358.598,-28.3589,-2.07322,-1.04119,0.519252,99.0166,-359.658,-27.3615,-1.1743,0.850948,-19.8696,43.4157,-12.5231,-10.9028,-0.0514327,-0.266626,-0.254399,-53.2293,347.823,-21.6461,2.1175e-14,-9.66274e-15,-3.43535e-13,-4.28318,19.1482,-2.85461,2.80656e-16,1.80521e-16,-6.43453e-16,-3.21198,9.34539,-1.16054,-0.0378863,-0.00948355,0.0154669,-2.4768,6.10402,-0.706048,0.0936531,0.0396115,-0.0476736,-1.64819,2.70317,-0.208603,0.0112346,0.00386176,-0.038729,2.60244,13.0119,1.52652,2.50676e-16,-8.2524e-18,2.30464e-16,-0.0206671,6.61669,1.09349,-0.0231061,-0.0114243,-0.00655417,-0.738711,4.51647,0.729993,-0.10942,-0.0244571,-0.0939375,-1.25465,2.18285,0.264668,-0.0153197,-0.00256918,-0.0605867
8.06,-8.52651e-14,-5.25802e-13,-7.10543e-15,1.42109e-14,1.77636e-15,3.55271e-14,-455.861,-1289.25,213.877,-3.58553e-15,-2.71167e-15,-2.12023e-14,-429.541,-1674.53,-30.8624,-6.69531,6.36843,1.48946,-522.473,-2240.92,32.0008,12.6304,-2.62819,3.78072,-522.478,-2242.98,32.8647,17.3708,-4.82231,-90.6217,155.013,-5.76973,70.8322,-0.524305,-1.47818,2.96067,284.008,-1365.86,-395.443,-6.68524e-14,-3.50718e-14,5.44891e-14,217.045,-568.738,-34.9577,35.1413,0.271535,1.32387,244.683,-375.716,-8.04407,30.3447,-4.70321,-3.12937,246.23,-375.579,-8.46112,32.4246,-2.79483,-28.7802,79.5042,-10.5456,-18.6502,-0.0944127,-0.99437,-0.5536,-121.757,342.694,-80.5362,-1.66332e-14,-7.74605e-15,-1.57009e-13,-4.1258,10.5269,-3.07139,1.24001e-15,1.44318e-16,-2.15042e-15,-1.95973,5.816,-0.249362,-0.148716,-0.0583618,0.0718258,-1.58245,3.92105,0.0532709,-0.0554766,-0.0311518,0.0110795,-1.23842,1.74149,0.306465,-0.0230764,-0.00904541,-0.0248879,1.40818,11.2358,0.232455,1.21988e-16,2.38852e-16,9.87991e-17,0.550584,5.76145,1.20759,-0.0803013,-0.00947078,-0.0165104,-0.281453,3.96899,0.88454,-0.152403,-0.0169661,-0.0913523,-0.891954,1.99756,0.421646,-0.0271129,-0.00067853,-0.0533987
8.1,-5.68434e-14,1.13687e-13,2.13163e-14,-4.26326e-14,0,2.13163e-14,-620.426,-1129.86,248.306,3.3685e-15,-3.36107e-14,4.91804e-15,-627.713,-1974.47,-43.1958,5.21824,8.79719,3.57396,-976.091,-2931.66,5.71661,11.4372,2.95177,4.44275,-978.04,-2935.64,7.56361,17.6878,0.798808,-118.936,163.622,-39.4919,78.8981,-0.742769,-1.2458,1.7806,438.823,-3404.52,-984.884,-1.51277e-14,-1.2401e-13,1.1474e-14,433.847,-1225.61,-116.35,107.244,24.6402,3.01483,1222.82,-1279.08,-32.3884,63.7163,-6.93049,-3.5511,1223.8,-1276.91,-29.5201,73.6444,5.3771,-105.762,242.402,1.55679,-44.156,-0.0281095,-3.49799,-1.2361,-133.755,404.833,-305.681,2.59763e-13,-8.1755e-15,-8.46599e-15,-1.63091,-8.29946,-4.25233,8.74627e-16,1.3069e-15,-1.50807e-15,1.36963,-1.10727,1.58487,-0.355469,-0.19968,0.206572,1.25853,-0.0387198,1.33365,-0.28313,-0.218759,0.248356,0.473718,0.359078,0.855056,-0.0608738,-0.0376364,0.0481176,5.83611,29.2595,-2.28738,-4.01192e-15,7.09396e-16,6.65231e-16,2.06361,12.8464,3.49438,-0.44899,0.0245325,-0.0750878,0.0467831,8.33738,2.76086,-0.579562,0.00324836,-0.220357,-1.24399,3.71213,1.57456,-0.116807,0.0107013,-0.103073
8.14,-3.55271e-14,-2.84217e-13,-1.42109e-13,2.84217e-14,-2.84217e-14,2.13163e-14,-2031.64,-3951.95,2288.89,3.71868e-13,-2.65699e-13,3.08681e-14,-986.808,-2626.38,-82.8829,260.784,-39.2231,51.1627,-3461.21,-10915.7,539.321,159.581,-34.8726,55.5774,-3464.71,-10920.3,542.677,188.439,-69.2289,-464.92,1166.05,-608.622,608.493,-6.84182,-6.34698,6.01215,1102.46,-2326.61,-1859.86,-7.83429e-14,3.04136e-14,-2.50832e-14,230.124,-526.43,-91.2715,-115.76,-2.78321,-0.842701,1406.99,-2508.3,-305.183,-92.9344,16.4464,1.51379,1408.75,-2508.52,-300.821,-80.0741,43.0297,-154.346,523.957,-17.8997,-89.5637,1.13692,3.38588,1.09741,141.711,524.941,-320.913,2.58721e-13,1.40073e-13,-1.97958e-13,0.502314,3.28576,-4.74088,3.6614e-15,1.98192e-15,-1.46004e-15,-1.62662,2.29638,0.977156,-0.154453,-0.10913,0.102132,-0.92228,1.83192,0.74214,-0.0735624,-0.0802733,0.110445,-0.578054,0.949512,0.406277,-0.0158406,-0.011863,0.0136888,16.8107,57.1189,0.0231316,-1.72588e-16,-1.10622e-15,1.25548e-15,4.45334,25.4529,5.4861,-0.533751,0.0753013,-0.082621,1.39665,16.3241,4.20189,-0.839225,0.0739949,-0.218992,-0.888162,7.06556,2.41441,-0.173482,0.0299281,-0.120607
8.21,-1.9984e-14,2.27374e-13,-2.98428e-13,1.42109e-14,-1.42109e-14,-4.79616e-14,-1736.01,-5229.23,1300.18,3.87246e-14,-4.48457e-14,-9.39733e-15,-971.415,-2207.45,-26.0732,-173.972,36.9746,-9.12926,-670.869,-4277.21,10.0921,-88.3589,35.408,-25.9776,-672.085,-4274.36,12.7823,-96.4307,36.3383,-279.175,323.917,-444.26,167.574,6.4504,4.02015,-2.43273,712.833,-2518.66,-1143.38,-1.4566e-13,-3.76296e-15,-1.83174e-14,412.97,-1265.93,17.1724,59.8814,29.8844,3.36188,1095.52,-1987.57,38.9525,24.7856,11.8797,-2.91303,1093.63,-1990.05,40.4826,47.9797,22.5188,-131.154,414.708,-93.2013,-40.1517,-0.326936,-4.13346,-3.31236,-120.282,683.393,147.715,3.32063e-13,-1.10495e-13,1.65577e-13,-5.03976,43.1161,-5.26503,4.59663e-15,-4.02053e-16,1.49084e-15,-5.27921,12.2171,-2.5957,0.0546482,0.0823174,-0.0489569,-5.08654,6.0709,-0.70117,-0.00614741,0.0934327,-0.444045,-3.62035,0.412835,1.04975,-0.0686219,-0.0183173,-0.198677,1.70938,12.7914,7.43129,-2.70664e-16,-7.2007e-17,-6.8015e-16,1.80208,6.01482,-0.677984,0.580825,-0.121783,0.0882803,1.13789,4.01341,-1.06786,0.447234,-0.0607007,0.0696378,0.191377,1.79404,-1.13816,0.104423,-0.022204,-0.00830834
