time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
2.15,-0.0150973,-0.194661,-0.66013,-0.0957739,-0.0886211,0.0931719,-2.18395,0.50971,0.310835,1.19963,0.574957,-1.30207e-06,0,0.505738,-0.677563,-0.744246,6.08791,0.332513,3.13608e-06,0,-0.0216773,0.0106244,0.610805,1.36052,0.58819,0.563284,2.30354,-0.000914088,7.18706e-06,4.80305e-06,-1.40933,-0.0505035,-1.93107,0.260385,-0.141253,-6.29109e-06,4.19673e-06
2.18,0.0627053,-0.286654,-0.465622,-0.0551088,-0.147887,0.0641191,-2.24786,0.517614,0.114514,1.02265,0.637924,-5.05828e-06,0,-0.0260451,-0.748898,-0.87089,6.58561,-0.219117,5.18363e-06,0,-0.0246888,0.152055,0.449482,1.03998,0.566664,0.824455,2.34583,-0.00683832,5.26382e-06,8.13002e-06,-1.16537,0.0114514,-1.63797,0.192291,-0.139051,-5.95638e-06,6.0196e-06
2.22,0.0679135,-0.279415,-0.131623,-0.0305682,-0.206086,-0.0146007,-1.90914,0.30532,-0.106517,0.287783,0.417747,-5.1385e-06,0,-0.135127,-0.435472,-0.891593,5.39697,-0.560899,6.84621e-06,0,0.0475869,0.244656,0.173324,0.796417,0.447425,0.894209,2.01078,0.0132835,2.88975e-07,1.89347e-06,-0.7277,0.0565756,-0.85196,0.000880619,-0.0513838,-1.68239e-06,5.62441e-06
2.25,0.103871,-0.0881722,-0.126441,0.000164709,-0.210153,-0.0662629,-1.56315,-0.106728,0.0267332,-0.50403,0.174052,-2.23782e-06,0,-0.341922,-0.0452062,-0.72533,3.65006,-0.565754,3.38435e-06,0,0.056082,0.0721697,0.0999542,0.51936,0.282519,1.00327,1.90136,0.0655679,-1.82432e-06,-4.7692e-06,-0.55078,0.0845143,-0.428669,-0.109978,0.0162147,-1.65835e-06,2.44229e-06
2.33,0.576794,0.854791,-0.392778,0.14561,-0.0452266,-0.146925,-0.808595,-1.5216,1.12892,-2.8442,-0.986692,6.90644e-06,0,-1.12036,0.97899,-0.253713,-1.80372,-0.429095,-3.95593e-06,0,-0.355597,-0.948688,0.0276907,-0.930148,-0.390552,1.21026,2.22611,-0.0242205,3.3102e-06,3.16691e-06,-0.425321,-0.0827548,-0.323918,-0.259515,0.0970157,1.11854e-06,-7.40055e-06
2.44,-0.182269,0.863815,-0.0496933,-0.0720539,0.204696,-0.127934,4.16855,-1.09808,0.497699,-6.55341,-3.53501,-8.79531e-06,0,-1.48168,1.20341,0.559362,0.0938387,1.15863,4.8472e-07,0,0.0107023,-0.900776,-0.359097,-1.17244,-0.00806622,-0.149152,-1.04009,-0.376559,-1.42145e-06,-2.18832e-06,0.0597593,-0.384694,-0.220268,-0.374255,0.219065,4.15179e-06,2.59736e-06
2.55,-0.458123,0.179329,-0.688378,-0.11725,0.0518072,-0.0250587,3.48804,0.281513,0.891912,0.381835,3.2252,-1.30736e-06,0,-1.75405,0.281189,-1.11422,1.33432,0.663927,2.37334e-08,0,0.38976,-0.25017,0.104244,-0.828452,-0.181753,0.142107,-2.69088,-0.142142,-1.92298e-06,-2.18653e-06,-0.0563605,-0.0793681,-0.831511,-0.2012,0.0112018,-3.53955e-06,2.2239e-06
2.6,-0.350751,0.0447052,0.270945,-0.108961,-0.0488538,-0.0645362,2.15333,-0.0919563,-0.636844,3.37455,2.04788,4.48863e-06,0,-1.57375,0.244628,-0.487323,0.840216,0.575682,-3.03442e-07,0,0.160441,0.11668,-0.653463,-0.911302,-0.163326,-0.601012,-2.77156,-0.240516,-4.00628e-06,-2.20914e-06,0.174474,-0.0846518,-0.485945,-0.158467,0.00671667,7.04567e-07,9.78052e-07
2.64,-0.31486,0.198713,0.555469,-0.0707959,-0.130826,-0.0527403,1.13685,-0.581452,-1.28667,5.39019,0.826262,5.11478e-06,0,-1.61396,0.362685,-0.129304,0.630267,0.630687,-3.83911e-07,0,0.16844,-0.0263815,-0.780393,-1.0997,-0.201365,-0.817004,-2.49931,-0.272727,-8.03104e-08,-6.63256e-07,0.318495,-0.165437,-0.275335,-0.137746,0.0160214,5.03815e-06,2.51068e-08
2.67,-0.27475,0.371317,0.429183,-0.031385,-0.170588,-0.0236412,0.384097,-0.732823,-1.43996,6.5934,0.0339315,6.51804e-06,0,-1.66587,0.469294,-0.0397462,0.482079,0.550079,3.38383e-06,0,0.214613,-0.258079,-0.555082,-1.17847,-0.189386,-0.808403,-2.28352,-0.265052,-2.1744e-07,1.95591e-07,0.227896,-0.193095,-0.192466,-0.182305,0.0119562,4.84209e-06,-2.3852e-06
