time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
2.67,3.5168,0.786704,-4.84095,1.28323,-0.799278,1.68726,-21.3921,4.72045,-0.985471,8.05244,-22.0841,3.75448e-05,0,-1.12554,-3.80829,4.3202,-8.79649,-5.99649,-2.4901e-05,0,-1.36878,-3.39626,7.10899,1.54443,2.05721,0.819129,8.63152,0.695255,0.000130619,-2.81582e-05,-5.46158,-0.40822,1.77328,-2.4627,-0.0322352,-0.000151262,1.3291e-05
2.7,6.81219,-8.5011,0.897234,1.39141,0.281604,1.74636,-24.1882,15.6058,9.82914,-22.666,-21.6084,-6.03133e-05,0,0.608533,-16.4193,10.4667,-17.2227,-11.36,-1.08654e-05,0,-5.74664,7.27861,2.87221,6.64933,4.24772,-1.51528,6.01618,1.47307,2.02935e-05,4.7595e-05,-6.05732,-0.0281353,0.00100019,-4.77349,0.131082,-7.29978e-05,2.41e-05
2.74,6.32079,-10.4097,3.45759,1.81352,0.824483,1.31616,-9.4285,13.849,18.8529,-87.0548,-4.53315,-0.000149785,0,6.71708,-17.2074,12.3172,-24.728,-12.73,-1.40591e-05,0,-5.09728,10.5816,1.94193,4.92739,2.0848,2.85266,13.0089,2.94501,-3.10347e-05,7.45835e-05,-9.37561,1.62823,-2.45647,-7.53875,-0.0751131,-9.28433e-05,-1.02189e-06
2.79,4.95432,-9.90459,-3.48372,1.28847,2.61315,0.343159,6.17407,7.31216,11.7058,-94.9731,9.22654,-6.61588e-05,0,19.1136,-7.53407,5.95623,-35.019,-26.6619,-5.627e-05,0,-3.66793,11.3424,7.12974,8.28608,-3.26494,7.72259,18.4713,3.54034,-2.73311e-05,-5.13432e-06,-13.6993,6.75565,-3.02835,-20.2923,0.144693,-7.47577e-05,4.39364e-05
2.83,0.254136,-9.85617,-6.84104,-0.0343614,3.50909,0.104304,3.79242,9.8853,9.25088,-40.7656,21.1639,-0.000188552,0,39.1684,-3.52306,-8.02999,-48.243,-53.4863,0.000125937,0,0.0272071,10.2077,8.38107,14.1223,-3.27447,6.44724,16.5803,3.68962,-9.6616e-05,1.73668e-05,-13.9772,7.03483,0.322747,-27.7942,3.33691,1.23846e-05,2.06837e-05
2.9,-8.08056,5.33248,1.96089,-2.93302,1.43571,-0.464507,-15.083,-2.8501,-3.47204,50.7534,16.606,5.99559e-05,0,44.0527,8.47441,-9.32552,-10.5489,28.3999,2.42978e-05,0,4.84687,-6.30309,-3.13002,17.4495,2.38912,-0.741231,10.6178,0.269923,-0.000164305,6.07682e-05,4.61964,-5.97329,5.64053,-29.4663,3.93321,5.06532e-05,-3.30093e-05
2.97,-6.61797,15.4596,1.29557,-1.25208,-1.47115,-0.826786,-3.60997,-17.7481,-21.4919,20.2206,-7.96982,0.000167426,0,-3.41975,19.137,1.83055,77.1055,97.2004,3.45546e-05,0,6.52586,-17.173,-3.19482,3.70052,3.63215,0.784657,9.62501,-3.29573,-0.000129548,-0.000180696,8.16996,-5.21784,5.47142,-15.1763,-1.48005,0.000141776,0.000124375
3.05,4.92849,1.19132,-9.38898,0.99512,-2.06166,0.158701,-1.33132,0.868108,15.303,-7.0005,-3.10971,-9.67748e-05,0,-33.086,-6.58978,-11.905,76.4027,-18.0122,0.000114847,0,-4.52796,-3.32264,5.97671,-5.73809,1.15992,7.22836,13.6459,0.565798,1.20103e-05,0.000104588,2.27681,5.23298,-6.92762,-1.54495,-1.32974,-1.46542e-05,-2.20896e-05
3.11,7.1012,-2.20166,-5.41421,1.62093,-2.28409,-0.497203,-6.94186,0.824767,10.9259,-6.21825,3.2335,-0.000249005,0,-31.6323,-9.3839,-8.60897,44.3638,-39.8855,-0.000145266,0,-5.7594,1.93811,5.43178,-13.3486,-3.64457,8.94631,17.3266,-0.650923,-6.46803e-05,0.000286015,4.44365,4.50471,-2.50586,5.26334,1.15922,-3.13926e-05,-1.76791e-05
3.15,4.93825,-2.61747,2.56313,1.76244,-1.72425,-1.38171,-1.73199,-2.26053,-3.39995,-12.6801,-4.48551,-2.87913e-06,0,-23.6508,-1.0477,-1.11595,13.8651,-30.4209,-3.65849e-05,0,-2.19926,3.9725,-1.15702,-14.9559,-5.4574,4.87134,9.39958,-2.73829,-2.0954e-05,-7.39033e-05,4.48984,0.985904,-0.824361,7.40463,0.53993,7.53817e-05,-8.3961e-05
3.18,4.56846,0.840776,4.4134,1.5775,-0.705075,-2.50482,2.56162,-9.37567,-4.83919,-17.8104,-11.8545,1.03972e-05,0,-15.8918,7.98099,6.74392,-26.2427,-22.057,8.82942e-06,0,-1.94326,2.13684,-2.47023,-12.7262,-7.68674,-1.06788,-1.55257,-4.50806,0.000128744,7.74431e-05,3.99601,2.12007,1.61528,11.4398,1.28812,-7.19839e-05,-6.22483e-05
3.22,2.28197,5.06618,1.29032,1.81492,0.411585,-1.961,10.8074,-14.1316,6.91508,-25.5735,-18.8072,-7.88889e-06,0,-6.54878,11.4216,9.96147,-79.3696,-0.106165,-0.000125539,0,0.538658,-4.02088,-5.10581,-9.74261,-0.545726,-5.24223,-13.9985,-3.32891,-1.55878e-05,-6.5921e-05,0.723498,-1.19764,1.97888,15.87,-0.365735,-0.000117259,-6.29709e-05
3.26,-1.42437,12.5783,-1.81472,1.56107,1.43892,-1.64711,26.4632,-19.4059,12.5173,-41.6528,-36.2884,2.76799e-05,0,3.1974,16.214,-4.0653,-91.4844,5.06132,-5.55938e-05,0,3.40666,-12.1752,-5.13889,-8.54133,3.33074,-9.38369,-21.5508,-1.34531,-2.61358e-05,0.000212089,2.09886,-2.79357,6.87388,16.9509,-0.339981,-1.30841e-05,-8.16483e-05
3.3,-1.7641,13.2515,2.0068,-0.343188,2.93836,-0.334584,43.2684,-10.6661,8.19733,-57.8314,-40.6886,-0.000116953,0,6.28967,14.7493,-1.13829,-61.1086,9.47332,-4.01555e-05,0,-0.653979,-14.1448,-10.3595,-4.16689,10.7632,-9.61496,-31.0391,-0.262833,-0.000102138,-8.45998e-06,5.11687,-7.64152,10.1149,29.6565,1.36801,-0.000100368,1.76044e-05
3.38,-7.25526,-4.83254,-1.9556,-3.32637,2.39137,1.27871,45.5622,14.693,-1.48476,-10.5181,27.0341,-4.57993e-05,0,-14.4411,-3.12492,7.69744,46.5436,20.2131,-3.88387e-05,0,2.87327,4.8891,1.5704,7.18048,1.5268,-0.178659,-36.6433,-1.16635,-6.24821e-05,7.5468e-05,5.82167,-6.67364,3.53877,39.2144,3.77479,0.000150001,-2.34215e-05
3.49,1.65319,-9.05514,7.29759,-0.2513,-1.74752,0.499359,-25.7321,8.82123,-21.3628,85.7646,26.1282,2.78725e-05,0,-1.41324,-11.2847,-14.0014,1.33512,-18.8836,-2.01899e-05,0,-2.67231,11.1509,-4.98296,-6.31645,-7.5478,0.090905,12.6747,5.43251,0.000228017,0.0001152,6.65227,-0.577884,-9.74218,-0.223805,-6.2266,-5.49233e-05,1.12985e-05
3.55,1.86311,4.17623,17.2829,0.742209,-2.93568,-0.735806,-28.6784,-19.6255,-29.1556,62.8441,-48.0706,0.000154246,0,1.6952,6.42371,14.2522,-6.85779,-3.36989,-0.0001346,0,-2.50233,-0.760226,-11.7929,-10.0956,-2.73276,-12.0273,12.8289,-2.87774,-3.25529e-05,7.1538e-05,4.67271,-1.0463,2.64215,-6.21417,-0.386735,3.73593e-06,-0.000104829
3.59,3.23275,6.21228,8.3495,1.10768,-2.52017,-0.131766,-30.4844,-16.6414,-13.465,50.4166,-34.1192,2.91968e-05,0,-2.18014,6.80975,16.499,-6.41153,4.77019,-4.51428e-05,0,-2.38351,-4.85891,-3.96919,-3.06246,1.76034,-10.3356,0.539537,-4.54277,1.68268e-05,-3.82504e-05,0.745634,1.63358,2.92339,-2.7022,-1.17272,4.50107e-05,-4.84604e-05
3.63,4.38968,3.36561,-2.14442,1.41045,-1.50763,1.2164,-29.2401,-2.05873,-1.39687,28.4291,-9.80243,6.66473e-05,0,-2.24938,-0.482234,8.16445,-10.4181,-0.4633,3.104e-06,0,-1.80649,-4.85247,5.94854,2.26658,4.99194,-3.67795,-4.07479,-1.88332,9.40977e-05,1.19391e-05,-1.78121,4.24814,-1.12067,-0.806994,-2.80079,9.90837e-05,0.000124005
