time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
5.44,-7.10543e-15,-1.03029e-13,7.10543e-15,1.42109e-14,1.06581e-14,1.06581e-14,-581.844,-2485.77,597.523,-1.67092e-13,2.59889e-14,-1.68013e-14,-276.427,-1003.05,-22.4758,-83.0398,11.2039,-3.59987,-216.245,-2065.24,-37.9179,-42.1913,12.3251,-11.8815,-217.356,-2064.16,-37.1691,-46.2526,15.0579,-133.188,197.162,-252.775,87.9593,3.65622,2.669,-1.6229,117.006,-1494.34,-579.969,6.56948e-14,3.08173e-15,-1.24904e-14,149.664,-870.778,29.6743,27.2445,2.20174,-0.119643,229.554,-782.525,3.26991,8.1369,0.369291,-0.92097,229.424,-784.576,3.21627,13.8791,1.93546,-45.6667,52.0077,-11.4495,-6.24469,-0.203786,-0.750138,-0.255303,-69.0987,532.225,110.049,2.95775e-13,1.29758e-14,-1.17103e-13,-5.29764,32.9794,-2.41688,-3.24235e-16,-1.42452e-16,-6.50464e-17,-5.68785,12.7445,-1.87409,0.105288,0.0756145,-0.0630603,-4.95101,7.54714,-0.904315,0.176905,0.148589,-0.289651,-3.44797,2.4498,0.130867,0.00471865,0.0144891,-0.128789,-3.39483,11.3191,4.19964,3.4959e-16,6.15565e-16,9.11958e-17,-0.617663,4.42116,1.71509,0.0430995,-0.0247914,0.0176294,0.0220646,2.60213,1.50355,0.143019,-0.0245069,-0.0294312,0.475712,0.829487,0.99526,0.0409056,0.00728201,-0.0304219
5.51,0,-3.19744e-14,7.10543e-15,1.77636e-15,3.55271e-15,1.42109e-14,-20.997,-728.067,673.002,3.1867e-14,-1.93812e-15,1.74554e-14,9.41487,-242.046,10.5793,32.5266,-6.80791,4.59233,-669.587,-1003.32,52.076,20.6679,0.625725,6.6302,-670.281,-1003.28,51.2911,19.5814,-2.02065,-58.0261,117.947,-203.957,72.2774,-1.72837,-0.564824,0.806009,92.7788,-968.534,-187.025,-2.94996e-14,2.46962e-16,-1.71157e-16,149.92,-1174.15,30.1905,-7.23491,0.881793,-0.27899,95.7041,-1648.12,-63.1598,-22.6814,8.6469,0.394672,96.0858,-1648.93,-62.8307,-12.5657,12.3593,-80.1219,147.837,-34.5634,-27.9035,0.369371,0.704173,0.771686,18.2287,639.118,6.24472,-3.44728e-14,5.78212e-15,5.82155e-14,-2.34483,35.7373,-4.50097,2.34943e-16,8.87798e-17,-2.25002e-16,-4.90539,15.7111,-2.4332,0.0703413,0.0314096,-0.0316776,-4.1947,9.94254,-1.49855,0.246509,0.107324,-0.190909,-3.02503,4.06155,-0.443001,0.0327475,0.0120698,-0.099401,-7.16022,26.9685,5.74689,-8.40972e-18,1.67837e-16,-1.02188e-15,-1.44841,10.0812,3.71231,-0.211258,0.0480335,-0.115362,0.123344,6.47795,2.60046,-0.0154741,0.0967015,-0.162386,1.46116,2.30776,1.42503,0.0167373,0.0604863,-0.0961787
5.57,8.88178e-16,2.13163e-14,-1.42109e-14,4.44089e-16,-1.77636e-15,-2.66454e-15,-122.373,-650.775,196.334,4.43724e-15,7.74443e-16,-3.15812e-16,43.8718,-303.001,5.61051,-18.472,4.89373,-2.12496,-69.3151,-461.476,-7.97038,-9.07562,3.58188,-3.26594,-70.5196,-461.229,-8.17533,-8.1646,3.92071,-30.185,51.9156,-73.6386,27.9394,1.00795,0.770619,-0.686023,-15.3984,-2123.34,-593.758,2.70358e-15,-5.12341e-16,7.1262e-16,-25.8167,-1394.08,16.9148,39.3095,6.56126,2.76119,58.6156,-1387.95,20.548,4.22355,6.59237,-1.73441,58.9767,-1388.75,20.7266,15.3273,6.07359,-68.9822,8.88809,7.98724,-1.30067,-0.155442,0.0967474,0.557431,-8.79215,532.99,-0.992447,-1.27018e-14,8.45806e-15,1.3351e-14,-0.816886,28.9498,-3.82515,-1.57929e-17,-2.06059e-18,-5.45473e-17,-2.44225,13.6957,-2.50425,0.0482251,0.00985305,-0.0159302,-2.12569,8.87531,-1.6954,0.234045,0.0526324,-0.0849868,-1.62953,3.93141,-0.775869,0.0424871,0.00464387,-0.0548411,-7.57955,23.8851,4.70126,-3.34895e-17,7.77528e-17,-5.21012e-18,-1.48518,8.92659,3.36577,-0.163595,0.0343051,-0.0978295,-0.0320083,5.72066,2.41705,0.0109703,0.0774452,-0.136366,1.20801,2.04221,1.3761,0.0215024,0.0518061,-0.0825344
5.62,0,1.42109e-14,3.55271e-15,1.33227e-15,0,-1.06581e-14,-66.9279,-311.191,96.5389,6.49572e-15,6.62837e-16,4.41289e-15,52.9223,-150.487,18.3663,-3.11337,2.87935,-0.166678,3.15583,-195.906,3.81231,3.18521,0.981095,1.39303,2.43508,-196.375,3.21146,4.15637,0.788875,-9.85897,38.8657,-30.3889,19.9661,0.249108,0.23364,-0.121364,-106.946,-1600.08,-390.909,-1.15778e-16,1.02352e-15,4.99401e-15,-84.2518,-1367.85,13.6859,16.5159,3.78722,1.64688,-127.604,-1495.71,4.28335,-13.8581,8.87983,-0.420521,-126.663,-1496.42,4.47975,-4.0788,7.77321,-67.4129,73.0357,3.94949,-15.952,-0.14867,0.736016,1.60077,22.1789,521.868,14.139,7.91299e-15,-9.62883e-15,-7.91254e-14,0.979148,29.1604,-3.54752,-3.46855e-16,-6.42763e-18,1.46985e-16,-1.08433,13.6873,-2.88689,0.0873912,0.00205275,-0.0220532,-1.04414,8.82473,-2.02081,0.277074,0.0274803,-0.0498538,-0.890788,3.909,-1.04612,0.0566274,-0.000423655,-0.0369739,-6.58163,21.951,4.0791,-1.17976e-16,-7.6276e-17,4.33084e-16,-1.45495,8.1261,2.88069,-0.150038,0.033224,-0.0973698,-0.073159,5.20224,2.12247,0.012945,0.0741724,-0.130697,1.1076,1.83244,1.27494,0.0234366,0.0485651,-0.0776051
5.67,7.10543e-15,2.84217e-14,-2.13163e-14,-4.92661e-16,-1.55431e-15,-8.43769e-15,-14.9924,-278.033,102.014,6.67264e-15,2.02987e-15,-1.58373e-15,45.1339,-160.573,29.608,-0.228582,0.0173598,1.05004,15.5784,-153.001,11.6352,9.12751,-2.02776,3.76831,15.5099,-154.003,10.472,10.5649,-2.51291,-4.65271,39.288,-14.799,21.9513,-0.00876512,-0.019643,0.132516,-173.333,-1411.11,-309.599,-7.46729e-15,-3.86729e-16,3.55787e-15,-160.204,-1421.71,21.7635,11.6769,3.67244,1.59369,-211.839,-1693.61,11.6685,-16.3541,10.1612,0.0874499,-210.546,-1694.51,11.6267,-7.17706,8.3801,-75.3285,116.043,0.319727,-27.7489,-0.0926891,1.1345,2.37665,9.56522,494.076,23.6128,1.95989e-16,-7.44242e-16,-6.53308e-15,2.10104,25.4959,-3.0243,5.67611e-17,-1.66486e-17,2.07998e-16,0.204404,11.8937,-2.70222,0.0866011,-0.00738501,-0.0174795,-0.0841719,7.6474,-1.90078,0.25271,-0.000184057,-0.0216218,-0.310205,3.37994,-1.01513,0.0534908,-0.00556874,-0.0236179,-5.82967,19.1534,3.48433,-1.83686e-17,1.83039e-16,-5.15813e-16,-1.22053,7.14256,2.50506,-0.115009,0.0251709,-0.0784995,-0.0590147,4.5423,1.88921,0.0294481,0.0556559,-0.10574,0.926608,1.59171,1.16339,0.025021,0.0391813,-0.0648613
5.7,-7.10543e-15,1.42109e-14,9.99201e-15,4.44089e-16,8.88178e-16,2.66454e-15,-4.37136,-285.615,86.844,-8.4532e-15,-1.39554e-15,-5.39681e-15,52.1797,-183.424,21.8046,-3.38765,-0.0110761,0.140985,35.9613,-162.089,8.77901,2.36806,0.190965,1.13258,36.0092,-163.355,8.07635,3.98794,0.0685385,-7.62308,39.7426,-12.94,22.2197,0.0150976,0.031361,-0.202877,-211.972,-1412.64,-303.007,-1.96595e-14,2.78563e-15,-4.76513e-15,-208.023,-1463.42,34.6873,17.1519,4.29063,1.53377,-256.071,-1749.6,17.5654,-8.43102,10.9724,-1.00572,-254.858,-1750.66,17.2307,0.296462,8.81503,-78.8945,119.37,1.22014,-28.8671,-0.0825068,1.17146,2.58644,-3.46556,482.789,22.199,1.27379e-14,-7.0986e-15,-3.09039e-16,2.404,22.8106,-2.81521,1.44229e-16,-2.00329e-17,1.72458e-17,0.72751,10.5828,-2.43236,0.0660448,-0.00920097,-0.0116045,0.304848,6.79691,-1.69976,0.21528,-0.0103751,-0.00805517,-0.0767618,2.99641,-0.902508,0.0458419,-0.00699268,-0.0175475,-5.79782,18.3827,3.26146,8.80497e-17,-1.54893e-16,4.35755e-16,-1.1257,6.89069,2.45023,-0.10372,0.0223244,-0.071383,-0.0431693,4.37173,1.85106,0.0349036,0.0489773,-0.0965641,0.871121,1.53457,1.13646,0.0251105,0.0360098,-0.060487
5.73,0,2.13163e-13,-2.19824e-14,2.22045e-15,-2.66454e-15,0,35.1195,-384.876,114.655,-8.78104e-15,-8.77093e-16,1.50916e-14,51.0438,-221.03,18.3014,-7.00354,0.754311,-1.04039,53.9568,-162.363,12.3331,-2.0775,1.76244,-0.504962,54.6597,-163.469,12.0035,-0.146305,1.73684,-9.27692,38.6353,-8.60061,22.7039,0.0736859,0.108299,-0.383094,-254.584,-1535.44,-340.215,-3.15427e-15,-1.77659e-15,-2.16839e-15,-282.66,-1613.61,44.0278,21.1568,3.75964,1.83624,-328.102,-1886.81,24.8536,-5.2203,11.0273,-1.41395,-327.364,-1888.01,24.543,4.07423,8.24023,-84.9163,111.373,-4.23619,-26.2205,0.0160886,1.1257,2.19009,-49.5632,457.431,13.0531,1.15767e-14,3.1943e-16,-1.19038e-13,1.71781,17.2123,-2.40268,-2.41583e-16,3.96931e-17,5.22109e-16,1.03298,7.98886,-1.76744,0.0116265,-0.00229542,-0.00177983,0.529411,5.14585,-1.19752,0.127364,-0.0115788,-0.000742035,0.0515078,2.27387,-0.594516,0.0263601,-0.00552508,-0.0134826,-6.01332,16.773,2.90103,-1.17912e-16,5.95379e-17,-4.40707e-16,-0.928024,6.41226,2.41118,-0.0737399,0.0137859,-0.051539,-0.0195267,4.03598,1.82968,0.0535263,0.0310097,-0.0729522,0.735322,1.42877,1.10775,0.0262482,0.0282108,-0.0498526
5.77,0,7.72715e-14,7.10543e-15,-9.32587e-15,-3.38618e-15,-1.42109e-14,222.882,-752.624,196.521,-4.20367e-15,5.60355e-15,-3.52083e-14,137.031,-501.209,26.6921,-6.08625,-0.714571,-0.577111,68.1585,-190.105,14.9574,-0.580056,1.05437,0.0624771,69.7342,-190.447,14.7886,1.85296,1.14267,-9.53796,37.9027,-2.81546,23.4349,0.0442016,0.0979381,-0.356762,-327.077,-1636.72,-323.923,3.4635e-14,-7.19801e-15,-4.77028e-14,-384.927,-1801.79,48.5747,20.2114,1.48114,2.05345,-452.633,-2063.18,29.2125,-7.04698,10.1703,-0.774297,-452.562,-2064.43,29.1937,2.74192,6.69056,-91.5122,106.642,-16.4502,-25.2977,0.191756,1.05351,1.56682,-122.129,416.236,-14.2027,4.00134e-14,-3.80757e-15,-1.77366e-13,-0.0283469,9.18745,-2.0448,-1.24171e-15,9.45178e-17,1.45793e-16,1.04454,4.28694,-0.729627,-0.0872645,0.0192519,0.0125658,0.541429,2.80599,-0.401035,-0.0173996,0.00241945,0.000140586,0.0551701,1.25951,-0.0829495,-0.00634189,0.000438471,-0.011576,-6.61201,15.2757,2.4747,-6.09303e-17,2.05136e-16,-1.7319e-15,-0.668201,6.01542,2.49224,-0.042033,0.00495686,-0.030097,0.0341216,3.74962,1.87729,0.073636,0.0109859,-0.0466524,0.598287,1.34861,1.09784,0.0269265,0.019729,-0.0380919
5.8,0,1.39888e-13,-4.61853e-14,2.84217e-14,0,-1.42109e-14,515.814,-1133.8,897.948,2.88072e-14,-1.206e-14,-2.94818e-14,289.958,-999.394,40.673,41.6328,-13.537,17.1763,268.759,-728.031,52.1513,43.7211,-15.7802,13.4962,270.398,-728.504,50.9946,52.3882,-15.4574,-22.7803,134.139,12.4093,78.1709,-0.429738,-0.722721,0.418805,-399.911,-1738.61,-239.68,4.86705e-14,2.93716e-14,4.94324e-14,-427.81,-1819.17,37.2953,20.772,-1.02312,1.68885,-550.205,-2084.32,15.8367,-7.50843,9.63931,-0.405948,-549.907,-2084.7,16.0636,1.67709,6.44172,-92.2887,90.9416,-18.2475,-24.1256,0.200835,0.871226,1.34685,-137.125,415.82,-101.646,-9.04345e-14,4.10154e-14,-4.56518e-14,-1.48645,1.61717,-3.33696,1.77069e-15,-2.57919e-16,1.52727e-16,0.629928,1.05796,0.59765,-0.314668,0.0719924,0.044816,0.371672,0.801181,0.689805,-0.267862,0.0468454,0.0276169,0.0821074,0.418314,0.691571,-0.062783,0.0152977,-0.00147213,-8.36681,21.1491,2.26351,-7.07284e-16,-2.19608e-16,1.94838e-16,-0.763813,8.21478,3.38584,-0.137798,0.0350489,-0.0888171,0.16748,5.27594,2.33379,0.00553357,0.0540302,-0.0942482,0.953883,1.96147,1.25045,0.0147439,0.0375675,-0.0599098
5.85,-1.42109e-14,3.55271e-14,-8.88178e-15,-1.24345e-14,0,6.21725e-15,9.37064,-552.974,129.542,1.35277e-14,-1.1174e-16,-3.79723e-15,151.354,-492.839,8.90989,-3.27208,18.6681,2.10489,220.396,-577.1,52.3132,-8.09123,17.244,2.32703,220.505,-577.703,53.154,-2.26451,16.9658,-28.0622,111.792,-4.08132,65.2637,-0.109587,-1.19971,-0.152573,-465.495,-1561.79,-257.213,-2.86823e-14,1.29925e-14,4.87343e-16,-489.756,-1734.81,33.3167,14.6082,-1.91056,1.29084,-688.637,-2030.12,5.6881,-6.33102,8.44309,-0.108272,-688.161,-2031.62,5.26262,2.65872,5.08165,-91.7586,86.9479,-20.4816,-22.7794,0.21222,0.799572,1.45095,1.71676,464.498,24.706,3.45338e-14,-1.55466e-14,-2.63012e-14,3.99649,23.3695,-2.88472,-7.10602e-17,-8.10751e-17,1.457e-17,1.91192,10.419,-2.23593,0.0325412,-0.00952132,-0.00424642,1.11054,6.62544,-1.52927,0.180983,-0.0280333,0.0118062,0.341657,2.84124,-0.78469,0.0387267,-0.00992311,-0.010272,-5.38813,17.55,3.14232,-1.46751e-16,6.86674e-17,-4.37552e-16,-1.00488,6.56534,2.37055,-0.107406,0.0242559,-0.0705407,0.00938732,4.17741,1.75506,0.023029,0.0504464,-0.0952423,0.864734,1.46948,1.04928,0.02096,0.0354054,-0.0586992
5.9,1.24345e-14,-2.55795e-13,1.35003e-13,0,3.55271e-15,3.90799e-14,-257.637,-2702.44,416.917,-7.70755e-14,-1.64833e-14,-2.4639e-14,309.953,-970.243,-24.1665,-89.2463,8.05534,-18.8356,1098.8,-1557.33,58.6216,-67.5816,29.4337,-11.5114,1096.37,-1557.37,57.3606,-59.9139,30.7787,-120.254,484.33,-82.4876,179,0.74618,4.94671,-4.38167,-452.791,-1191.39,-286.091,-2.16193e-13,8.86799e-14,-2.09725e-14,-448.3,-1447.35,27.74,5.10702,-2.51161,1.54254,-872.507,-1947.77,-4.28103,-6.19101,6.17857,0.265502,-873.311,-1950.52,-5.13177,5.49622,1.12426,-91.5051,77.3893,-25.6858,-17.0458,0.183776,0.633272,1.27166,74.8663,563.983,202.407,-2.1299e-13,2.44238e-14,-1.22663e-13,9.75044,58.8073,-2.95705,2.16041e-15,-4.84027e-16,2.58094e-16,3.84318,25.8853,-6.64822,0.494219,-0.104245,-0.0685942,2.08295,16.3497,-4.90083,0.818951,-0.116303,-0.0266756,0.476618,6.95947,-2.9262,0.181332,-0.0420355,-0.0368491,-4.32515,17.7396,5.54574,-5.3857e-17,-7.90457e-16,1.23935e-15,-1.48044,6.48247,2.0135,-0.0310134,-0.00542397,-0.0262593,-0.193764,3.94136,1.82438,0.126894,0.02115,-0.0877524,0.850659,1.23403,1.30728,0.049922,0.0305782,-0.0622884
6,-1.42109e-14,1.27898e-13,-1.49214e-13,0,-2.13163e-14,-7.10543e-15,253.605,-1228.59,176.893,-1.88097e-13,-1.52925e-14,-1.62071e-14,301.602,-1157.33,-21.962,24.4102,7.46212,4.0651,412.43,-2166.6,100.818,28.8826,-1.41162,5.57704,413.339,-2165.9,100.418,30.3153,-6.41292,-109.549,204.19,-44.8378,65.4973,-0.634741,-1.44701,0.926202,-43.2281,-1873.72,-1727.18,-1.95243e-13,1.09969e-13,-1.6018e-14,-221.619,-780.667,32.5494,-134.74,32.4709,-3.98034,-2569.9,-4240.41,-355.992,-77.7844,2.15657,11.4858,-2572.45,-4241.58,-355.204,-30.8745,-4.1603,-250.271,440.309,-663.841,-126.176,4.61009,1.85209,3.5703,-123.295,565.074,143.36,-1.85842e-13,3.87786e-14,1.67708e-14,0.77356,32.5539,-1.77176,3.54416e-15,-1.88923e-16,-5.04116e-16,0.669899,14.9069,-3.68707,0.241048,-0.0127691,-0.0354605,-0.0132858,9.52729,-2.68897,0.429757,-0.00233445,-0.0534934,-0.537314,4.14952,-1.53322,0.0933294,-0.00961718,-0.0421799,-3.74518,6.65179,2.97029,6.93534e-16,3.80201e-16,-4.17532e-16,-0.430492,2.7695,1.21209,0.10326,-0.0418896,0.0584049,-0.101899,1.49813,1.22052,0.17568,-0.0566235,0.023433,0.0960367,0.446523,0.869296,0.0444859,-0.0077783,-0.00591069
6.08,0,-1.56319e-13,1.77636e-15,1.06581e-14,-5.32907e-15,3.55271e-15,-12.8441,-2626.41,719.837,-2.34896e-14,1.2239e-15,1.39864e-15,223.383,-1511.9,-62.2546,-47.4343,-0.940776,-2.96413,260.266,-1028.04,8.90277,-11.908,0.927173,-1.92459,260.328,-1029.3,8.95678,-13.9597,-0.133448,-58.911,36.7489,-5.31119,7.41479,0.132871,0.428272,-0.0214376,-292.611,-1340.67,-302.357,1.65525e-14,-9.77981e-15,-2.16919e-14,-21.3125,-528.388,22.8304,38.8322,-8.3685,3.08539,-525.895,-1026.32,48.9579,24.4567,-5.54887,-4.14929,-528.198,-1024.67,48.3361,33.5861,-13.4184,-70.3963,46.4907,-293.268,-34.1117,-3.06075,-0.963163,-2.5896,41.1543,697.966,-15.4061,-4.21728e-14,-6.54263e-15,-1.95603e-15,-0.264387,41.2597,-6.23963,-7.04219e-17,-5.89877e-17,2.06598e-16,-2.64529,18.9665,-3.60727,-0.00775045,-0.000900903,0.00151403,-2.16567,12.1703,-2.41578,0.265085,0.0489408,-0.0298013,-1.54918,5.27876,-1.13547,0.0527799,0.00342496,-0.0452861,-8.64807,32.5738,5.09107,-1.06278e-16,4.03209e-17,1.58564e-15,-1.68016,12.099,4.08869,-0.271864,0.0650605,-0.16064,0.179729,7.82394,2.85005,-0.0419771,0.123954,-0.20559,1.77343,2.80201,1.61202,0.0173658,0.0730695,-0.118358
6.14,-8.88178e-16,-3.55271e-15,-1.06581e-14,-1.38778e-17,-2.66454e-15,2.22045e-15,7.63759,-1175.59,268.723,-3.10551e-15,2.28202e-16,-1.81998e-16,73.0845,-1119.96,-21.905,0.414418,3.19377,0.891498,68.9038,-1668.9,28.1603,20.944,-3.13372,3.34846,69.3502,-1669.87,28.2173,19.2808,-4.52527,-76.6099,162.732,-30.059,49.3912,-0.412631,-0.920511,1.10051,95.5403,-304.594,-291.262,2.22439e-15,7.18368e-19,-1.95418e-14,16.8602,-186.819,-11.2251,-16.3444,0.571019,0.347366,-380.392,-557.099,-65.825,-12.8514,-0.387516,2.49656,-380.778,-556.955,-65.2164,-7.12673,0.104193,-35.1011,61.8367,-135.55,-30.0313,0.973509,0.279098,0.811879,-37.3815,496.125,-10.062,8.92383e-16,8.63823e-16,-3.69475e-16,-3.00959,27.6494,-4.37018,1.14131e-16,-9.59638e-18,-3.3102e-17,-3.10876,12.6737,-2.20492,-0.0318631,-0.00429707,0.00767822,-2.495,8.10765,-1.40548,0.145094,0.0448636,-0.0545776,-1.72746,3.42268,-0.553434,0.0236399,0.00370365,-0.0479064,-6.11261,21.3897,3.54509,-7.3003e-17,-5.94434e-17,3.82442e-16,-0.837976,8.06766,2.88967,-0.151243,0.0358745,-0.085813,0.243666,5.15941,2.0301,0.000580432,0.0645785,-0.11796,1.13911,1.84045,1.12478,0.0155153,0.0422009,-0.0717821
6.2,0,2.13163e-14,-1.33227e-15,0,4.44089e-16,1.77636e-15,-100.539,-1454.79,350.13,2.26029e-15,-5.39875e-16,2.16265e-15,-2.94446,-1134.94,-47.7153,-21.1692,1.41508,-0.824911,4.81918,-1511.14,14.9928,-5.43884,-3.19522,-1.93342,4.71224,-1511.91,15.7156,-5.93236,-3.86986,-73.2358,101.932,-17.5265,32.3521,-0.251124,-0.651107,0.82437,27.3223,-211.189,-130.706,1.83198e-16,-9.92301e-16,4.46414e-15,35.3509,-141.694,0.589707,0.976845,0.946808,0.578739,-159.156,-518.643,-31.9442,8.40095,-1.83993,-1.64555,-160.292,-518.924,-31.921,11.4496,-0.951038,-30.8986,57.4321,-64.2902,-18.7974,0.322053,0.0819554,-0.202446,-21.8581,482.512,0.0640493,3.08905e-15,-3.27083e-16,-4.57883e-17,-4.49821,26.3349,-3.73256,-3.59216e-16,-7.03942e-17,3.80379e-17,-4.28223,11.4728,-1.84578,0.00175697,0.00487195,-0.00166474,-3.29756,7.21956,-1.15337,0.148348,0.0680947,-0.0853214,-2.08977,2.89597,-0.403298,0.0220024,0.00738938,-0.0550506,-5.00149,19.4193,3.37107,7.55978e-17,2.24076e-17,3.68605e-18,-0.621185,7.33694,2.57878,-0.138124,0.0340331,-0.0756117,0.30776,4.68457,1.80705,-0.000156535,0.0573881,-0.106689,1.06378,1.66583,0.994552,0.013477,0.0374093,-0.0651357
