time,glut_med1_r,glut_med2_r,glut_med3_r,glut_min1_r,glut_min2_r,glut_min3_r,semimem_r,semiten_r,bifemlh_r,bifemsh_r,sar_r,add_long_r,add_brev_r,add_mag1_r,add_mag2_r,add_mag3_r,tfl_r,pect_r,grac_r,glut_max1_r,glut_max2_r,glut_max3_r,iliacus_r,psoas_r,quad_fem_r,gem_r,peri_r,rect_fem_r,vas_med_r,vas_int_r,vas_lat_r,med_gas_r,lat_gas_r,soleus_r,tib_post_r,flex_dig_r,flex_hal_r,tib_ant_r,per_brev_r,per_long_r,per_tert_r,ext_dig_r,ext_hal_r,glut_med1_l,glut_med2_l,glut_med3_l,glut_min1_l,glut_min2_l,glut_min3_l,semimem_l,semiten_l,bifemlh_l,bifemsh_l,sar_l,add_long_l,add_brev_l,add_mag1_l,add_mag2_l,add_mag3_l,tfl_l,pect_l,grac_l,glut_max1_l,glut_max2_l,glut_max3_l,iliacus_l,psoas_l,quad_fem_l,gem_l,peri_l,rect_fem_l,vas_med_l,vas_int_l,vas_lat_l,med_gas_l,lat_gas_l,soleus_l,tib_post_l,flex_dig_l,flex_hal_l,tib_ant_l,per_brev_l,per_long_l,per_tert_l,ext_dig_l,ext_hal_l,ercspn_r,ercspn_l,intobl_r,intobl_l,extobl_r,extobl_l,pelvis_tilt_reserve,pelvis_list_reserve,pelvis_rotation_reserve,pelvis_tx_reserve,pelvis_ty_reserve,pelvis_tz_reserve,hip_flexion_r_reserve,hip_adduction_r_reserve,hip_rotation_r_reserve,knee_angle_r_reserve,ankle_angle_r_reserve,subtalar_angle_r_reserve,mtp_angle_r_reserve,hip_flexion_l_reserve,hip_adduction_l_reserve,hip_rotation_l_reserve,knee_angle_l_reserve,ankle_angle_l_reserve,subtalar_angle_l_reserve,mtp_angle_l_reserve,lumbar_extension_reserve,lumbar_bending_reserve,lumbar_rotation_reserve,arm_flex_r_reserve,arm_add_r_reserve,arm_rot_r_reserve,elbow_flex_r_reserve,pro_sup_r_reserve,wrist_flex_r_reserve,wrist_dev_r_reserve,arm_flex_l_reserve,arm_add_l_reserve,arm_rot_l_reserve,elbow_flex_l_reserve,pro_sup_l_reserve,wrist_flex_l_reserve,wrist_dev_l_reserve
5.62,107.362,18.4317,4.07364,15.2489,12.9709,8.3139,4.28572,2.86271,2.59396,17.9035,12.659,9.45901,2.85965,2.40781,2.01611,1.73519,20.3695,5.33353,11.7535,2.73365,2.53388,1.61236,48.7098,44.1112,3.96264,3.56226,4.09206,86.463,6.4151,6.90825,11.0185,6.97873,5.86252,2.03363,4.41544,3.82185,4.43733,4.54232,30.4117,93.425,10.4595,39.2907,5.52543,264.976,137.931,113.787,62.8682,68.0848,70.6042,0.621355,0.532649,0.55678,23.3944,81.8843,1.18986,0.235134,0.0808652,0.296019,0.523233,117.591,0.254821,0.0186933,32.1973,3.97884,0.491263,63.2328,49.2338,0.921579,4.64902,55.1367,257.385,3.32923,3.0629,3.37723,289.367,160.271,425.994,55.8554,33.4121,38.2321,0.341386,0.0277293,64.3424,0.493903,0.378536,0.526756,198.794,55.2015,0.75569,0.864328,16.7841,0.520225,20.531,-3.57225,10.8314,37.6775,-22.2826,22.616,1.90532,1.77731,-1.93371,-0.997805,-0.100589,3.44228,-0.154616,5.2445,-4.11867,-1.86279,-2.27478,-8.44455,8.44312,0.414599,1.74768,-0.0695969,3.79973,2.35335,-1.27196,-0.0750826,1.02971,-0.0279208,0.00340189,-0.150219,1.51569,-0.27444,-0.36304,-1.01324,-0.0101974,0.0478021,-0.126076
5.67,81.3931,16.4956,10.4466,2.56988,4.94455,8.03972,20.2989,18.8767,15.2559,32.6541,10.9978,9.97587,4.41481,4.74709,3.48765,2.99456,7.82586,6.18621,23.3981,6.44386,6.21706,5.93198,40.9227,37.5055,13.2847,9.77499,10.2828,55.8156,0.265904,0.162064,0.276336,19.7201,18.8039,5.52244,14.132,11.7867,11.9709,7.68198,5.91057,65.2972,0.0292861,19.8401,4.50493,232.121,108.158,90.343,46.8728,49.1287,49.9451,0.876958,0.625837,0.63788,32.8453,74.9318,1.78728,0.184202,0.329531,0.333809,0.402403,100.385,1.26392,1.26692,9.33877,0.589518,0.283238,78.7977,65.6647,2.06962,6.68681,43.6184,240.52,0.747839,0.707232,0.769659,344.57,213.413,478.351,86.3817,54.3589,61.8107,0.142625,0.773992,41.8737,0.176668,0.10632,0.202408,193.987,51.7839,0.740183,6.77228,24.045,0.810479,12.3322,-6.10593,4.55471,10.7275,-2.31713,17.7935,0.0052373,0.0554952,-4.85616,-3.89402,-0.492986,8.06255,0.0543312,5.72941,-5.75276,-2.31987,-3.18908,-12.2903,10.9252,0.669137,0.669276,-0.420269,3.60135,2.97734,-1.27988,-0.0749146,1.13492,-0.0352838,-0.00792137,-0.16126,1.98553,-0.244958,-0.370768,-0.807369,-0.0113633,0.0325701,-0.111455
5.7,82.283,20.6586,14.6364,4.90981,7.59944,10.8523,29.3152,26.0297,23.0235,38.0069,12.1296,0.167744,0.0250378,0.323813,0.817403,2.99191,6.94379,1.36114,18.5744,11.4546,10.6616,5.62571,35.5583,32.1021,9.7565,7.66527,12.1289,43.0907,0.293801,0.32691,0.288406,20.7128,19.3898,3.72033,14.3838,11.0662,10.8328,11.0437,4.126,60.6661,2.35642,20.5295,6.50176,231.19,108.399,90.4499,50.2823,52.3751,52.4314,0.402035,0.234381,0.289954,35.7698,84.0235,0.0291498,0.0467068,0.049488,0.0639053,0.137865,107.666,0.310126,0.132637,7.72014,0.630402,0.0857773,82.0276,68.9264,0.388391,5.88787,44.7172,238.905,0.413352,0.393121,0.420947,361.578,227.305,494.851,92.1397,54.9278,63.709,0.190383,0.96011,40.5005,0.246526,0.238924,0.181413,191.616,48.1913,0.997987,10.5943,29.4445,0.72449,3.28091,-5.44237,4.68676,-12.3285,1.41629,17.3763,-3.82952,-5.05277,0.277629,-5.71108,1.57986,1.65973,0.0275877,6.02111,-14.9911,-3.1765,-4.38822,-13.6884,4.04076,0.680689,-0.819599,0.155156,2.96767,2.80734,-1.1853,-0.0440417,1.07367,-0.0295615,-0.000275493,-0.152874,1.97172,-0.130379,-0.324494,-0.830771,-0.0111398,0.0413398,-0.106681
5.73,98.6768,40.8992,30.1265,18.439,20.7165,22.3844,61.0222,45.7669,50.566,50.3319,10.8585,0.193705,0.595777,0.42709,0.188837,10.3778,3.33248,0.402391,2.25877,34.6107,32.789,11.2301,10.8265,7.18277,0.111323,1.72042,16.1188,0.0964311,0.349663,0.357588,0.339999,21.6819,18.3503,1.40332,10.2681,6.07389,5.5619,18.4835,6.47712,54.4437,7.20449,26.3219,9.99907,239.253,116.692,95.6554,66.1734,67.8436,65.1172,0.312553,0.159947,0.221239,42.6816,112.63,0.172245,0.117411,0.116595,0.102569,0.119174,137.944,0.222577,0.0763211,6.19627,0.928968,0.0836107,92.9421,79.601,0.379374,3.93523,50.4691,245.608,0.53481,0.510694,0.544584,404.307,256.827,538.333,101.542,49.56,61.7022,0.192331,4.73521,44.5836,0.308906,0.23172,0.209995,192.946,44.0215,0.789218,13.5894,32.664,0.523782,-4.74436,1.06223,5.70916,-30.148,-13.608,8.09407,-6.70574,-3.3484,2.67754,-5.23079,1.75387,-0.88185,-0.100491,6.46531,-17.6205,-3.53648,-3.77913,-11.3705,0.894864,0.635409,1.11879,0.348514,3.36183,3.25864,-1.37363,-0.0388645,1.2376,-0.0337087,-0.00920281,-0.179501,1.8487,-0.138686,-0.294606,-0.838305,-0.011487,0.0414657,-0.10058
5.77,104.269,58.6093,48.0038,22.0065,23.7308,25.8422,146.61,106.91,129.384,76.136,0.802011,0.698608,1.10195,1.78469,2.56517,52.7147,0.758883,0.764974,9.98456,68.5556,72.315,63.003,0.15464,0.522565,0.953249,0.926885,17.8469,0.148432,0.354923,0.3519,0.352719,41.7667,33.8779,1.948,12.8818,6.8765,5.97588,27.0143,5.21532,37.0476,7.08825,24.5739,10.7664,229.877,101.685,78.3662,75.4291,72.9247,63.2608,0.224425,0.166628,0.184632,49.213,137.686,0.10707,0.124525,0.132541,0.15069,0.18041,170.02,0.225925,0.202616,0.912108,0.657833,0.166894,130.49,117.181,0.402027,3.89564,45.5019,277.795,0.557245,0.532309,0.569012,463.356,289.366,607.899,124.263,47.676,61.5591,0.277386,3.04554,36.305,0.284707,0.23926,0.267138,191.065,45.7511,0.736527,15.1045,22.3807,0.475109,-7.95595,9.1623,3.59016,-15.9085,-41.1507,-6.06993,-2.06723,-0.922092,2.66029,-3.19461,1.03072,0.289656,-0.128677,6.28116,-14.6666,-3.42501,-2.81328,-7.34493,2.45804,0.618175,0.973011,0.245207,2.21862,3.74209,-1.92143,-0.0732173,1.39188,-0.0463577,-0.0398468,-0.208377,1.86631,0.0211155,-0.249659,-0.928888,-0.013827,0.0583926,-0.106242
5.8,0.10653,0.262608,114.296,0.21566,0.291512,2.69791,219.227,128.33,205.67,119.965,2.86859,125.986,93.6442,113.017,67.9022,18.2852,0.419804,50.8335,71.1282,31.3946,46.9006,150.016,12.4996,27.8362,208.356,89.4538,119.366,0.321579,0.326338,0.317217,0.334173,197.147,160,89.8826,154.713,80.9723,71.6008,50.8711,0.197797,0.194341,0.664815,0.772167,8.56399,203.139,79.5006,54.9645,70.8472,67.241,55.8102,0.351964,0.209862,0.278917,50.4339,116.738,0.0887968,0.0781377,0.0845073,0.089309,0.146744,153.009,0.196863,0.0880723,1.91691,1.17714,0.104726,169.01,157.599,0.494911,4.12185,37.8895,314.349,1.1025,1.00186,1.15243,477.402,256.438,666.115,155.9,42.7951,51.0216,0.554155,2.00782,9.93454,0.488898,0.415511,0.511509,173.144,67.4882,2.04463,18.3136,7.32985,2.10227,1.18495,56.6377,-15.0307,10.3873,-37.1616,-11.1649,2.66018,2.16541,-15.94,-5.72653,0.494731,13.2014,0.774015,5.85139,-13.3178,-2.57417,-2.41242,-5.96529,3.63638,0.533193,0.565318,0.172641,0.969807,3.56846,-2.0628,-0.0910856,1.31648,-0.0492454,-0.0509913,-0.199265,2.1233,0.0676741,-0.277691,-0.787224,-0.0178034,0.0424158,-0.106462
5.85,129.595,2.49595,0.334607,76.6967,29.9056,4.00074,134.85,31.8369,94.4064,63.5897,0.203315,50.9722,18.2351,9.09476,8.69909,19.0998,4.24787,6.88918,0.279438,1.89967,4.43712,15.5338,19.0917,26.2967,0.017902,0.0915404,0.0553114,2.71213,7.56724,7.8519,7.63413,110.807,67.794,52.7613,165.216,60.036,49.7766,98.9882,0.313058,0.289955,0.692988,0.990962,19.2251,178.753,57.9331,34.6423,61.6881,55.8113,42.3979,0.167323,0.0973691,0.128459,33.4546,110.243,0.411708,0.347454,0.324124,0.291262,0.206305,147.339,0.439132,0.251529,0.754097,0.588749,0.158087,186.264,176.104,0.568424,3.14465,27.3124,353.796,2.35821,2.20312,2.46831,473.598,240.564,698.131,166.382,41.4309,50.1021,0.374197,1.32672,4.029,0.356737,0.297159,0.351249,137.383,52.632,4.95634,33.8475,18.1765,13.8591,10.1904,-17.1723,20.4432,0.0395137,22.3848,-1.51029,-0.206174,-3.17504,17.2387,1.98705,2.10484,9.46417,0.509318,7.22646,-10.8519,-1.64431,-0.0915255,-6.84792,3.70163,0.522061,-0.849558,0.0943279,-0.0755032,3.25163,-2.28809,-0.10633,1.19519,-0.0500356,-0.0594031,-0.185199,2.33588,-0.169058,-0.378379,-0.755573,-0.0240365,0.0203241,-0.122186
5.9,827.52,298.898,44.8509,239.455,215.639,151.424,0.158625,0.0670558,0.0801938,16.7536,153.32,0.0337448,0.0361503,0.038459,0.0445347,0.0558021,250.166,0.0923807,0.0528614,56.2107,0.205359,0.0376905,10.6635,0.847954,0.260925,0.18817,0.739699,365.542,0.107668,0.481591,1.5067,0.0858032,0.074232,0.0687548,0.0676067,0.0717518,0.0759084,53.5494,349.057,678.055,170.954,452.368,67.1976,146.547,41.9031,10.8237,57.7503,51.2305,36.1957,0.230543,0.189453,0.225112,2.88629,79.7375,0.122927,0.121,0.125879,0.135038,0.203718,122.705,0.235306,0.115901,1.08922,0.803143,0.151398,172.664,167.113,0.426543,1.55638,12.0162,372.246,13.4634,13.8747,14.3176,384.369,173.78,856.299,209.957,38.2567,44.1666,0.460699,0.791417,1.28847,0.349766,0.31738,0.403424,99.4034,63.489,0.283498,32.2925,5.09738,1.29444,19.3738,-104.519,10.5964,-13.4657,9.64535,-16.2482,0.32265,-24.8311,14.3232,0.525238,10.5901,-32.0825,-2.67028,6.88502,-9.5426,0.00706383,-1.3839,-6.34873,4.46536,0.466261,1.56704,0.00257849,0.994207,2.5426,-1.85659,-0.0818606,1.02159,-0.038881,-0.0313005,-0.159764,2.61531,-0.386728,-0.464603,-0.959699,-0.0234327,0.0339217,-0.147132
6,14.9264,22.0998,37.7767,3.86268,4.69505,7.08231,65.7275,24.2774,52.9727,1.96564,0.804677,7.01127,31.4814,39.4784,34.3965,89.9784,0.855228,4.01341,3.17237,40.9143,95.0712,104.099,1.89149,1.53824,20.2579,3.90083,11.2409,3.75683,43.9682,137.985,187.11,64.783,95.2226,232.587,831.975,110.44,97.3061,278.249,0.177215,0.187462,0.201918,0.301201,13.9528,0.215574,0.586425,96.1782,0.264506,0.348476,0.8342,3.51124,51.3404,61.6891,2.34704,0.434285,574.547,362.853,333.965,256.701,158.358,0.248825,137.357,117.353,3.60212,11.5034,350.924,107.023,139.388,278.225,80.5922,109.355,34.4165,88.026,101.216,119.146,140.803,173.333,855.826,2123.41,405.594,348.655,873.392,0.069074,0.0713966,0.0882472,0.165141,62.4073,144.952,193.24,0.45161,42.244,1.20366,0.644552,-18.4009,-92.8783,56.1298,4.9461,-7.9643,10.2409,-4.00449,2.68911,-0.309609,0.595868,-0.440632,23.9475,1.11929,2.75376,14.2838,-13.6351,0.141966,0.480485,73.0568,3.91264,1.69527,-1.94789,1.94968,1.07049,-1.20191,-0.0358772,0.586608,-0.0154431,-0.00838279,-0.0924329,1.78132,-0.560689,-0.401464,-1.16268,-0.0183771,0.0591739,-0.148855
6.08,575.509,279.755,162.366,167.372,165.726,144.962,0.131429,0.180099,0.149477,8.38432,134.541,0.226887,0.0798617,0.061125,0.0945614,0.113024,228.679,0.329945,0.204685,95.8593,45.198,0.0718219,11.1616,4.69614,0.330724,0.841344,51.9272,384.824,37.8821,62.6415,98.0902,30.0946,10.4703,65.7273,0.128516,1.2493,1.53916,1.54419,113.746,215.775,25.7593,33.4436,2.63263,435.028,84.4076,1.74858,135.318,106.197,45.9426,0.667255,0.42498,0.513286,12.3485,71.5357,0.104153,0.167925,0.10212,0.10813,0.290457,145.041,0.509137,0.115637,1.40873,1.18888,0.0755423,120.532,101.125,0.197629,0.501938,1.26929,223.247,27.3757,29.2255,40.695,0.21386,0.136219,0.0939025,0.0688687,0.129147,0.135994,25.8483,243.831,457.798,143.21,272.4,23.6452,147.202,164.43,0.970564,20.2503,2.35654,0.0356772,26.9113,10.3335,-20.7729,19.6731,-42.5896,17.8769,0.776804,-24.2641,3.32714,0.408058,-0.701096,-9.56417,-0.148225,2.9124,-13.3651,11.8,-0.114087,9.39527,-25.3046,-1.39312,0.979275,-1.16724,1.13929,0.478462,-0.343235,0.0322907,0.387003,0.00012838,0.0377842,-0.0398147,1.18345,-0.644963,-0.305017,-1.08433,-0.021753,0.0422556,-0.121342
6.14,191.868,91.4578,57.3738,51.1436,51.3849,45.8461,1.74728,1.26351,1.49168,5.60104,34.5002,0.108988,0.447229,0.606774,0.539688,0.981182,59.8328,0.331085,0.138891,48.7722,41.7031,0.8981,1.22325,0.794874,0.739302,1.23919,17.3025,144.173,39.6957,47.3032,67.7538,142.087,90.7778,302.655,353.738,92.275,82.2525,95.6771,0.124428,0.126587,0.167966,0.202343,0.628998,0.00252091,4.61665,37.9936,1.01257,1.76839,4.65026,2.52618,2.44788,4.38217,6.32074,1.22975,53.4557,31.675,34.3276,21.1624,3.56627,0.117717,9.95942,14.4982,7.93853,13.1947,44.9223,39.8153,45.1943,67.5752,22.8867,38.6898,69.7123,19.1267,20.5636,26.8783,22.9577,30.9764,72.4573,274.416,74.9567,64.2191,133.664,0.184875,0.0738092,0.201023,1.16192,13.0601,62.7592,178.391,1.92517,2.13901,0.666213,4.01517,6.34909,-4.13186,3.8767,15.9773,-54.0525,0.572294,-0.086016,-6.40538,1.53069,1.41593,-1.58349,15.6676,0.993822,3.98767,2.35572,-5.49571,0.910604,-0.516339,12.039,0.768215,1.23224,-0.110852,-1.55525,0.117347,-0.350756,-0.0017992,0.275644,-0.0030975,0.0290616,-0.0194763,2.05716,-0.295922,-0.362515,-0.888665,-0.0227153,0.0395568,-0.13162
6.2,250.02,130.429,77.4586,91.5719,89.8152,76.3782,1.6381,0.664859,0.972737,13.7981,77.0828,0.110599,0.215467,0.245249,0.26616,0.471108,114.026,0.297601,0.153821,65.5817,51.9994,0.365771,2.15065,1.55231,0.435459,0.885039,24.6463,142.824,20.8615,27.4089,47.3097,148.504,90.6709,300.321,317.508,54.8808,51.5869,64.5694,6.43258,7.32028,1.94953,1.37878,1.21066,1.36065,13.6543,30.2497,11.9574,14.1797,12.2185,5.22009,3.60881,4.06049,18.1237,13.8554,16.7865,0.545178,0.357653,0.0987963,1.14969,5.55546,2.04206,3.25754,5.91308,6.04712,0.0489056,43.1654,46.5851,26.6475,5.87577,26.8402,60.839,6.40913,6.29665,12.3138,13.4657,15.8213,51.454,230.607,32.7778,27.3602,116.636,6.98093,22.5219,4.93643,17.2704,12.0278,61.4365,176.704,3.49293,2.86952,1.37639,5.64008,5.19713,-7.23596,0.353801,19.149,-26.5268,-3.0457,-0.755563,-23.2281,3.78137,-2.6093,-2.11356,-6.03229,0.606373,2.96461,-7.38552,3.55924,-2.73007,2.62619,-8.95759,0.208818,0.871695,-0.224388,-1.13678,-0.219262,-0.257076,0.0124067,0.147591,-0.000180461,0.0307117,0.000607743,2.23341,-0.188777,-0.355447,-0.634722,-0.0208445,0.0207991,-0.114251
6.24,274.745,142.2,80.487,105.544,102.084,84.6494,1.71078,0.747982,1.04209,18.5669,92.2569,0.307331,0.292206,0.295754,0.31271,0.500008,136.092,0.475492,0.319612,65.6154,50.4119,0.33596,3.62367,2.67921,0.557152,1.10563,24.8503,146.537,12.7226,17.9187,36.4801,161.809,100.23,309.222,302.145,43.1769,43.1272,40.4325,11.2511,13.8857,2.2136,1.40141,1.13772,29.9247,23.3628,25.0716,29.0213,28.1216,19.5294,7.14713,3.99834,3.98132,27.6678,27.0408,0.343929,0.442331,0.264037,0.264537,1.00023,18.8629,1.67761,1.90564,5.96362,4.63354,0.507213,45.7143,47.3501,0.0771677,2.52597,18.8162,54.2356,3.50379,3.13925,5.16672,11.581,11.1664,39.406,200.472,11.9237,9.95598,102.912,22.9644,42.8889,15.1897,30.7365,11.326,61.5504,174.021,4.41151,3.80401,2.25597,6.1952,5.62617,5.56144,-1.29328,16.3557,-13.2685,-9.76137,1.77456,-21.2321,3.80337,-3.42407,-5.96931,-2.9528,0.49115,2.13361,-10.7668,8.98111,-4.80216,2.99148,-13.5825,-0.0650949,0.173611,0.0526684,-0.0301955,-0.441179,0.159937,0.0746209,0.0719015,0.00387844,0.0508997,0.0179118,1.99327,-0.411708,-0.329132,-0.661241,-0.0220428,0.0183862,-0.106003
6.27,273.704,138.52,76.3404,103.619,99.4096,81.2731,1.35391,0.655546,0.761982,20.5961,90.8477,0.00318846,0.171898,0.222836,0.298389,0.409233,134.699,0.603574,0.344154,60.8885,46.4569,0.26079,6.35017,5.0925,0.518819,0.884616,22.1759,144.764,8.58717,13.5331,31.9823,170.766,108.596,316.601,302.456,44.2512,44.9276,31.688,8.84386,12.5366,0.296197,0.36455,0.406462,33.5342,25.6736,25.8474,30.0955,29.0942,20.5603,13.0637,9.58049,9.04462,31.3509,26.0536,0.491995,0.596648,0.571981,0.638049,1.6409,17.4892,0.963084,1.96791,8.31558,6.5933,0.898299,42.922,44.3691,0.646816,1.67586,18.2666,46.3781,0.470453,0.26426,0.915187,12.8662,12.003,37.9204,195.665,9.26091,7.70927,100.057,24.9193,44.8083,16.2878,31.6475,10.5232,61.0107,172.551,4.50728,4.45572,2.89594,6.37141,-0.853699,6.71027,3.88175,-2.40587,-7.95965,-9.51822,4.61562,-13.0781,4.13645,-4.43294,-11.7717,5.86252,0.515614,-4.01197,-3.73183,3.46978,-7.90387,0.8621,-5.76039,-0.0934548,-0.141251,-0.0814517,0.24358,-0.220151,0.188194,0.0631806,0.129785,-0.000779563,0.0483328,0.0149847,1.89842,-0.57332,-0.334141,-0.765398,-0.0233649,0.0241406,-0.111597
6.3,264.811,118.707,55.5455,93.8701,86.5508,65.5284,0.625471,0.431962,0.470682,25.7545,87.0304,0.305924,0.245466,0.237887,0.250737,0.31621,131.311,0.609618,0.285102,36.3717,25.1498,0.194513,22.0238,19.2161,0.478347,0.855044,10.7775,147.175,0.627676,2.27998,17.6465,220.609,153.884,364.076,313.804,56.792,60.1311,0.12458,0.249253,0.0418575,0.194366,0.16548,0.207226,33.3548,32.4652,36.6764,20.6047,22.6299,21.0641,49.0429,41.1361,43.38,46.8143,13.3941,0.607552,1.27511,2.51571,4.01751,12.4626,1.8852,0.963397,7.10494,25.3659,24.2487,20.3919,23.1009,24.5424,3.74928,4.03506,22.9411,1.2515,0.366386,0.266353,0.443721,22.7463,20.2354,35.0619,181.145,6.51411,5.70643,89.8641,21.9734,42.1231,12.3512,28.5565,7.91076,55.9322,167.085,6.71931,6.14786,3.01421,11.9595,-10.5853,0.488544,7.76606,-25.7536,-11.1277,-9.3968,4.46216,-10.649,3.04946,-2.22373,-11.028,9.73886,0.671095,-4.88282,0.1268,-1.00008,-5.91833,0.392672,-0.810678,-0.102853,-0.048851,-0.305089,-0.814037,0.0930014,-0.261921,-0.0404702,0.182901,-0.0111318,0.0183142,0.00888463,2.08275,-0.652819,-0.36368,-0.800351,-0.025605,0.0250509,-0.11949
6.34,264.66,109.917,45.1476,92.5095,83.965,61.2575,0.255863,0.147635,0.180863,27.7452,96.7128,0.117768,0.0957694,0.0919971,0.0910619,0.116414,142.869,0.224578,0.102255,18.318,6.8752,0.0549202,38.4903,34.0348,0.231625,0.523813,7.54829,163.632,0.691611,1.05888,7.39703,278.787,202.655,423.762,325.154,65.9478,72.7306,0.0916469,0.292121,0.532347,0.111287,0.0650436,0.063264,39.4508,42.2554,47.756,16.8266,20.339,22.8757,85.8838,67.1182,77.7299,58.6883,4.09015,0.321849,0.125331,1.11261,5.56551,26.1407,3.69844,0.532456,6.62984,44.4252,44.8203,38.643,0.137511,1.10661,2.58688,2.54819,25.6869,0.170609,0.249594,0.219176,0.260983,29.9327,24.7163,28.9813,162.957,2.34593,2.12379,80.1369,21.5081,41.5834,11.9284,28.3691,6.81247,50.4729,162.723,7.81193,4.82502,0.853495,17.2118,-17.6975,-5.26894,9.3183,-27.6632,-16.5964,0.768642,5.65756,-13.9339,1.68237,-1.63804,-12.7867,8.75473,0.793262,-7.03029,-1.05422,0.192714,-5.5972,0.685137,-1.7048,-0.165326,0.133445,-0.455165,-1.27023,0.731642,-0.770703,-0.144504,0.340853,-0.0198181,-0.0103223,-0.0106284,2.28803,-0.703735,-0.41228,-0.900746,-0.0272462,0.0313387,-0.136543
6.38,269.695,108.191,41.5207,94.1111,85.7324,62.8024,0.192179,0.135967,0.148749,26.3741,101.925,0.17165,0.156097,0.15317,0.150059,0.141725,153.502,0.220828,0.152659,7.4279,0.418695,0.171579,53.3936,47.1901,0.230241,0.471047,8.46448,189.446,1.2306,1.26503,3.2313,345.353,249.744,499.022,335.67,69.6071,79.5569,0.0427539,0.364514,0.536341,0.112197,0.109896,0.106485,56.6776,51.9282,51.2297,21.3689,23.7272,25.1004,109.235,73.1876,95.2766,63.3544,0.047457,0.221759,0.262253,0.614834,0.592518,29.2592,0.407142,0.43477,1.65632,55.1707,57.0264,37.936,0.161691,0.682431,0.0908121,1.0003,22.0352,0.214199,0.334564,0.320551,0.338174,32.8457,24.0717,20.6187,139.272,1.13711,1.17554,68.2619,24.5274,44.9598,13.057,29.8921,5.77751,45.853,163.452,1.0898,3.26725,0.498789,18.9449,-13.2686,-2.75987,8.63429,-15.9557,-29.2815,2.02521,6.77782,-15.4874,1.76305,-1.87371,-15.3274,8.11878,0.849552,-4.82019,-4.16974,2.98514,-4.01696,0.907622,-2.86552,-0.188794,1.04529,-0.341162,-1.38023,0.637646,-1.2355,-0.207683,0.217474,-0.0182864,-0.0289255,0.00954661,2.57337,-0.694811,-0.47009,-0.893614,-0.0280347,0.0268042,-0.148172
6.41,278.264,95.3352,23.4939,94.2689,83.6902,57.6642,0.621454,0.558464,0.59721,27.8436,103.309,0.358435,0.356193,0.363335,0.385588,0.509749,157.875,0.506013,0.379445,3.57696,0.995575,0.363759,89.5645,79.0741,0.533064,0.832668,6.84795,245.153,1.82825,1.83301,2.69503,459.09,284.526,666.343,348.927,67.3111,75.6818,1.7179,0.703658,0.878424,0.700373,0.648812,0.737229,438.18,195.588,35.4889,165.167,145.373,97.1203,63.4331,0.439397,0.122941,69.1745,30.5499,0.132797,0.113153,0.126083,0.151796,0.191544,79.6175,0.294586,0.255293,77.6738,45.7334,0.394106,1.06315,0.979866,0.424441,0.40378,0.448913,1.4239,0.756179,0.727301,0.763912,11.8126,4.09073,1.83578,0.00393082,0.694556,0.770043,1.81991,126.672,197.223,52.8607,91.4937,5.76444,43.2585,154.534,3.43841,2.6928,1.00485,18.9202,-0.00138749,57.8375,-5.06488,2.87208,-21.5809,-0.730521,4.49173,-13.9065,2.16102,-1.51916,-9.27822,8.38932,0.808675,-0.911909,-18.7499,18.9842,-2.32983,2.30801,-15.7536,-0.499833,0.91882,0.0510562,-1.38188,0.666881,-1.40794,-0.239479,0.185012,-0.0190872,-0.0367333,0.0144684,2.77301,-0.677985,-0.486516,-0.875255,-0.0287674,0.0252254,-0.150639
6.46,254.919,45.0335,0.822752,84.4891,64.821,27.0019,0.684086,0.431502,0.513306,24.0245,85.3834,0.284361,0.244982,0.241985,0.262317,0.399786,144.523,0.707602,0.253817,0.581296,0.99108,0.242038,123.295,111.196,0.556761,0.898162,0.898184,275.764,2.66609,2.65149,3.1142,504.31,288.683,760.016,364.239,72.5438,79.1022,0.622545,0.793421,0.978705,0.481919,0.434362,0.543471,91.8615,63.8422,94.0666,0.0294502,0.175204,33.5006,2.66303,1.17318,1.07833,73.7447,57.9326,1.12451,0.588599,0.765129,0.301424,0.369479,73.4728,1.09218,1.01487,34.403,18.7851,0.49532,17.5111,19.4952,97.2198,47.324,50.9975,7.8547,1.03872,0.993749,1.04689,6.79825,3.21219,1.47205,0.782914,0.996687,1.07464,3.39011,102.804,190.206,42.6619,88.9487,7.89364,39.3737,155.721,13.4808,1.53287,1.15094,26.5196,17.4008,14.6242,29.7927,-16.5439,5.23045,-2.351,5.15624,-11.4695,5.16946,-0.651731,-7.5604,9.74712,0.850298,4.23277,-3.89802,-13.1448,-3.99943,2.03284,-8.29259,-0.463416,0.978303,-0.130117,-2.3591,0.511101,-1.9569,-0.33012,0.200193,-0.0243989,-0.0574023,0.00290618,2.70821,-0.556059,-0.458273,-0.791874,-0.0298275,0.0139573,-0.141506
