time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
4.08,3.55271e-15,1.13687e-13,-3.55271e-15,0,0,-1.28786e-14,-79.1768,-2405.58,671.661,2.57363e-15,-2.20703e-15,1.8185e-14,122.269,-1332.83,-16.4191,-34.1881,-2.07618,0.425429,246.4,-1942.11,61.4874,-3.27094,-5.46213,-1.66767,246.659,-1942.44,60.6472,-8.88406,-9.37478,-101.848,89.5233,-21.5686,19.8746,0.0925474,0.314333,-0.168425,55.3045,-436.425,-388.714,-6.35894e-14,7.92832e-15,5.69364e-15,58.7723,-284.111,-18.5998,-23.6066,-1.80452,1.50296,-984.641,-1263.21,-88.1009,-14.5416,-5.2523,3.66509,-986.135,-1262.6,-86.5683,-3.44191,-7.67438,-85.9559,38.3529,-131.323,-21.188,0.822805,0.0886405,-0.0510059,52.3342,725.384,37.0296,-6.18701e-14,3.15452e-14,3.3725e-15,1.24506,33.2946,-3.91709,-1.03586e-15,-1.69692e-16,3.62531e-16,-2.76503,15.6226,-2.98165,0.134041,0.0291196,-0.0573363,-2.77464,10.1164,-1.94657,0.313043,0.078617,-0.199087,-2.35309,4.47226,-0.758468,0.0490612,0.00652467,-0.0953028,5.69503,20.8853,4.02554,2.24419e-15,3.44195e-17,-2.41646e-16,-1.70728,9.50314,0.58775,0.100062,0.0192556,0.0219361,-2.46441,6.28159,0.0809782,-0.018629,-0.0165772,-0.145703,-2.97401,2.6008,-0.324738,0.0110159,-0.00462886,-0.112172
4.28,0,3.97904e-13,3.19744e-14,-1.42109e-14,7.10543e-15,-4.26326e-14,-799.407,-1371.1,201.546,-1.13615e-13,1.30619e-14,4.6806e-14,-767.621,-1966.05,-49.8265,-0.573883,13.4858,1.71994,-1147.82,-2732.27,12.3392,2.65806,9.65295,1.72845,-1150.02,-2735.1,14.286,8.90695,6.7592,-123.438,107.929,-38.2646,55.9656,-0.647454,-1.06422,1.39226,751.948,-2352.81,-740.325,7.4998e-14,3.45707e-14,1.93887e-14,434.689,-1133.49,-103.654,46.3212,31.175,3.56255,867.225,-822.303,-6.2471,22.4865,10.9063,-3.32941,867.947,-820.804,-4.01167,29.0154,18.6857,-72.251,195.342,6.38978,-30.972,0.274261,-2.7873,-1.2839,-140.922,474.611,-202.217,-8.85188e-14,7.97917e-15,1.68478e-15,-2.81814,-5.05028,-0.637719,8.20785e-15,3.71386e-16,-2.11495e-15,0.72157,-0.626491,0.748784,-0.0349013,-0.0327864,0.0257166,0.480701,0.0371412,0.360546,0.0158806,-0.0154066,0.0668589,-0.0615788,0.230834,-0.0632581,0.0115197,0.0130292,0.012436,4.30499,14.2445,-2.0789,-4.30896e-15,1.35282e-15,7.77262e-16,3.05329,6.15399,1.61019,-0.243171,0.086147,-0.0285804,1.44727,4.14364,1.34097,-0.311472,0.0985268,-0.0845093,0.0740646,2.0161,0.872724,-0.0657611,0.0260516,-0.0458169
4.33,-1.13687e-13,2.84217e-13,-6.39488e-14,0,2.84217e-14,-3.10862e-15,-884.551,-1996.69,229.194,-2.10045e-13,5.5208e-15,1.08623e-14,-684.023,-1467.7,30.2956,19.1556,9.46558,3.63013,-1504.78,-2608.13,140.141,21.5187,0.602607,7.28036,-1504.6,-2607.7,140.147,24.0312,-8.15611,-136.726,192.581,-171.501,113.055,-1.70057,-1.22267,1.97944,1873.59,-3284.42,-3193.11,-2.19456e-13,-5.58905e-14,2.1129e-14,579.833,-1165.65,37.652,-233.995,-61.4118,-2.3875,2752.33,-4941.03,-432.082,-140.691,-8.77619,10.6173,2752.46,-4945.71,-430.118,-117.789,31.8919,-299.809,1003.42,-48.7782,-181.357,2.19158,5.71887,2.61447,-14.4404,608.049,367.062,4.09335e-13,-5.4735e-14,1.47955e-13,1.12028,39.759,-3.2227,5.18632e-15,9.76664e-16,-1.9269e-15,0.470018,6.42481,-4.13755,0.0272906,0.0721888,-0.0336231,-0.725168,1.55187,-1.45395,-0.198361,-0.064098,-0.434174,-0.565571,-2.06803,1.01286,-0.118493,-0.0780458,-0.181378,-8.09826,-17.3002,10.7955,-2.89329e-15,5.52556e-16,-6.55972e-16,-3.37035,-6.95775,-3.98828,1.01871,-0.453185,0.139524,-1.31405,-4.49473,-3.78003,1.0342,-0.397419,0.200577,0.0696987,-2.0322,-2.92952,0.225381,-0.106695,0.0654705
4.38,2.13163e-14,2.27374e-13,-8.52651e-14,1.42109e-14,7.10543e-15,-8.88178e-15,-1635.9,-4720.82,1102.81,-3.30803e-14,5.02073e-15,1.02878e-15,-1042.05,-2024.91,-38.3709,-161.859,40.9349,-5.92138,-1428.07,-4140.4,-115.254,-87.1805,32.1216,-25.778,-1429.81,-4136.92,-111.488,-95.8264,42.5264,-282.838,213.435,-580.753,152.311,8.23261,2.6978,-2.82552,579.817,-2535.88,-1019.72,-2.33674e-13,-3.50676e-14,3.48356e-14,655.443,-1488.99,99.2057,62.6563,11.8985,2.21778,1019.38,-1935.74,64.5539,32.4849,-0.659959,-1.93351,1017.79,-1938.38,65.4485,53.1121,6.2954,-126.164,355.648,-91.7195,-40.6713,-0.681123,-4.76706,-2.90143,-63.4752,1314.24,126.082,-2.95542e-13,1.12956e-13,-9.26945e-14,1.91791,37.1812,-5.92442,2.88843e-15,1.07819e-15,3.81348e-16,0.785768,6.4897,-3.0126,-0.0103735,0.0407502,-0.00571892,-0.571339,1.97354,-0.895617,-0.180362,-0.0568324,-0.383775,-0.876298,-1.86657,0.927736,-0.111539,-0.0544305,-0.179493,5.79494,17.0266,7.43761,-4.06469e-15,1.30695e-15,-9.78967e-16,4.05158,7.68796,-0.585557,0.563133,-0.251683,0.0944607,2.54571,5.12262,-1.00622,0.407909,-0.151775,0.0681811,0.777852,2.36593,-1.13885,0.0955926,-0.0444301,-0.0119974
4.47,1.42109e-14,-1.42109e-14,1.77636e-14,-4.44089e-16,0,-2.13163e-14,-60.6605,-1012.33,793.822,3.33309e-15,-3.13646e-15,-2.8487e-14,75.2244,-447.577,23.4507,41.5266,-9.73456,1.97537,-1214.23,-1103.99,129.962,32.7125,-2.09858,7.86922,-1215.42,-1103.08,128.005,21.5262,-0.66803,-84.7612,33.5021,-325.05,63.0306,-2.41713,0.180247,0.926749,215.225,-1037.69,-268.232,-1.52904e-15,-2.50961e-15,-6.97647e-16,477.255,-1507.98,96.7666,-16.2396,-1.62524,-0.914237,253.938,-2056.07,-104.085,-30.9707,11.2916,-1.2847,254.705,-2057.53,-103.189,-11.2688,19.0259,-105.789,224.865,-50.6757,-27.5741,0.493911,1.438,1.23878,131.093,905.98,-14.5224,6.02871e-15,-8.40162e-15,-2.50597e-13,6.85029,32.5132,-7.08071,-1.46705e-15,-1.78451e-16,1.00048e-15,-2.39144,9.49942,-1.1451,-0.0204257,0.0201209,0.0056541,-3.32754,5.1242,0.203445,-0.0646765,0.0454903,-0.31676,-3.36016,0.68263,1.34833,-0.0777566,-0.00646618,-0.167778,15.1852,42.254,6.10754,2.00893e-16,-1.00904e-16,2.46632e-16,5.2468,20.9572,2.98116,0.106819,-0.0330753,0.0222475,2.60844,13.9083,1.83756,-0.197877,0.0333075,-0.074267,0.0665023,6.5316,0.671727,-0.0297786,0.00892686,-0.0806583
4.53,3.55271e-15,1.42109e-13,8.88178e-15,1.42109e-14,5.32907e-15,-1.77636e-14,-193.156,-927.647,210.201,3.24991e-14,1.37349e-14,2.05661e-15,13.6009,-209.695,3.29569,-29.0572,11.3154,0.0863942,-192.865,-698.065,-45.6658,-13.6281,7.66717,-3.03507,-194.069,-698.081,-45.2514,-16.7937,11.3594,-45.2499,54.5418,-109.395,23.1639,1.40588,0.716352,-0.728887,67.4332,-1300.75,-528.125,3.43289e-14,5.34701e-15,2.91312e-15,-11.3902,-974.287,-20.9711,14.1602,7.72433,2.15846,-81.3832,-1176.16,-40.4606,-9.99127,12.123,-1.77162,-81.3919,-1177.75,-40.0121,-0.624544,13.3138,-53.8889,33.725,1.4448,-3.14987,-0.0772393,0.218597,0.589727,34.1431,534.388,55.2923,-9.52024e-15,2.69479e-14,1.04003e-14,4.75078,20.0478,-3.70588,-4.42122e-15,-1.71411e-18,1.65089e-15,-1.37764,8.05875,-1.09376,0.0129538,0.0222864,-0.00987315,-2.25437,5.12716,-0.226643,0.0390704,0.0555016,-0.20825,-2.55586,1.9493,0.643584,-0.0287502,0.0054328,-0.109813,4.43415,17.4933,4.34328,-3.65411e-16,1.81452e-16,5.87737e-18,0.47808,11.0584,1.28674,0.185409,-0.00874577,0.0384201,-0.186292,7.80384,0.639179,0.00864074,0.00257034,-0.0178092,-1.00174,4.19868,0.0820141,0.00831226,0.00132283,-0.0523385
4.58,1.77636e-14,1.42109e-13,-6.21725e-15,3.55271e-15,0,-1.06581e-14,-17.4091,-268.927,96.2609,1.974e-15,-6.19145e-15,2.97127e-14,40.2399,-103.101,13.277,-1.89008,4.54224,0.611791,15.3113,-180.168,-9.4191,6.32914,2.2181,1.91621,14.5219,-180.827,-10.0887,5.74133,2.73348,-8.65614,18.3945,-14.2016,6.53858,0.0842514,0.0672251,-0.0688623,-79.4853,-1391.21,-485.371,1.85302e-14,-3.77641e-15,-8.15482e-16,-135.571,-1136.51,-3.0486,27.2649,8.1434,2.34285,-122.128,-1361.04,-2.30597,1.8745,11.1806,-2.41041,-122.023,-1361.57,-2.12205,10.2014,10.5464,-64.9803,8.3559,10.5515,-0.780999,-0.162697,0.151023,0.725158,-6.79535,443.491,-21.1892,4.74774e-14,1.01137e-14,-3.45572e-14,2.93832,11.3309,-2.58234,-1.69379e-16,1.80642e-16,2.2847e-16,-0.632114,6.60159,-0.937265,0.0198098,0.0127553,-0.00906645,-1.22904,4.68206,-0.629034,0.108669,0.0390123,-0.107397,-1.65491,2.43931,-0.136229,0.00895934,0.00520206,-0.066391,4.4684,19.8873,3.52665,-1.54277e-15,3.77786e-16,-5.03586e-16,-2.01847,12.1814,1.9533,0.0586036,-0.000491886,0.0108099,-2.80531,8.70429,1.13616,-0.112345,-0.0427078,-0.131758,-3.36401,4.6513,0.259778,-0.0108677,-0.00275783,-0.11037
4.62,0,-2.27374e-13,2.84217e-14,-1.77636e-15,4.88498e-15,2.13163e-14,31.5748,-233.62,114.303,-1.37813e-14,-8.94204e-16,2.49406e-14,41.0925,-130.216,30.5608,0.201869,-2.52103,0.933143,42.6969,-168.459,14.3699,15.3524,-5.74944,3.2107,42.5873,-169.679,12.3311,15.7324,-6.50915,-6.78926,29.7628,-9.28641,12.2184,-0.0996273,-0.210725,0.191662,-190.498,-1257.82,-416.633,3.11427e-15,-1.62343e-16,-7.70842e-15,-216.508,-1180.31,-5.27206,16.981,5.2314,1.65426,-227.955,-1431.39,-9.87247,-10.8327,10.8669,0.0780629,-227.396,-1432.12,-9.89774,-5.91458,10.4436,-66.1876,28.158,11.5655,-8.08635,-0.0961512,0.580494,1.28523,7.67756,433.496,-4.59281,1.58307e-14,5.99791e-15,-7.14568e-14,4.07772,14.1646,-2.39254,6.56294e-17,2.61395e-17,-7.2978e-17,0.114477,8.09381,-1.70488,0.075644,0.0100037,-0.0204608,-0.690897,5.66211,-1.32264,0.195377,0.0265989,-0.108877,-1.31573,2.95696,-0.676385,0.0328296,0.000522462,-0.0667891,4.08105,16.4931,3.46809,-2.37704e-17,1.17478e-16,-1.8068e-15,-3.78532,9.42391,1.38408,0.0459209,0.00587813,0.00907305,-4.35345,6.7174,0.717357,-0.0813044,-0.0685604,-0.140653,-4.52312,3.36733,-0.0225301,-0.00266945,-0.00693158,-0.115913
4.65,-2.84217e-14,2.27374e-13,-2.4869e-14,-1.59872e-14,-7.10543e-15,-2.84217e-14,87.7438,-359.679,118.055,-6.41478e-15,1.77881e-15,4.11084e-16,67.4579,-218.576,24.1206,-4.6186,-2.36821,0.984831,53.2942,-170.872,7.83082,4.26007,-2.42914,0.628871,53.9346,-172.32,6.64961,4.80377,-2.72149,-9.097,29.5382,-7.53226,11.9092,-0.0672736,-0.143612,-0.122228,-283.509,-1141.79,-324.415,-1.14125e-14,1.40442e-16,-1.02544e-14,-289.516,-1289.04,5.09717,10.0826,2.91219,1.80734,-355.641,-1585.87,-11.9127,-13.1547,10.1729,1.30458,-355.429,-1587.02,-12.1753,-9.97162,9.92562,-72.0031,71.2282,-8.87547,-21.7783,0.167524,0.787878,1.38885,1.01381,443.15,18.0311,-6.26741e-15,3.88293e-15,8.242e-14,4.52766,16.0872,-2.04064,-5.77879e-17,-1.308e-18,5.20522e-16,0.880832,8.72711,-2.24455,0.122614,-0.00204055,-0.0206679,-0.0821239,6.00061,-1.77126,0.253109,0.00394677,-0.0887789,-0.86812,3.06886,-1.02074,0.0503662,-0.00576529,-0.0582176,3.0488,12.5167,3.25245,-1.7553e-16,2.46252e-16,-1.47277e-15,-4.05706,6.42915,0.789324,0.0359294,0.00851417,0.00810254,-4.48534,4.52222,0.301205,-0.0485848,-0.0726549,-0.113098,-4.46572,2.01165,-0.236301,0.0027657,-0.00894687,-0.0981965
4.68,-5.68434e-14,-1.84741e-13,1.24345e-14,-2.84217e-14,-6.43929e-15,-2.13163e-14,355.933,-1153.95,261.384,4.32689e-14,1.49911e-14,-3.8103e-14,213.123,-565.035,38.17,-15.186,0.255482,0.256899,77.6005,-214.29,10.9823,-4.64257,2.40211,-0.637965,79.6486,-214.62,10.2125,-3.48316,2.21519,-12.291,39.1312,-6.08063,16.6151,0.00377884,0.0457995,-0.375333,-407.027,-1200.66,-217.844,8.42637e-16,1.57758e-16,5.18488e-15,-428.94,-1560.88,28.0091,11.473,-1.18191,1.58887,-512.029,-1878.07,-2.68497,-7.24675,6.32638,0.944821,-512.717,-1879.83,-2.97297,-5.07941,5.81531,-87.3316,100.782,-30.412,-32.9239,0.410511,0.897229,1.2973,-115.452,417.325,15.2779,-2.86588e-15,-6.36657e-15,-1.68806e-13,-0.0673689,5.1398,-0.172471,3.61526e-16,-1.1153e-18,6.74734e-16,0.869556,3.31645,-1.03297,0.0801379,-0.00836554,-0.0081602,0.2986,2.44726,-0.888099,0.13425,-0.0121021,-0.0352538,-0.244024,1.45618,-0.594036,0.0288588,-0.00638805,-0.0267223,-0.00788821,4.80611,1.61874,-7.76213e-16,-3.52994e-16,8.73045e-16,-3.21201,2.99345,0.10482,0.0231706,0.0106452,0.00651939,-3.65879,2.28721,-0.0987222,-0.0261473,-0.0681837,-0.0381259,-3.74409,1.01279,-0.322561,0.00148298,-0.014317,-0.0550393
4.72,1.13687e-13,3.33955e-13,-7.10543e-14,7.10543e-14,-1.42109e-14,-5.68434e-14,1439.96,-2164.24,1386.92,2.3527e-13,-8.17846e-15,-1.31572e-13,797.359,-1913.92,52.2866,100.354,25.5892,30.7845,1760.13,-3425.44,272.385,73.3309,3.91274,20.4643,1762.59,-3425.97,271.301,99.5231,1.36782,-176.178,464.321,42.9162,198.996,-0.730867,-3.62915,1.1164,-627.958,-1801.91,-69.7331,1.60276e-13,8.0056e-17,7.3145e-14,-723.348,-1951.96,12.8662,34.5657,-13.7095,-0.35163,-847.902,-2266.25,-2.77019,1.25125,0.208701,-0.393396,-848.854,-2266.36,-1.95675,2.2566,-0.204371,-110.198,48.8973,-12.4974,-20.8292,0.282874,0.724448,1.01184,-266.759,453.491,-302.214,-1.33297e-15,1.00594e-14,3.87315e-13,-12.3842,-30.2219,-2.04247,-7.3882e-15,-4.52929e-16,9.94542e-16,-2.37927,-11.9971,5.31045,-0.751874,0.181318,0.0351411,-0.941262,-7.24173,4.27248,-0.860123,0.148893,0.0532436,-0.0491777,-2.72192,2.76544,-0.191121,0.0496684,0.0235113,-1.73916,19.7681,0.250883,9.16177e-15,7.97443e-16,4.55867e-15,-1.88673,3.67163,1.93283,-0.00929922,-0.0190284,-0.00664626,-2.96223,1.17045,0.57229,0.0317913,-0.0026593,-0.209916,-3.11968,-0.868182,-0.910114,0.0291037,0.0383026,-0.113946
4.78,2.84217e-14,-1.7053e-13,5.32907e-15,1.42109e-14,1.77636e-15,-7.10543e-15,-101.873,-5472.38,891.339,2.01311e-14,-3.16988e-14,-3.7705e-15,705.41,-1516.27,-46.6225,-184.264,-6.9028,-34.0272,2784.65,-2951.71,59.4149,-141.906,41.325,-18.5245,2781.05,-2952.99,55.1907,-133.084,44.5271,-250.997,1062.06,-45.5529,337.393,-0.26312,11.5532,-9.56321,-2326.4,-4314.53,-1100.09,1.18101e-13,-6.48196e-15,-1.80258e-15,-1155.14,-2613.16,130.985,120.678,-35.1321,-18.8755,-121.392,-3508.1,40.9461,65.4823,-46.8235,-16.1584,-125.015,-3509.82,38.0565,71.5287,-49.5577,-221.066,240.578,-226.03,-94.1779,-3.57481,-2.90981,-0.844824,74.7378,635.755,179.922,-1.92428e-13,1.96389e-14,7.43988e-14,15.4283,48.0261,-5.36954,-4.63724e-15,2.36647e-16,-3.30866e-16,6.60657,20.6472,-7.15463,0.433957,-0.142241,-0.0218139,3.60186,13.102,-5.18113,0.696663,-0.184637,-0.0170807,0.875426,5.6011,-2.93192,0.153347,-0.0581475,-0.041193,0.980899,12.2566,4.78752,3.28491e-15,3.81509e-16,-3.25545e-16,-3.1964,1.24288,-0.442956,0.0273831,0.0134158,0.00692585,-3.20284,-0.0662927,-0.625276,0.0347999,-0.0546459,-0.0706374,-2.63083,-1.62453,-0.654742,0.0248112,-0.0117758,-0.0708075
4.89,-1.42109e-14,-4.83169e-13,-6.39488e-14,1.42109e-14,-1.42109e-14,7.10543e-15,482.19,-1101.37,503.893,-2.8888e-13,-1.03403e-13,1.30238e-14,773.621,-1700.78,-176.509,53.2444,23.6724,0.508227,603.695,-3056.6,69.1195,45.0827,6.30479,5.29595,603.452,-3059.39,69.1488,26.0008,-1.24491,-157.12,412.587,-93.7556,71.9919,-1.15418,-2.38563,1.50427,-452.594,-1643.25,-152.324,-7.72499e-13,2.33532e-13,1.76515e-14,-147.901,-724.222,18.8671,47.9083,-3.4905,3.99934,-748.992,-904.851,61.2291,35.2601,1.87576,-6.32611,-751.47,-901.68,61.0764,42.6485,-8.85802,-73.29,-48.8432,-345.043,-30.7986,-3.47475,-0.231155,-3.19685,135.655,1405.25,-241.214,1.8543e-13,-1.1475e-14,-2.76236e-13,8.39455,36.3052,-13.8891,-2.10993e-15,1.03103e-17,-7.80027e-16,3.28573,18.2892,-3.7761,-0.510815,0.112247,0.071816,2.08855,12.0096,-2.07209,-0.186437,0.049343,0.0988277,0.722665,5.51876,-0.496825,-0.0485048,0.0114843,-0.00767087,-5.59913,55.5399,4.15583,-3.06358e-15,6.48493e-16,-3.82801e-15,1.7577,15.5425,3.90085,-0.19302,0.148524,0.00221534,3.06514,7.57061,2.07245,-0.217735,0.355095,-0.51816,3.88101,1.2483,-0.0923855,-0.0394491,0.138768,-0.220426
4.95,7.10543e-15,1.26565e-13,1.42109e-14,1.42109e-14,3.10862e-15,1.77636e-15,66.1842,-3381.01,986.246,3.0678e-14,8.02393e-17,-1.14153e-14,305.771,-1604.64,-72.7537,-70.6644,-0.484797,3.80856,405.43,-1165.5,-20.9785,-20.37,3.14871,-1.45919,406.22,-1166.35,-21.5703,-28.1462,1.61132,-69.5762,75.1156,-16.5322,12.3101,0.231901,1.05043,-0.349161,-203.074,-573.091,-212.093,-2.68243e-14,-1.25797e-14,-5.88916e-15,57.6586,-370.572,17.5544,7.70397,-10.4957,0.380535,-215.285,-350.336,27.6722,3.29424,-7.02648,-0.557073,-216.762,-348.997,27.4902,5.94896,-10.5505,-24.1439,3.0666,-105.793,-9.49504,-1.08245,-0.135719,-0.756951,75.3868,724.575,67.6609,4.23263e-16,-3.15033e-15,-6.05506e-14,5.70644,45.0301,-7.55952,-1.11965e-16,-1.7636e-17,1.02465e-16,0.152142,21.7172,-6.39986,0.221134,-0.0101318,-0.0480966,-0.642167,14.1393,-4.49639,0.521304,0.00784808,-0.108766,-1.19041,6.4567,-2.3354,0.105953,-0.0132747,-0.0733872,-2.36846,20.3619,3.01092,5.59396e-16,1.91523e-16,-6.81331e-16,0.217969,6.50621,1.05713,-0.0209742,0.0254686,-0.000454974,0.759319,3.5299,0.788878,-0.0260084,0.0742167,-0.170037,1.23367,0.884972,0.42696,0.0104137,0.0290888,-0.0717509
5.01,0,2.84217e-14,-6.03961e-14,-1.77636e-15,0,3.55271e-15,-89.8555,-1303.9,348.885,1.74626e-14,8.24581e-16,6.06765e-15,21.5491,-960.748,-13.729,-9.10754,5.22407,1.11875,-55.6103,-1242.01,35.63,14.6469,-2.11745,2.05318,-55.2716,-1242.8,35.6242,12.097,-3.57611,-54.0987,114.463,-20.6017,32.3601,-0.261423,-0.699022,0.847836,170.112,-321.637,-366.905,-2.00357e-14,1.93723e-15,-2.67728e-15,-13.4199,-186.274,-27.4085,-16.3368,4.43344,0.692593,-420.385,-793.648,-75.9736,-14.8307,6.62013,2.30859,-421.338,-793.762,-74.4774,-7.66944,7.478,-46.4885,92.0468,-139.209,-32.7713,1.01464,0.428447,0.734246,-19.3478,357.498,2.05633,-7.56145e-14,1.21677e-14,8.65334e-14,0.318564,23.3087,-4.24164,6.29538e-16,-1.25786e-16,-2.02369e-16,-2.2332,12.7673,-2.72978,0.00615516,0.00632823,-0.00314134,-2.23761,8.64794,-1.82957,0.188297,0.0473852,-0.0912609,-2.08557,4.25933,-0.767442,0.0295021,0.00168771,-0.0688694,-2.21208,13.7963,1.49722,-1.09595e-16,-5.93432e-17,4.68068e-16,0.269353,5.20268,0.967555,-0.0399193,0.0213854,-0.0118502,0.552567,3.03332,0.754362,-0.040234,0.0569185,-0.118562,0.758539,1.08057,0.422112,-0.000257522,0.0202384,-0.0413459
