time,glut_med1_r,glut_med2_r,glut_med3_r,glut_min1_r,glut_min2_r,glut_min3_r,semimem_r,semiten_r,bifemlh_r,bifemsh_r,sar_r,add_long_r,add_brev_r,add_mag1_r,add_mag2_r,add_mag3_r,tfl_r,pect_r,grac_r,glut_max1_r,glut_max2_r,glut_max3_r,iliacus_r,psoas_r,quad_fem_r,gem_r,peri_r,rect_fem_r,vas_med_r,vas_int_r,vas_lat_r,med_gas_r,lat_gas_r,soleus_r,tib_post_r,flex_dig_r,flex_hal_r,tib_ant_r,per_brev_r,per_long_r,per_tert_r,ext_dig_r,ext_hal_r,glut_med1_l,glut_med2_l,glut_med3_l,glut_min1_l,glut_min2_l,glut_min3_l,semimem_l,semiten_l,bifemlh_l,bifemsh_l,sar_l,add_long_l,add_brev_l,add_mag1_l,add_mag2_l,add_mag3_l,tfl_l,pect_l,grac_l,glut_max1_l,glut_max2_l,glut_max3_l,iliacus_l,psoas_l,quad_fem_l,gem_l,peri_l,rect_fem_l,vas_med_l,vas_int_l,vas_lat_l,med_gas_l,lat_gas_l,soleus_l,tib_post_l,flex_dig_l,flex_hal_l,tib_ant_l,per_brev_l,per_long_l,per_tert_l,ext_dig_l,ext_hal_l,ercspn_r,ercspn_l,intobl_r,intobl_l,extobl_r,extobl_l,pelvis_tilt_reserve,pelvis_list_reserve,pelvis_rotation_reserve,pelvis_tx_reserve,pelvis_ty_reserve,pelvis_tz_reserve,hip_flexion_r_reserve,hip_adduction_r_reserve,hip_rotation_r_reserve,knee_angle_r_reserve,ankle_angle_r_reserve,subtalar_angle_r_reserve,mtp_angle_r_reserve,hip_flexion_l_reserve,hip_adduction_l_reserve,hip_rotation_l_reserve,knee_angle_l_reserve,ankle_angle_l_reserve,subtalar_angle_l_reserve,mtp_angle_l_reserve,lumbar_extension_reserve,lumbar_bending_reserve,lumbar_rotation_reserve,arm_flex_r_reserve,arm_add_r_reserve,arm_rot_r_reserve,elbow_flex_r_reserve,pro_sup_r_reserve,wrist_flex_r_reserve,wrist_dev_r_reserve,arm_flex_l_reserve,arm_add_l_reserve,arm_rot_l_reserve,elbow_flex_l_reserve,pro_sup_l_reserve,wrist_flex_l_reserve,wrist_dev_l_reserve
2.96,91.99,2.72962,1.2929,28.7721,15.6466,1.83761,403.173,168.345,313.034,126.709,0.206928,156.301,115.026,103.849,113.888,132.112,0.166763,23.7177,52.1634,21.4814,52.7598,180.619,0.00757971,0.3162,26.7137,0.245105,0.215278,0.243388,0.342977,0.340586,0.343593,262.901,179.58,222.436,669.184,166.615,144.483,304.849,0.162438,0.168637,0.210675,0.315374,19.3287,150.621,0.453446,0.245265,73.702,46.6102,4.6464,0.235891,0.151634,0.140174,106.016,154.383,0.48593,0.309003,0.292634,0.249145,0.16665,191.012,0.615976,0.264837,0.231728,0.279211,0.0484977,339.399,330.719,0.587838,1.1044,0.343077,343.307,0.32888,0.313236,0.350098,577.502,297.515,729.277,217.968,34.2099,44.165,0.207512,2.75956,8.23191,0.343343,0.216332,0.307357,231.798,2.41616,8.22134,10.58,80.9049,0.673553,-12.3256,33.5672,23.2567,-66.6026,21.947,-11.4786,-2.45268,3.95242,14.1952,-3.70362,2.01557,27.0256,1.57741,13.9251,-12.9085,3.33064,-6.78267,-10.1624,1.5901,0.406842,-0.925333,-0.919926,1.19891,4.85441,-1.91906,-0.198283,2.16813,-0.0450929,0.00870745,-0.302021,-3.36855,-0.982047,-0.0346317,-0.0656084,-0.00201622,0.0280943,0.0812696
3,1570.57,693.955,296.034,433.588,411.345,330.425,0.12621,0.0495355,0.070542,21.0086,231.268,0.0151839,0.0169455,0.0166715,0.0196959,0.0435759,338.22,0.0277853,0.0176734,376.155,337.929,0.0270787,0.785038,0.192634,0.0267486,0.108401,15.5946,391.164,4.24626,4.17634,5.17314,0.046765,0.0394795,0.0416815,0.0346817,0.0372707,0.0397113,60.7419,696.25,1246.47,346.236,894.586,100.869,1313.97,519.687,240.929,459.619,417.967,321.185,0.0523423,0.0315566,0.041271,176.959,625.276,0.0152057,0.0143663,0.0150558,0.0162152,0.0260402,840.784,0.0319467,0.0170867,0.369258,0.183168,0.0227748,844.558,799.196,0.0446492,0.141329,121.988,1945.28,0.136002,0.128344,0.136638,0.0468685,0.0356404,0.0347837,0.0224458,0.0233784,0.0252037,0.316905,1106.92,2210.78,465.207,966.183,59.4679,92.2815,21.9966,3.49677,69.0991,36.4536,4.41416,57.39,6.16823,-72.8567,-94.5713,-19.2036,-29.0817,-6.84764,-40.8741,28.344,-0.683699,21.3263,-60.823,-5.14766,34.1595,-77.7446,-4.18317,-8.79007,18.5807,-96.2482,-5.31191,1.38406,2.67795,0.571564,4.91399,-1.21907,-0.178955,2.30967,-0.0605479,0.0188188,-0.327057,-3.85442,-0.758409,0.144217,-0.257396,0.00792873,0.0507487,0.129184
3.06,9.17559,10.5183,10.2084,2.32619,2.07401,1.98789,77.6116,46.9993,114.526,0.577857,0.155749,100.418,96.4412,104.17,109.049,155.731,0.173083,15.4421,17.5202,57.4042,98.2886,205.557,0.471556,0.466775,19.2116,1.47647,1.34416,1.11197,183.127,193.396,252.875,1.51024,41.5108,278.527,1026.38,182.629,158.989,401.009,0.0558182,0.0576345,0.0687801,0.0984474,6.18681,0.0864508,0.113684,0.198777,0.102303,0.106851,0.129904,177.714,137.533,201.551,1.71179,0.0849101,798.703,523.853,459.615,377.169,310.864,0.0694132,178.352,168.464,0.250559,0.826108,473.963,54.1275,75.1439,203.756,36.3402,0.448445,0.33506,76.3219,89.0091,104.404,372.451,335.142,1479.51,3201.94,609.953,541.165,1181.02,0.0199374,0.0201631,0.0206443,0.0412265,77.9965,201.778,214.94,0.415063,20.9798,0.779042,0.434127,-1.71944,-129.359,90.2597,24.2444,-70.3293,-7.11235,-3.64838,4.00457,2.50934,1.61581,3.41185,34.9586,1.9813,-0.314927,20.4927,-0.40892,2.11131,-1.978,101.559,6.12937,2.86863,-0.304837,1.42515,2.46029,-0.106599,-0.0186395,1.67439,-0.03101,0.0644699,-0.255546,-3.76326,-0.762884,0.261894,-0.382751,0.0198288,0.0650075,0.167581
3.14,657.781,303.381,159.359,178.864,174.064,146.666,0.3565,0.211939,0.325946,1.0297,109.637,0.106697,0.118022,0.128647,0.15242,0.33869,185.232,0.197287,0.121148,146.109,122.009,0.235721,1.05542,0.773227,0.3282,0.915524,34.6039,386.052,154.11,164.26,226.27,0.077519,0.516675,1.72613,3.33878,1.57267,1.46819,5.6555,75.7873,156.757,15.2091,57.7946,13.5565,732.602,185.369,0.264889,227.528,186.121,99.5307,0.199362,0.142595,0.129195,5.64871,137.411,0.0920403,0.0933286,0.0770544,0.0793681,0.102307,280.784,0.209882,0.0977147,0.22287,0.118249,0.0633529,216.581,170.91,0.10508,0.172481,0.308582,553.302,26.9484,30.1011,37.4339,0.131913,0.106998,0.104186,0.0956475,0.0966087,0.102782,90.274,433.469,855.915,293.899,598.758,70.0509,276.507,199.657,0.428324,64.9067,2.18876,0.424375,43.6527,55.2706,-27.099,36.1692,-78.5543,29.4903,-2.77043,-22.5134,7.90021,2.44435,0.373658,-7.29473,-0.342984,6.7182,-24.0924,15.7449,0.496293,21.5966,-45.9937,-3.3196,2.58382,-0.641942,3.30231,1.03301,0.283624,0.0584077,0.892965,-0.0128159,0.0719723,-0.125692,-2.89367,-1.19885,-0.228327,0.215387,-0.00966482,0.00218173,0.0227947
3.31,266.731,128.561,77.2875,96.2406,93.3807,82.1398,0.662961,0.348074,0.4729,72.2174,128.521,0.15227,0.144926,0.152679,0.165855,0.26202,143.549,0.286155,0.170941,0.674064,2.47546,0.194063,109.966,97.0196,0.466698,1.53366,37.7847,184.018,0.823384,0.809031,0.85356,326.16,151.464,562.552,196.289,33.4493,35.0072,1.36072,0.990361,1.19836,0.691775,0.635257,0.890378,221.909,75.4741,7.93871,70.491,56.0454,32.6181,66.1281,11.4673,14.4378,82.3676,31.1758,0.511632,0.49987,0.433708,0.496706,0.838291,32.5292,0.874784,0.861313,12.6417,4.22731,0.44608,15.5898,9.00608,0.48273,0.807447,2.65765,3.72868,0.844724,0.744731,0.794728,6.61646,4.3791,2.08813,1.1248,1.10962,1.26031,7.8366,71.8475,132.573,46.9641,62.6469,6.23867,71.0217,132.933,8.0888,1.14496,1.25432,4.49944,9.07347,12.0128,-1.06481,31.0591,42.8755,-14.7309,5.78214,-12.0737,0.420978,-1.77435,-2.8953,4.88731,0.384043,0.454478,-5.14924,5.90082,-1.87285,2.08818,-6.77752,-0.294981,0.403158,-0.386133,-0.826924,-0.933621,-1.54093,-0.124052,0.022596,0.00363142,0.00634854,0.03053,1.75283,-2.5363,-0.645022,1.66125,-0.0753102,-0.073703,-0.239506
3.41,69.5348,0.300842,0.109109,46.1594,8.14781,0.0875718,0.448887,0.449363,0.364379,101.909,138.093,0.013,1.00727,0.981691,0.898831,0.582555,182.554,0.0875544,0.931819,0.269606,0.411163,0.46022,349.515,335.739,1.09442,1.16558,0.386284,323.933,0.677317,0.653603,0.703069,644.915,370.113,893.225,359.588,87.9262,91.4394,0.925322,0.610454,0.754588,0.454783,0.420319,0.581692,300.97,304.175,349.454,68.0985,99.7084,146.19,288.487,48.9924,160.747,209.848,98.4277,0.117281,0.161609,0.159623,0.135121,0.0962128,108.364,0.258572,0.193285,293.46,253.672,0.0375992,0.34634,1.16464,0.2947,18.0547,162.481,0.920093,0.419542,0.403242,0.426972,22.4653,2.97952,0.707774,0.327068,0.330643,0.375043,1.51733,356.007,572.084,141.421,243.664,5.79026,32.3055,183.364,25.1486,1.34143,0.819665,51.8338,-21.6335,71.7287,51.0954,-93.9138,-10.7642,14.2395,13.3748,-10.0423,7.94611,-6.34719,-7.75137,13.288,0.948771,-5.50325,-20.7402,-5.02396,-12.5533,4.25352,-32.1523,-1.32597,1.22394,-0.67481,-3.49447,-1.65086,-2.08837,-0.410587,-0.106594,-0.0288953,-0.0489262,0.112518,4.39861,-3.57524,-0.501501,2.44875,-0.0878449,-0.0928271,-0.358589
3.45,0.103995,0.0607309,0.0644597,0.169799,0.10532,0.0850965,0.25014,0.426348,0.207267,0.303435,0.195293,968.359,447.719,363.22,280.039,143.022,0.761366,175.302,106.352,0.0763316,0.111039,16.9467,428.718,436.758,13.0084,0.291847,0.082186,203.075,77.0819,81.5861,98.4674,490.9,363.827,1641.46,2474.75,479.155,421.916,789.21,0.026654,0.0282821,0.03608,0.0562622,34.9423,0.0440405,0.108153,150.225,0.0464496,0.0606351,0.144851,154.029,132.281,250.662,35.8633,0.170914,628.214,413.621,421.632,279.293,96.4018,0.133634,170.302,176.394,0.357303,0.0614759,476.259,157.1,235.236,535.972,168.014,209.373,1.3381,1.12193,1.01123,1.40502,0.157094,63.7849,166.132,1841.7,355.1,297.08,935.454,0.0350076,0.0351019,0.0502858,0.124771,75.8807,34.2786,204.671,98.502,0.974137,0.291537,63.7586,36.8624,-14.9364,-63.1694,-107.234,-13.2103,21.584,10.8827,13.7347,19.372,-1.62114,-1.27647,85.696,4.82234,6.4942,16.0287,-35.6317,-2.39883,3.082,65.743,3.20561,1.85993,-2.66681,-3.25626,-2.35686,-2.50128,-0.515442,-0.239663,-0.0321165,-0.0731411,0.137703,4.61703,-3.668,-0.359655,2.58003,-0.0789606,-0.0890515,-0.396461
3.53,821.828,144.199,0.272845,264.31,197.467,78.0917,0.00246182,0.0705649,0.0884405,142.257,203.359,0.0650541,0.0606134,0.0550516,0.0563507,0.0769478,389.465,0.133997,0.0592226,0.278905,0.21217,0.0481141,250.085,199.996,0.0853876,0.147644,0.250316,509.668,0.663059,0.650587,0.681947,0.940413,0.360428,0.399752,0.0938762,0.0996247,0.115015,0.17287,605.575,1317.75,265.213,457.158,0.458615,1234,619.923,376.602,328.08,326.928,287.179,0.422315,0.160782,0.264339,1.75783,151.084,0.0419332,0.0455838,0.0483165,0.0585046,0.138407,279.432,0.0735752,0.0483401,378.539,388.183,0.0850405,0.30928,0.251489,0.0842594,0.192759,91.6733,331.498,131.141,149.423,192.824,0.240884,0.180416,0.219103,0.0997421,0.103118,0.117006,0.239031,602.793,1241.37,230.172,456.158,2.89788,370.892,369.275,81.9255,0.226375,0.258158,0.688626,17.6504,11.3553,72.5093,79.8636,-50.1188,11.4428,8.33305,-32.5173,19.8605,-6.13436,3.0849,-56.076,-2.10151,-9.57933,-39.7223,15.2196,2.06826,8.12248,-54.1898,-2.25862,3.97983,1.38615,-3.82897,-2.05215,-2.40668,-0.299857,0.557378,-0.0124575,-0.00162463,0.00801414,2.31844,-1.92141,-0.125718,1.9884,-0.0488001,-0.0195805,-0.336245
3.66,607.803,185.524,5.5877,158.243,133.145,78.3146,6.23465,3.56464,4.38278,19.1571,26.0573,0.692457,1.01179,0.909139,0.602804,0.1507,82.0228,1.32957,0.671837,24.4949,11.5144,0.078855,11.2164,5.59883,0.881414,1.32476,3.3041,178.816,13.5487,14.1538,13.9271,3.57197,3.17567,3.49631,2.06263,2.02597,2.17882,3.11734,232.751,626.235,91.2219,201.178,6.23237,367.243,149.677,117.491,67.9789,71.5554,70.5203,2.54293,0.76429,2.28506,15.6939,95.105,3.40664,1.3418,0.0642289,0.669262,0.926686,124.264,0.119594,0.089116,40.7227,35.6559,0.421099,43.9709,43.6225,4.65864,5.42446,50.619,261.72,3.96035,5.00818,18.1729,116.692,97.478,103.231,123.59,34.3696,34.3276,4.73613,18.645,224.563,1.66763,5.55707,1.60118,230.691,138.69,14.2383,15.1668,39.9649,2.88502,11.9876,-37.9647,25.9092,7.51648,-79.6055,-6.85212,-5.43254,-8.16504,14.6886,1.51701,1.56724,-16.5867,-1.00933,3.19706,-9.48719,-3.23605,0.440801,-1.85102,6.36838,0.34918,-0.0224123,-1.5888,2.8716,1.04631,-0.304395,-0.117548,1.19871,-0.0317058,0.0311207,-0.154382,-1.33285,1.30924,0.237339,0.486521,-0.00747018,0.110498,-0.0662905
3.87,1393.43,571.428,177.257,370.974,337.178,249.703,0.243995,0.162982,0.177957,7.901,120.891,0.0561935,0.0652884,0.0579011,0.0627311,0.119885,188.876,0.103824,0.0558655,314.903,285.104,0.0688049,0.441123,0.361866,0.0619529,0.10539,0.0065047,89.7565,6.43045,6.53135,7.51484,0.149443,0.125298,0.138355,0.0980794,0.100564,0.110012,160.643,486.551,950.105,255.641,669.9,95.8332,1452.11,599.125,333.688,489.548,453.951,361.513,0.0996084,0.0404882,0.0740627,290.553,663.266,0.0292779,0.0234647,0.0287016,0.0224626,0.0351317,848.919,0.0411669,0.0296268,0.406903,0.189511,0.0208873,818.281,773.51,0.0833637,0.268348,148.954,1618.1,0.0801145,0.0665257,0.110503,0.330695,0.162455,0.102257,0.0392776,0.0405191,0.0492097,0.096911,1110.77,2285.68,345.657,690.759,0.465305,169.144,62.9875,0.230073,44.5024,12.4847,0.191736,48.1453,47.5097,-47.1663,-103.905,-15.0211,-45.6466,-10.5997,-31.6891,31.2546,-0.128869,16.2418,-44.8323,-4.01747,30.5288,-80.3784,-8.14066,-14.1518,7.7741,-95.8597,-3.57981,2.12094,-0.275599,1.97586,3.45777,-1.48473,-0.208143,1.89863,-0.0504171,-0.0179659,-0.280541,-4.69677,-1.3748,-0.0934194,-0.970707,0.0121141,-0.00703519,0.256917
3.96,0.110973,0.901965,137.297,0.163961,0.267796,0.96001,1.05705,11.9159,49.5119,0.97529,0.325668,301.057,214.206,224.019,152.737,76.7067,0.25974,81.1626,71.4839,29.5751,73.1029,299.22,7.60591,39.0092,288.375,91.0723,134.072,191.439,225.947,241.399,331.564,0.859563,109.048,645.914,1936.8,373.895,321.752,761.148,0.0559409,0.0679435,0.140539,0.129696,58.1952,0.133126,0.667832,159.285,0.281697,0.425757,1.38926,0.608568,6.40874,6.63585,2.56181,0.835041,614.239,371.107,339.166,259.652,148.725,0.281965,141.804,121.883,9.88903,20.8196,358.997,166.051,202.93,315.536,94.5407,156.626,76.0213,58.7554,68.5771,85.8069,86.4472,142.873,660.579,1931.23,372.317,327.237,776.223,0.0635272,0.0536751,0.0819101,0.268524,59.1928,302.608,463.762,0.0573541,51.9992,0.523446,0.00325879,34.446,-0.0164223,70.0608,84.5887,-55.3041,34.8467,0.549714,8.30327,-19.5267,3.73875,2.30064,66.7836,3.63342,5.10385,15.033,-16.8961,0.817009,-0.780096,63.3465,3.78582,4.26652,-2.83697,2.81342,1.69208,-0.345992,-0.0695357,1.51061,-0.0417837,0.0194633,-0.245501,-4.6889,-2.48702,-0.324359,-0.406693,0.0116377,-0.00110655,0.157573
4.08,426.197,227.92,164.278,149.763,152.608,136.753,2.94735,2.54462,3.38437,32.4471,152.334,0.153502,0.352916,0.559024,0.329538,1.67712,225.944,2.25109,0.703879,76.412,41.7798,0.183767,51.2995,45.5505,0.369291,9.42522,75.4577,305.5,37.6825,41.06,80.3873,18.6273,25.2443,366.043,623.031,9.94808,12.2825,89.941,112.834,226.708,33.2339,59.3559,13.751,3.15931,16.0686,73.4155,7.4927,9.28127,13.634,6.90306,4.72054,8.71492,19.1474,12.4372,56.395,24.8543,24.7471,19.1516,16.5521,14.2301,17.919,0.886222,21.9142,32.4045,41.9864,62.9293,73.7324,58.6608,26.0963,50.001,66.9808,42.4439,46.3739,59.6855,15.7413,19.3517,260.7,857.367,48.9332,41.8286,316.39,1.52394,1.61974,5.1419,22.3541,26.6264,182.859,220.232,40.5124,1.82396,39.707,1.88327,15.4281,-41.1259,5.45983,18.7742,-98.8093,1.74381,3.35353,-17.7015,0.578983,-0.30459,-0.817286,-5.78104,-0.244503,-3.74906,-0.55987,-4.97586,-1.29239,1.51935,10.6842,0.303547,-0.445287,-2.25317,1.0308,-1.4023,-0.160265,0.102037,0.468664,-0.00267739,0.0751931,-0.109,-1.0954,-1.98116,-0.658928,0.592239,-0.0401451,-0.0737045,-0.0600715
4.28,112.777,0.117673,0.0878667,66.998,11.9146,0.714046,0.488837,0.354152,0.368814,87.0195,117.402,0.770249,0.369694,0.327373,0.391305,0.375216,192.951,1.40629,0.288439,0.317535,0.700993,0.306962,356.637,341.426,0.442998,0.72421,0.542462,355.941,1.70372,1.66729,1.87384,611.961,326.802,912.531,478.024,58.6142,64.743,0.398825,1.90936,0.0175164,0.878869,0.340836,0.874275,252.971,272.198,327.827,56.6784,84.5849,126.969,374.144,73.1346,227.828,221.449,69.8555,0.0790868,0.3129,0.328343,0.366189,0.522556,81.2817,0.547486,0.220442,264.939,270.358,0.434729,1.12989,0.966972,1.49811,17.7881,158.414,0.443363,0.665369,0.594249,0.553974,103.781,22.626,0.164135,0.123912,0.393543,0.521252,0.16541,284.278,527.471,111.543,194.688,6.00406,86.0156,217.056,70.2589,0.170572,0.483123,34.5215,-29.1894,63.6624,52.2679,-116.225,18.1809,9.50369,9.74843,-10.6021,12.7292,-4.00782,-7.04585,7.74536,0.659307,-3.01317,-16.6962,-4.60131,-10.6779,2.77665,-23.7701,-1.07327,2.07719,-0.620276,-2.91441,-2.12522,-1.33185,-0.142924,-0.0287534,-0.012191,-0.0125234,0.115606,3.25373,-1.59773,-0.0675513,1.92464,-0.0388359,-0.00222054,-0.2949
4.33,0.453905,0.151645,0.133301,1.89277,0.766097,0.216998,0.215826,0.171408,0.159629,14.2059,47.3627,298.26,116.159,84.6506,42.8555,0.263236,71.8921,66.2785,16.4809,0.133958,0.185511,0.107158,373.527,375.396,1.09546,0.624749,0.200113,377.492,29.9449,31.4339,41.4885,357.295,197.886,891.675,784.102,145.833,133.225,130.457,0.0955009,0.312836,0.110041,0.146001,1.53852,0.0286949,0.0678609,79.3861,0.0345533,0.0438468,0.0941899,1.66647,96.4591,158.605,1.23595,0.0671964,916.106,562.655,557.041,400.774,212.09,0.0610177,226.29,214.072,0.389661,21.2683,673.401,202.309,291.171,619.767,177.924,187.319,146.972,150.537,168.443,198.875,0.461744,57.2053,93.5513,2710.43,513.035,430.665,1524.76,0.0208431,0.0202949,0.0284643,0.0611984,96.735,120.071,153.298,123.756,0.131147,0.0851039,27.8797,27.181,-189.244,-28.7596,-75.0716,10.616,55.261,12.2731,4.80569,9.51293,2.18888,-4.28021,25.4139,1.5661,6.65967,22.9963,-37.0073,1.21067,11.2773,96.6533,4.74092,3.03754,-2.21587,-1.82035,-2.30327,-2.27722,-0.444522,-0.189561,-0.0202237,-0.0571264,0.153145,4.02154,-2.03201,-0.178499,2.15406,-0.071955,-0.066568,-0.335473
4.38,1366.3,451.653,21.0392,417.692,361.95,236.546,0.191159,0.0882871,0.108914,289.482,401.825,0.0298847,0.0287514,0.0278464,0.0294174,0.0459592,624.445,0.0601691,0.034843,2.63323,0.328101,0.0318407,232.661,160.364,0.05715,0.119807,0.753298,712.869,0.208695,0.202618,0.200462,61.3083,0.670921,0.41345,0.0576597,0.0610182,0.0739814,0.0754368,1034.76,2183.59,372.373,631.007,0.0597851,587.923,344.055,265.806,141.727,148.632,151.122,1.25385,0.492376,0.830128,1.64807,61.9784,0.0994272,0.120019,0.132222,0.158376,0.397949,132.939,0.187697,0.126262,261.28,260.552,0.2846,0.488302,0.430247,0.290074,0.945323,94.6191,217.434,176.599,201.269,257.981,0.0102902,0.0439579,0.0402337,0.164163,0.173917,0.180798,1.46793,402.21,608.984,168.765,354.851,15.9926,480.145,376.746,92.9764,0.367292,0.289824,0.610298,19.5699,-111.249,92.123,63.8296,-12.3142,1.73249,9.43637,-59.097,16.8888,-9.69115,0.922542,-91.0307,-3.05779,-6.77205,-20.5827,6.23972,2.72947,9.82413,-29.0531,-1.80874,4.85015,2.4815,-4.52512,-2.13236,-2.72288,-0.646817,0.0252335,-0.0197239,-0.0753395,0.119838,2.482,-1.63021,-0.182277,1.80467,-0.0704438,-0.0648348,-0.301353
4.47,0.102891,0.586149,127.19,0.236734,0.368974,2.02455,0.682121,0.799659,0.968072,2.51695,9.45549,195.756,94.0685,91.8135,47.4768,0.788998,0.0280893,51.2515,44.9195,4.18074,6.72685,67.2716,139.156,164.101,194.018,45.4761,129.473,206.413,57.4829,62.9356,68.9071,1.04076,31.2194,92.9716,849.206,161.941,140.209,364.044,0.0764723,0.0602548,0.0987834,0.136069,32.3033,1.21238,38.4752,100.768,1.1103,3.5902,22.22,0.600022,0.564469,1.19509,0.655162,18.7305,0.414048,0.396735,0.404961,0.438312,0.502658,25.2621,1.12778,0.233573,52.2262,50.7813,0.637656,7.64035,8.16774,33.3182,23.6454,64.0493,259.069,186.991,213.627,275.252,27.7995,44.5091,309.506,627.277,115.338,99.3755,239.344,0.105112,0.126559,0.181073,0.230135,22.0841,355.174,157.994,31.1414,0.245289,0.0259104,0.34902,40.134,-1.33987,-12.6969,48.9094,-95.6713,14.1971,4.70728,1.95971,-15.3942,2.39349,1.87925,27.7786,1.63018,0.466365,-3.00366,-4.58037,3.04689,-1.78789,19.9406,1.08788,2.46398,3.83983,-2.03935,-2.01007,-3.54673,-0.952498,0.692282,-0.0363086,-0.0774524,-0.0755975,0.352646,0.485962,-0.0170117,1.19574,-0.0384213,0.0505255,-0.204624
4.53,401.787,130.198,1.25612,106.672,91.2137,55.7676,2.65046,1.05665,1.15942,14.8823,31.895,0.0631424,0.105573,0.107778,0.143396,0.566326,65.2317,0.1205,0.143409,7.21017,2.30221,0.156644,15.5994,0.239167,0.0968864,0.168295,0.559619,74.2516,9.42639,9.67054,13.6477,0.966126,0.436837,0.261857,0.236165,0.198119,0.222936,1.93761,175.802,363.486,62.6011,120.214,4.60575,212.597,150.875,152.787,57.7453,68.6509,80.1393,0.402208,0.211759,0.334853,20.9895,75.977,0.125343,0.124448,0.134046,0.14723,0.237,103.386,0.255071,0.137307,78.5042,54.7617,0.192577,11.3728,7.67646,0.462091,5.95552,76.162,170.026,2.52289,2.2246,0.961719,186.075,87.5057,359.909,126.006,14.6183,17.0541,0.928782,2.99291,5.62365,1.11921,0.995653,1.13678,227.368,134.677,1.02011,0.5981,1.83671,0.514523,16.5478,-29.0893,24.5813,23.2068,-93.7767,0.132124,1.88398,-7.71541,10.6722,1.50013,0.923387,-15.1689,-0.59742,0.457755,-11.1278,-3.02348,-1.44572,-3.1914,1.70883,0.164342,1.86673,1.24749,-0.0986819,0.574529,-2.8097,-1.30231,0.813204,-0.0939236,-0.174971,-0.128049,-0.791925,-0.334348,-0.0300654,1.25558,-0.0285023,0.0332171,-0.249124
4.58,162.064,27.4538,2.09859,1.02437,0.531495,3.22393,9.11259,7.53631,5.40133,25.6924,8.61158,5.59399,10.4656,21.3699,6.13778,2.07964,9.60937,1.61542,18.1551,2.06927,3.00493,14.5317,29.9066,0.673355,10.3712,1.90764,1.6693,44.4797,3.18717,2.99322,3.70992,4.37422,2.39156,1.13137,2.88828,2.19357,1.9376,12.9938,0.21398,147.034,0.977849,16.7226,4.32799,228.348,156.412,150.759,69.5765,79.0195,86.8258,1.00539,0.52148,0.673756,64.5418,91.4361,0.0885494,0.0699154,0.0730461,0.0854751,0.179724,115.193,0.235724,0.221636,68.4721,43.232,0.103141,23.8545,16.4623,0.45283,4.27027,75.2201,100.665,0.214168,0.268745,0.430139,280.511,155.498,409.849,68.216,0.289061,3.45895,0.330114,48.2558,77.8151,1.76917,0.7953,0.473704,192.692,76.116,4.75222,1.59958,29.0113,1.23764,4.82057,19.212,11.252,27.4639,-39.1014,13.3861,0.8306,1.84699,-3.12629,-1.26458,-0.0640737,6.52583,-0.0627964,2.62838,-13.6755,-3.24487,-4.61629,-4.68655,-6.59811,0.0316621,-0.199197,0.610084,1.06251,-0.212422,-0.755063,-0.0441163,0.724688,-0.0225571,0.0621722,-0.0727901,-0.785508,0.27957,0.179738,1.52917,-0.0209283,0.0919633,-0.227123
4.62,109.051,14.5053,8.99945,0.551039,0.454656,2.60664,17.4068,15.4154,12.6547,36.6394,16.0842,4.25167,6.00667,16.2151,0.979314,0.131195,14.083,2.65359,22.468,3.64419,5.5436,13.8672,31.8931,1.54405,35.5088,20.3615,12.1957,33.9434,0.686878,0.686291,0.462493,13.3379,11.7084,3.38566,19.1731,14.86,11.5731,25.3733,0.187525,100.307,0.632061,2.46754,6.16905,207.532,128.83,123.904,59.5661,64.8151,68.2289,0.590851,0.29627,0.340676,66.0456,88.5089,0.0121043,0.328643,0.461107,0.457259,0.235065,111.29,0.427028,0.458349,39.2875,18.1305,0.10672,44.8619,37.112,0.801877,4.71239,60.8034,108.721,0.411194,0.438452,0.549807,307.736,178.571,436.822,85.1603,5.86448,17.2688,0.339945,24.9123,58.9771,0.397703,0.326198,0.341022,192.095,74.4498,3.9572,1.34199,22.1157,0.904139,10.6616,6.03219,-3.14596,20.9162,15.228,23.281,1.93481,-0.298231,-10.7784,-5.1276,-0.60873,11.7083,0.135661,9.01214,-7.06131,-1.16594,-3.19333,-8.04791,6.3225,0.143193,1.52461,0.408203,0.837378,1.05925,-0.337078,0.142681,1.22505,-0.00166235,0.124748,-0.137962,-0.794768,-0.17005,0.166074,1.58992,-0.0269766,0.095381,-0.182508
