time,glut_med1_r,glut_med2_r,glut_med3_r,glut_min1_r,glut_min2_r,glut_min3_r,semimem_r,semiten_r,bifemlh_r,bifemsh_r,sar_r,add_long_r,add_brev_r,add_mag1_r,add_mag2_r,add_mag3_r,tfl_r,pect_r,grac_r,glut_max1_r,glut_max2_r,glut_max3_r,iliacus_r,psoas_r,quad_fem_r,gem_r,peri_r,rect_fem_r,vas_med_r,vas_int_r,vas_lat_r,med_gas_r,lat_gas_r,soleus_r,tib_post_r,flex_dig_r,flex_hal_r,tib_ant_r,per_brev_r,per_long_r,per_tert_r,ext_dig_r,ext_hal_r,glut_med1_l,glut_med2_l,glut_med3_l,glut_min1_l,glut_min2_l,glut_min3_l,semimem_l,semiten_l,bifemlh_l,bifemsh_l,sar_l,add_long_l,add_brev_l,add_mag1_l,add_mag2_l,add_mag3_l,tfl_l,pect_l,grac_l,glut_max1_l,glut_max2_l,glut_max3_l,iliacus_l,psoas_l,quad_fem_l,gem_l,peri_l,rect_fem_l,vas_med_l,vas_int_l,vas_lat_l,med_gas_l,lat_gas_l,soleus_l,tib_post_l,flex_dig_l,flex_hal_l,tib_ant_l,per_brev_l,per_long_l,per_tert_l,ext_dig_l,ext_hal_l,ercspn_r,ercspn_l,intobl_r,intobl_l,extobl_r,extobl_l,pelvis_tilt_reserve,pelvis_list_reserve,pelvis_rotation_reserve,pelvis_tx_reserve,pelvis_ty_reserve,pelvis_tz_reserve,hip_flexion_r_reserve,hip_adduction_r_reserve,hip_rotation_r_reserve,knee_angle_r_reserve,ankle_angle_r_reserve,subtalar_angle_r_reserve,mtp_angle_r_reserve,hip_flexion_l_reserve,hip_adduction_l_reserve,hip_rotation_l_reserve,knee_angle_l_reserve,ankle_angle_l_reserve,subtalar_angle_l_reserve,mtp_angle_l_reserve,lumbar_extension_reserve,lumbar_bending_reserve,lumbar_rotation_reserve,arm_flex_r_reserve,arm_add_r_reserve,arm_rot_r_reserve,elbow_flex_r_reserve,pro_sup_r_reserve,wrist_flex_r_reserve,wrist_dev_r_reserve,arm_flex_l_reserve,arm_add_l_reserve,arm_rot_l_reserve,elbow_flex_l_reserve,pro_sup_l_reserve,wrist_flex_l_reserve,wrist_dev_l_reserve
2.76,736.208,356.604,207.976,202.382,202.191,178.668,0.563813,0.214914,0.224497,2.82647,146.531,0.0836446,0.0869368,0.0927012,0.111519,0.235072,251.624,0.198577,0.105247,160.23,121.88,0.139152,0.910116,0.689101,0.180194,0.637645,60.7233,429.783,74.5538,80.2502,116.827,0.642857,0.619836,0.239028,0.0548515,0.914596,0.995787,2.91694,154.748,318.457,61.7508,115.364,7.30792,464.579,136.229,1.8495,144.422,123.433,76.3046,0.412633,0.299439,0.367693,16.444,109.796,0.189472,0.240141,0.23443,0.22102,0.310801,193.996,0.545087,0.222553,0.957959,0.684393,0.130365,161.056,135.799,0.408845,0.673851,1.71663,335.295,5.05993,4.64524,4.83116,0.391457,0.374512,0.115332,0.108268,0.314644,0.35696,33.489,276.148,546.092,173.138,351.868,33.79,314.42,187.126,0.0083855,54.3975,2.4447,0.24485,28.7195,9.56765,-18.1525,20.5383,-36.8976,22.33,-1.32974,-28.0267,6.12926,1.07541,1.23413,-14.6699,-0.594831,5.36857,-17.5446,7.7775,-0.957464,12.2097,-28.4546,-1.83155,1.71401,-2.76302,4.65503,1.60039,-0.465178,0.0274684,0.78982,-0.0116851,0.0216446,-0.115491,-0.868844,-2.45696,-0.581531,0.138248,-0.0221369,-0.0716378,0.0394574
2.83,391.767,155.603,82.9611,87.7691,83.6694,68.577,0.833035,0.346241,0.725738,4.25304,63.3796,0.531892,0.331929,0.279771,0.296572,0.725866,119.231,0.607291,0.242608,54.2888,43.175,0.404389,6.15783,5.32522,1.01643,1.84498,17.992,298.389,48.1895,51.792,77.3532,81.5111,74.6563,78.8538,119.483,58.6622,53.6886,18.0498,0.500512,0.166947,0.41644,0.530235,1.45741,58.5023,20.4427,12.6402,3.03099,5.64012,11.4551,4.04112,4.13902,6.06472,5.33935,7.34433,37.6024,32.8087,37.2262,25.5446,14.426,14.4119,9.91814,7.14978,6.19364,9.12798,38.6828,63.1535,59.7072,47.4516,13.5594,14.9105,168.735,21.7211,22.1858,22.5046,15.4056,28.0237,38.339,164.052,58.4777,52.4064,86.6601,0.144056,0.813899,0.572732,4.1116,11.4431,182.813,196.646,2.04662,13.2618,1.42146,3.39598,13.7583,-19.1828,3.79037,19.3524,-64.3609,4.89681,-1.35054,-10.3073,1.6711,-1.12765,-3.04345,13.5878,0.636568,-0.539483,4.79216,-4.62829,0.794309,-2.18608,13.119,0.633767,0.961777,-1.36639,-1.13453,0.283785,0.302708,0.0437827,0.417092,-0.000933349,0.0562037,-0.0513364,-0.725209,-2.21725,-0.435209,0.279038,-0.0206914,-0.0407704,0.00680608
2.88,314.753,112.978,59.2749,55.6299,53.6096,44.7003,0.543471,0.612271,0.624652,11.5619,43.1696,0.0114611,0.381587,0.49709,0.545369,0.724197,75.646,0.506362,0.405349,34.2752,28.5373,0.593618,11.2482,8.98382,0.736864,1.71074,13.3138,238.515,18.8777,21.5562,44.5093,168.811,150.352,172.283,194.939,92.9486,89.067,1.35748,0.368673,0.471119,0.218451,0.187074,0.907384,13.5803,12.4946,29.3562,1.33012,1.70983,8.44903,16.4884,15.9474,17.9568,19.5987,10.643,21.9368,15.0412,19.3797,9.32171,3.04377,8.04758,8.22584,15.7545,13.3645,17.0784,30.6864,52.5971,51.3228,54.4812,22.5785,30.6469,123.294,3.6586,2.69486,4.53306,20.8779,28.5829,35.8227,162.263,41.2846,36.5022,86.0337,0.842933,0.96296,0.982185,3.1116,9.64636,147.559,206.435,1.23787,14.3403,0.637556,26.4806,10.8828,-7.58563,4.37941,28.7773,-44.7451,-3.60013,-0.140456,-7.9673,1.26404,0.524995,-3.28159,15.8186,1.03569,2.07138,-0.752417,-4.04261,-0.19933,0.291249,5.79499,0.411933,1.66689,-0.802792,-2.12613,0.00288576,-0.450117,-0.00876433,0.276178,-0.00163427,0.0176856,-0.0351902,-0.249717,-2.04433,-0.398039,0.417054,-0.0258946,-0.0368048,-0.0211622
2.91,319.604,119.388,62.3584,69.8856,67.0222,54.9284,0.489132,0.344539,0.430108,12.1406,69.9979,0.501603,0.138059,0.166519,0.194643,0.349285,105.088,0.321057,0.154067,33.4663,25.8488,0.231286,16.0438,12.3756,0.456378,1.2733,16.6839,247.065,17.5606,20.0071,41.8376,180.43,153.376,189.252,195.926,80.0286,78.7184,0.939679,1.02533,1.26423,0.547546,0.465213,0.69597,37.1731,20.2248,21.4456,16.3521,15.7347,14.6267,16.6544,11.6124,11.6386,26.5057,20.6928,2.86754,0.539262,0.0818425,0.270209,1.2962,21.9997,2.71391,4.02559,8.4081,8.3774,0.046981,54.0138,51.6542,19.7846,5.2308,19.4261,113.281,2.03246,1.62935,2.2477,11.7454,14.7069,19.8263,130.518,13.1717,11.5286,74.9386,18.7792,19.6483,16.715,23.4995,9.47578,139.33,204.806,2.58317,12.329,0.918931,30.7444,16.0093,1.35309,-3.61961,30.7128,-24.7587,-13.0589,2.38757,-17.1503,1.24792,-0.066563,-5.24882,4.54411,0.904934,2.86107,-7.59389,6.19375,-2.1918,3.03614,-11.7927,-0.00103471,0.418715,-0.672724,-1.92403,-0.132746,-0.265401,0.0169139,0.256662,0.00126623,0.0272685,-0.0297857,0.203328,-1.31119,-0.188557,0.656294,-0.0210983,0.0056178,-0.0558945
2.94,321.331,122.4,63.6099,79.3173,76.0041,61.9131,0.376006,0.230994,0.294724,14.0694,90.6202,0.295552,0.258106,0.22156,0.1916,0.199333,129.589,0.352747,0.252327,27.691,18.3783,0.0952094,25.4713,20.2917,0.428943,1.10329,19.6042,258.176,12.2967,14.402,35.1152,203.436,166.56,215.561,194.502,68.1024,70.2853,0.508947,1.94583,4.05136,0.484445,0.344735,0.406836,63.8739,29.604,15.2871,33.5374,29.3214,20.7307,23.3663,13.0446,11.1651,37.5363,27.6855,0.773619,0.415168,0.607634,0.348764,0.91997,30.733,1.34966,1.6204,6.18328,3.51926,1.0973,52.7821,49.1583,0.00189359,0.162103,9.92455,94.692,0.957289,0.887045,0.912127,10.4385,10.2229,9.58141,103.333,0.0395755,0.44477,61.7628,38.3989,41.6699,27.0993,35.455,7.22974,136.128,198.903,2.04141,12.3985,1.5601,24.2114,18.0054,7.08261,-2.90581,21.2717,-1.04265,-14.5218,5.74268,-18.8897,0.302511,-1.19353,-8.58798,1.42244,0.789075,1.07387,-8.50314,8.49576,-4.73486,2.38447,-11.5446,-0.190161,0.529457,0.0993068,0.44871,-0.260996,-0.107001,0.0578503,0.185793,0.00660306,0.0403176,-0.0114257,0.556592,-1.43009,-0.211516,0.894818,-0.0266352,0.00272159,-0.105104
2.98,292.483,95.4802,41.004,74.756,67.5718,49.216,0.780376,0.413275,0.564413,30.3185,110.046,0.0952391,0.144682,0.174497,0.21232,0.372584,144.657,0.481689,0.146039,0.0962532,0.0124004,0.256353,58.7584,51.8727,0.967123,2.67667,14.3524,255.476,0.331589,0.337405,5.71917,317.86,263.365,328.081,231.124,83.6585,93.1554,0.342936,1.03087,2.49848,0.302139,0.238473,0.276728,66.4443,40.6813,30.2893,25.1032,25.2611,23.9113,74.8858,57.0305,58.9739,62.7251,14.4652,0.943552,1.85907,2.24873,4.61614,11.8292,7.00313,2.24724,8.67031,27.7522,27.8102,18.6242,26.2983,23.2568,2.89011,3.23164,17.2669,21.6188,1.3726,1.24065,1.32415,27.2109,24.8172,12.5715,92.6102,3.8498,3.81071,54.4532,28.3493,37.1427,14.1721,29.8563,8.85919,130.083,187.991,15.9662,5.40659,3.85201,24.4762,2.79235,2.52118,4.21018,-6.99853,13.6902,-7.53887,4.26704,-12.6193,-0.536092,-1.12513,-10.1393,8.85643,0.998093,-0.40902,-1.19079,0.60749,-2.35084,0.904173,-0.29561,-0.141086,0.472389,-0.134269,-0.991131,-0.443872,-0.191192,0.0244581,0.156014,-0.00116453,0.0402321,-0.00167141,1.35849,-1.08392,-0.0878088,1.29319,-0.0249603,0.0337946,-0.174327
3.01,273.056,82.0048,28.5781,72.629,64.195,43.9969,0.451722,0.269207,0.319731,40.7951,103.42,0.171907,0.141494,0.14039,0.143177,0.188197,139.102,0.285806,0.172084,0.641604,1.3204,0.127044,73.2187,65.5012,0.383027,1.00943,8.79182,238.589,0.363637,0.355288,0.197933,410.981,326.646,430.025,272.813,96.5197,107.256,0.118562,0.258938,0.193229,0.0915238,0.0697948,0.0884014,52.7023,42.275,43.4765,9.74642,13.6037,19.7866,109.328,75.4862,92.346,68.8339,3.03038,0.363015,2.1067,6.78768,11.7755,28.3147,0.195624,0.922101,10.3246,45.5139,49.207,45.8124,1.50419,0.1165,11.4393,6.10899,23.7294,0.0996643,0.487194,0.434938,0.472937,32.9331,27.5757,9.18316,86.509,6.20788,5.38252,52.9542,13.5287,23.9248,6.39776,22.9138,7.55933,118.267,177.916,21.8939,2.05455,1.48074,29.5845,-15.547,-1.73923,10.3684,-32.0502,1.65931,0.330259,4.44035,-11.7013,0.84502,-3.62663,-13.2252,13.9399,1.14716,-5.53709,0.790254,-1.53622,-5.1679,0.52179,1.36274,-0.0883994,0.0131331,-0.0127072,-1.34296,-0.512998,-0.223274,-0.00709111,0.0922318,-0.00724822,0.0352188,0.0181471,1.79171,-1.22917,-0.0830737,1.48368,-0.0285029,0.0308419,-0.21822
3.05,265.705,69.4962,11.2667,81.3412,68.8206,41.5568,0.252155,0.186253,0.224321,52.8731,114.031,0.156531,0.165915,0.172028,0.179677,0.210446,156.094,0.212774,0.149118,0.679616,0.953605,0.188638,96.2405,87.0527,0.282431,0.638831,2.91494,234.651,0.499186,0.488544,0.523748,536.175,406.364,570.382,318.787,103.954,118.191,0.192486,0.310142,0.329381,0.31382,0.335331,0.264238,69.807,61.3783,61.1363,14.7577,18.3898,24.5856,171.021,108.154,147.679,81.6447,1.06384,0.368173,0.146073,2.5467,15.1373,55.7639,0.297187,0.798563,6.83204,77.543,85.6633,77.199,0.895057,0.560978,1.3696,1.51948,24.7107,0.287434,0.412639,0.379498,0.408962,42.479,31.4774,2.47343,67.6496,2.64467,2.49884,47.342,14.5142,24.6624,10.062,25.6103,7.37525,99.4796,170.7,26.6106,0.915314,0.0172298,43.644,-27.1133,-2.2692,11.6646,-41.9905,-30.8962,10.0758,5.29691,-14.2188,1.50494,-2.95655,-12.5286,11.9695,1.24536,-5.89108,-2.18504,1.66137,-4.22616,0.845082,-1.01978,-0.154235,-0.12017,-0.424525,-1.90141,-0.0620928,-0.828731,-0.130384,0.180255,-0.0180166,0.00133824,0.0102528,2.13715,-1.90442,-0.15063,1.4452,-0.0376285,-0.0115374,-0.226007
3.08,274.307,62.8545,8.61509,94.3039,79.3307,45.6115,0.707347,0.372663,0.479954,60.4891,117.885,0.149576,0.136812,0.146818,0.164876,0.291081,169.394,0.375484,0.172539,2.26866,2.54647,0.180161,157.96,144.784,0.536398,1.48242,5.47922,302.927,1.47296,1.42427,1.53393,621.82,314.726,824.276,354.742,65.8354,71.0051,0.779345,0.80233,1.04689,0.505483,0.453394,0.599522,806.152,370.979,133.472,225.92,213.006,169.709,53.0664,0.188721,0.282783,117.163,102.843,0.131721,0.126446,0.185852,0.109221,0.103285,161.502,0.272246,0.18945,174.087,119.811,0.0558554,1.53052,1.01054,0.249109,0.530441,12.1132,1.4218,0.758962,0.685101,0.771722,0.410343,0.469509,0.771905,0.0907289,0.388783,0.446905,0.611571,343.502,584.28,133.309,259.948,8.40353,64.7567,171.311,0.375899,5.23586,1.89164,48.7749,-16.9714,89.8384,4.8549,-22.5395,-19.5577,6.96469,5.66552,-15.6927,1.91348,-2.84241,-6.99421,9.07813,0.771379,-3.49894,-20.9474,14.072,-6.67619,4.05104,-26.568,-1.38932,0.0872826,3.78834,-2.68926,-0.422429,-1.34697,-0.16661,0.0041391,-0.0123876,-0.0107234,0.0346141,2.01557,-2.11251,-0.17694,1.25421,-0.0420752,-0.0335762,-0.199074
3.12,252.959,13.559,1.10232,93.4414,67.0001,18.8576,0.500394,0.304603,0.365533,43.9044,134.394,0.412818,0.348217,0.338742,0.327657,0.365901,190.229,0.633136,0.277414,0.987521,1.13063,0.229,198.511,184.852,0.613893,1.09329,1.51706,358.452,2.74458,2.69532,2.80723,553.815,254.358,940.675,346.258,64.6625,68.7445,1.04515,0.918533,1.14138,0.629658,0.577374,0.761023,117.816,116.175,156.952,16.3873,30.2019,59.1543,94.6213,5.34828,22.6417,124.775,53.5807,0.407783,0.709538,0.301908,0.725856,0.819973,62.5789,1.07767,0.516824,92.8494,82.2953,1.27981,3.18775,2.60708,9.40417,18.9644,90.7778,1.27926,0.723565,0.680656,0.735927,6.75075,3.11396,1.36181,0.910995,0.977092,1.03704,2.50828,134.58,293.458,56.0474,121.261,8.26258,43.9458,116.427,24.0811,1.35368,1.88893,33.6041,0.785796,29.1992,28.4381,-29.6312,5.87529,9.90579,4.77193,-12.8779,4.52569,-2.65176,-6.93887,8.8995,0.740103,1.76341,-8.09802,-5.74313,-5.67765,2.61467,-11.1003,-0.659011,-0.0517092,-0.187342,-2.53689,-0.699881,-1.73528,-0.173109,0.035533,-0.00985618,-0.00686176,0.0223301,2.28215,-2.31922,-0.225871,1.22805,-0.0556151,-0.0596487,-0.19406
3.19,0.274424,0.136272,0.200996,0.833956,0.30443,0.183018,0.124873,0.10894,0.110393,0.0513593,53.4999,225.555,86.7827,60.3138,24.7748,0.314976,73.4344,61.7116,1.63205,0.159923,0.213843,0.138485,284.096,287.185,11.1168,1.98907,0.448055,380.126,66.515,68.3605,75.3066,247.448,151.691,781.43,692.014,129.729,117.118,152.713,0.0836255,0.0992465,0.0986719,0.126612,1.38416,0.0820485,0.187505,47.5925,0.100906,0.126294,0.258525,7.70305,44.2958,69.6297,1.20509,0.228764,336.046,216.161,208.459,155.755,98.6104,0.161215,78.0392,70.7147,1.38698,21.6499,259.704,34.8751,55.1821,217.321,67.0376,72.7347,37.0405,89.9713,103.619,112.438,1.15622,45.5487,87.5707,1149.85,215.176,181.836,624.769,0.0418217,0.0428017,0.0542426,0.108932,63.5467,113.401,100.926,45.2584,1.06645,2.06876,2.83149,33.9081,-56.8983,-10.0913,-26.3566,-28.8056,19.4692,5.60852,3.16271,3.95848,-4.17134,-4.11744,23.6709,1.35369,2.96495,9.98458,-11.6235,-0.341279,1.71333,41.844,1.91121,1.96086,-1.42777,-0.626585,-0.0837983,-1.80885,-0.304725,0.0717983,-0.0243521,-0.0318645,0.0549703,2.3006,-1.73389,-0.152881,1.42262,-0.0501929,-0.0363156,-0.229693
3.25,1000.26,358.009,44.5895,293.922,259.016,181.711,0.799605,0.311412,0.395456,13.1231,250.605,0.0203065,0.0227132,0.0211733,0.0313371,0.0518588,414.579,0.0580998,0.0448048,9.03389,0.819521,0.0432311,117.452,67.0312,0.0607213,0.126779,1.22968,326.985,0.123685,0.11928,0.11771,19.4703,0.154341,0.104004,0.0372525,0.0346168,0.0379299,0.0852291,711.573,1510.3,281.159,480.937,0.374635,918.373,492.88,347.348,240.122,246.486,234.997,0.255385,0.0883512,0.126922,5.16696,138.57,0.0205208,0.021775,0.022546,0.0254994,0.0449536,262.089,0.0462793,0.0290696,284.146,227.612,0.0353878,0.641897,0.389596,0.0485733,0.3513,117.236,321.112,35.057,40.3612,60.2183,0.319182,0.153517,0.139165,0.0573897,0.0594621,0.069383,0.124619,539.097,912.435,208.285,363.152,1.63064,117.059,239.154,105.261,0.47084,0.100791,12.4552,-10.3443,-39.3352,59.5294,29.4629,-15.4441,2.93256,7.8616,-44.1019,12.0771,-9.79079,-0.531961,-60.7707,-2.35755,-2.71522,-34.1336,6.4313,0.298069,4.41068,-39.3119,-1.81176,2.33871,-0.553609,-3.65059,-0.0207137,-2.61617,-0.593501,0.186476,-0.0345322,-0.0910731,0.0275583,2.38056,-1.38416,-0.0363506,1.34403,-0.0253025,-0.0135364,-0.205286
3.32,0.152091,0.650523,104.945,0.433228,0.647022,2.42981,0.60837,0.745764,0.862936,3.46781,9.32783,255.154,135.207,128.971,79.6423,1.71567,2.24435,66.4689,47.7398,1.0418,1.20435,96.68,152.716,174.53,200.211,64.7694,116.005,185.789,35.4206,39.598,41.1152,9.18372,44.0342,108.75,819.887,171.189,149.307,356.526,0.105318,0.0799825,0.141592,0.245332,38.4469,0.318876,9.57991,53.4737,1.17634,2.26368,8.94559,1.74767,0.446101,0.778219,0.439482,6.26993,29.0499,18.3684,20.7089,11.6439,3.25222,5.25023,11.2985,1.1146,21.6568,25.1986,25.7508,12.9122,16.3883,57.4505,29.0673,43.9095,200.392,154.172,173.171,212.212,0.798581,31.2721,155.482,579.807,120.065,103.327,265.868,0.193128,0.141252,0.178769,0.354023,23.3739,152.721,135.632,78.6464,0.0159711,1.20048,1.36999,32.0374,-0.154184,-17.1475,33.1287,-57.4212,0.593902,5.11611,4.91378,-13.1154,0.345835,0.613381,29.4261,1.71043,0.953986,0.621375,-4.29943,2.38604,0.12956,21.4555,1.12837,2.0372,-0.622776,-1.72113,0.366222,-2.16065,-0.369513,0.467857,-0.0201676,-0.0416283,-0.0363225,0.990203,-1.13096,-0.0726086,0.765375,-0.0193256,-0.0138138,-0.114219
3.39,308.06,88.7768,3.62582,98.1727,82.4115,45.8308,1.33701,0.962978,1.15141,6.9166,37.2268,0.0639088,0.300855,0.172944,0.418934,1.28714,80.3652,1.01546,0.390656,4.76004,2.40684,0.404805,40.6191,30.5459,0.154855,0.666122,1.32766,125.013,27.6492,30.0012,35.0682,1.69448,1.59078,0.259538,0.601098,0.600457,0.907512,0.395833,152.935,295.813,60.9372,127.651,6.19767,322.747,194.701,148.816,103.333,109.131,106.955,1.41245,0.574731,0.887518,10.5254,105.252,0.113449,0.166542,0.147152,0.368753,0.851651,162.781,0.605383,0.479644,69.9119,33.6017,0.183802,31.9109,20.8817,0.209145,3.35857,66.2886,258.285,11.2819,12.4489,32.0273,38.468,30.9506,126.782,69.4957,3.04135,4.19241,0.114708,90.1724,174.891,12.7147,13.5843,2.42638,204.242,28.9831,1.06934,0.779445,24.1458,1.39399,12.0146,-7.05856,22.8055,21.0026,-53.0976,16.9312,1.20497,-7.66814,8.80854,0.324404,1.34116,-11.8342,-0.636673,2.38413,-16.9682,-1.08621,0.191802,-1.4023,-6.98246,-0.0249473,-0.134187,2.34821,1.47978,0.171185,-1.5777,-0.168636,0.410707,-0.0161044,-0.000719758,-0.0515096,0.741502,-0.0229171,-0.0624904,0.845741,-0.0299585,0.0237168,-0.11964
3.44,9.24419,3.09818,1.98289,3.43999,3.41594,3.52535,1.44174,1.22832,1.41177,9.48048,5.75095,10.8063,3.58049,2.62453,1.96084,1.45613,12.6942,6.23579,2.615,1.46829,1.42313,1.35468,45.1474,46.2588,4.08257,3.47855,2.70761,38.1277,5.90732,5.88137,6.63385,6.39001,4.80876,6.74362,25.6732,5.72059,5.1212,19.3381,1.48463,7.73376,2.22315,4.43846,0.0604007,236.456,136.788,111.561,70.8348,75.1751,74.9473,0.260312,0.15858,0.208277,17.435,78.4289,0.0905358,0.085585,0.0871081,0.0968564,0.144131,120.424,0.187463,0.0979512,43.1101,13.7372,0.102059,43.6367,31.8205,0.26595,1.06813,51.5549,219.255,2.3082,2.25505,2.73773,155.362,59.6765,275.752,10.0844,1.33231,2.37198,0.662379,33.8966,74.606,1.40264,1.41554,0.878072,181.516,3.98391,1.4512,0.89153,40.8947,0.239974,10.5006,12.2754,11.0736,26.6688,-23.3493,16.299,1.14597,-0.530278,0.170193,-0.724638,0.309343,0.861303,0.0674537,1.7316,-12.2465,-1.84326,-0.888832,-2.28762,-2.43238,0.0344475,0.836702,0.841307,2.03023,1.00317,-0.969932,-0.106899,0.614186,-0.0202311,0.0127547,-0.0731603,0.0037112,-0.0896858,-0.0246086,0.601147,-0.0169501,0.031625,-0.0799043
3.53,56.3298,38.4762,21.5694,20.2366,20.6222,19.503,45.9242,25.2558,33.3473,51.6938,9.47684,0.251791,1.44591,1.32129,1.38318,2.6984,6.58346,1.90789,2.76331,21.3075,18.3071,1.7333,8.51718,6.9143,1.70171,2.27635,8.87173,0.304105,0.746866,0.725714,0.641305,17.5662,12.5956,3.48416,10.2058,3.20581,3.16166,24.1879,7.4058,16.8953,7.50452,18.6242,5.32331,203.476,108.778,92.0815,62.579,65.8443,65.1768,0.549794,0.333784,0.455817,42.9039,94.3202,0.0678165,0.11544,0.148793,0.192023,0.31421,124.473,0.23439,0.10786,8.33254,1.35507,0.313601,90.8245,79.7567,0.739794,3.24574,51.2194,208.908,1.20089,1.1607,1.24633,349.943,219.666,462.985,84.286,27.0719,45.3709,0.318993,0.135299,41.0253,0.594115,0.492657,0.379363,170.904,15.9796,1.7055,3.06762,16.4999,0.906382,4.5754,-9.21646,2.24687,-8.19211,15.3331,12.8101,-0.327946,-5.01883,1.97829,-3.2929,1.05052,-1.29743,-0.0474604,6.15319,-12.0385,-2.84067,-3.48254,-8.89148,3.37229,0.417026,1.02457,-0.326769,1.24016,1.88627,-0.749075,-0.0722136,0.930296,-0.0236436,0.0231258,-0.120695,-1.02565,0.175376,0.12605,0.256762,-0.000221331,0.0733183,-0.00833405
3.57,95.3311,74.5547,52.0999,37.268,38.6793,38.1417,110.871,73.962,93.066,74.4524,7.23411,0.339833,0.680729,0.488201,0.0189735,26.7498,2.19382,0.975127,1.33863,67.448,63.3994,29.1822,0.252497,0.641268,0.946647,1.79239,18.3185,0.149915,0.563227,0.548245,0.508039,28.954,21.4348,3.60164,8.57297,3.7972,3.70956,27.7011,10.4763,19.121,10.555,24.5001,8.463,217.179,111.619,88.1401,78.2991,77.9541,70.8048,0.583971,0.337245,0.420915,59.8449,124.088,0.398841,0.239247,0.21098,0.19436,0.236732,151.353,0.362249,0.313785,4.91532,1.4918,0.167322,108.623,97.0587,0.616014,3.22585,49.1917,202.086,0.780176,0.738541,0.812683,438.08,290.187,542.75,101.828,35.1304,56.2046,0.208203,4.55093,52.0145,0.391015,0.249715,0.223009,182.039,22.6216,0.964803,5.9985,11.7559,0.556377,-12.3367,-1.59379,2.25154,-37.5509,-9.57521,12.6771,-7.26032,-3.66345,3.99355,-5.51325,1.11404,-1.18533,-0.126776,6.59005,-16.3782,-2.53429,-5.1901,-12.2769,0.054437,0.514132,2.53487,0.0297195,4.1812,2.5423,-1.02322,-0.0463589,1.15762,-0.0230199,0.0222582,-0.163547,-1.16211,0.173176,0.108389,0.313766,-0.010031,0.0696496,-0.0139523
3.6,94.5763,80.418,66.8233,24.855,28.6792,34.0518,182.333,128.63,160.316,95.5094,0.651062,0.455341,1.97928,8.64355,13.5319,65.1044,1.13323,0.983702,15.6827,91.3849,94.105,79.5087,0.538898,0.75172,2.3621,2.31585,23.6697,0.179324,0.413161,0.4045,0.39671,51.606,40.7931,5.18039,11.2729,5.85653,5.55742,27.8943,7.47643,14.5087,6.85263,19.974,8.16617,206.458,82.8036,55.1771,77.3362,69.3011,52.4871,0.253432,0.153771,0.190984,60.5385,138.117,0.00315001,0.0609664,0.0723704,0.0860229,0.133097,171.534,0.0514854,0.0812626,0.274814,0.640866,0.0995754,146.315,134.477,0.475485,2.88479,31.1739,238.168,0.87484,0.814971,0.914144,500.721,329.788,615.157,122.773,44.2122,65.2298,0.165904,4.90312,49.923,0.229604,0.164973,0.167843,190.164,32.6063,0.475506,10.0691,3.77247,0.303214,-12.0238,5.89244,0.042726,-23.2778,-37.0513,0.261391,-2.2424,-1.15563,2.21812,-4.24924,1.17742,0.431034,-0.107133,7.25383,-13.8471,-2.25992,-2.69401,-10.0728,2.00733,0.612887,2.19419,0.0618276,3.53176,2.75883,-1.42821,-0.0540496,1.22236,-0.0268316,0.00554485,-0.185146,-1.04113,-0.494882,0.00957083,0.214331,-0.0119416,0.0427246,0.00617567
3.63,0.0693502,0.256577,59.7889,0.0828989,0.116886,0.488991,298.513,160.548,265.233,154.805,1.28307,257.216,197.762,204.636,124.988,30.8088,0.725792,87.9127,106.682,0.393369,0.797348,192.002,61.681,84.7086,264.393,87.5833,101.114,0.232504,0.249106,0.241455,0.253102,350.561,276.222,262.104,536.391,213.883,188.14,207.487,0.0546585,0.051197,0.121942,0.129005,0.267788,179.211,49.786,18.6532,70.9033,62.3726,43.4598,0.258388,0.148629,0.18734,49.8258,116.039,0.618607,0.0805584,0.0821814,0.085063,0.119385,150.957,0.345459,0.0986871,0.755353,0.739866,0.0830722,216.131,206.906,0.482434,2.76515,19.5994,331.786,0.97929,0.880449,1.02724,558.529,288.127,770.041,173.576,39.0813,49.5878,0.2824,2.77953,13.7977,0.325852,0.240761,0.266508,182.65,34.5617,0.963522,25.1614,16.7861,0.518698,1.39165,82.8452,1.20612,-7.83999,-8.22792,-5.94654,1.3787,5.11909,-17.5011,-6.12487,3.30869,32.4291,2.22209,6.87098,-12.2708,-1.50081,-2.8914,-7.00662,2.87121,0.496079,1.19909,0.280898,2.30333,3.09102,-1.72648,-0.0662566,1.2986,-0.034276,-0.0125094,-0.203609,-1.10167,-0.91967,-0.0103538,0.199856,-0.00922017,0.0397087,0.00617241
