time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
2.56,5.68434e-14,4.36984e-13,-2.57572e-14,3.55271e-14,-7.10543e-15,3.55271e-14,641.037,-1150.09,660.173,1.22143e-13,6.47653e-14,-1.70631e-14,418.436,-1156.37,7.41234,51.1536,13.867,18.9903,547.237,-1164.22,75.7342,45.1669,8.84693,16.7937,548.558,-1164.9,75.5703,55.5837,9.62863,-45.7459,268.248,40.8371,141.741,-0.539935,-1.71072,1.32782,-491.479,-1719.96,-172.227,5.67071e-14,1.94381e-15,-7.1446e-14,-579.209,-1903.32,45.1001,22.3748,-3.4814,0.767202,-687.274,-2183.72,12.0805,-4.88498,8.36505,-0.0531927,-687.037,-2184.35,12.0482,-1.35639,6.61054,-97.9844,85.7111,-16.1086,-28.8864,0.297568,0.929992,1.5532,-124.484,412.303,-123.042,-6.35636e-15,-1.17377e-14,-2.01438e-13,-2.03694,-0.878726,-3.64046,3.67315e-15,-7.71849e-16,-2.50168e-15,0.501431,0.210802,0.955219,-0.381693,0.0766348,0.113597,0.457886,0.306421,0.992777,-0.340105,0.0499066,0.101335,0.271224,0.264274,0.896542,-0.0789827,0.0175279,0.0177734,-5.66128,24.754,3.82881,3.44681e-15,1.52415e-15,1.03096e-15,-4.38177,8.62598,2.91067,-0.109949,-0.0826126,-0.065089,-3.90609,4.81631,1.60489,-0.145989,-0.110621,-0.264366,-2.71478,1.26774,0.21192,-0.00850252,-0.00064427,-0.111553
2.59,-1.42109e-14,8.52651e-14,-3.19744e-14,2.84217e-14,-1.06581e-14,5.32907e-15,-313.578,-1825.81,248.624,-5.15353e-14,-1.55414e-14,-5.99751e-16,148.263,-410.34,-19.8563,-68.8764,13.8574,-14.1358,611.623,-687.204,53.3065,-61.4814,24.4675,-9.39107,610.934,-687.363,52.8689,-55.787,25.6483,-60.6381,238.81,-5.72136,99.6934,0.0149354,2.43489,-2.72292,-586.688,-1412.04,-289.25,-1.64064e-13,3.92378e-14,5.69255e-16,-602.583,-1773.32,42.0617,13.3477,-3.97746,1.01803,-866.235,-2196.55,19.9619,-4.26545,5.85085,0.261145,-867.134,-2199.41,18.9818,1.29988,2.69832,-100.153,76.4185,-18.6828,-22.5998,0.252384,0.718075,1.29186,9.51665,463.123,145.147,-1.43102e-14,-3.99341e-15,5.68911e-15,6.50164,35.949,-1.95063,-5.09929e-17,-1.49435e-16,-2.14377e-17,2.52093,15.9091,-4.14324,0.281613,-0.0668803,-0.0850837,1.19669,10.1106,-2.97659,0.478188,-0.083939,-0.110622,0.0364276,4.3535,-1.6783,0.100778,-0.0279233,-0.0494422,-2.38688,11.0073,5.28005,2.74288e-15,5.42336e-16,1.05272e-15,-2.52181,4.39266,0.468193,0.115123,0.0729832,0.0607946,-1.8768,2.74994,0.0347409,0.0508849,0.0518456,-0.00576175,-1.25382,0.857011,-0.287514,0.0198571,0.0165368,-0.0310322
2.65,-2.30926e-14,-2.84217e-14,1.77636e-15,-7.10543e-15,1.9984e-15,-1.06581e-14,22.5918,-1834.05,362.167,9.09457e-15,2.88514e-15,7.79865e-15,316.435,-825.846,-34.7661,-45.3947,-0.542259,-8.12822,671.415,-1189.94,-6.25803,-25.8198,8.09577,-3.80485,670.343,-1191.03,-7.6946,-23.4148,9.7159,-79.8023,315.749,-55.242,95.2764,0.260559,3.11892,-2.99452,-834.674,-1896.64,-265.528,-6.72941e-14,3.12643e-14,2.80944e-15,-498.479,-1392.29,44.5609,35.6167,-12.3558,0.40968,-505.893,-1436.75,33.7556,16.5128,-8.76204,-2.66192,-507.005,-1438.05,32.7426,24.4906,-13.4519,-80.3874,23.6155,-11.4222,-6.54315,-0.275222,-0.13411,0.177487,39.1087,659.455,72.1254,-4.51744e-14,1.06585e-15,3.95533e-14,8.56388,46.2624,-5.90949,-4.20786e-16,3.11625e-16,2.64319e-16,3.76903,20.6574,-4.51338,0.0581238,-0.0190732,-0.0177376,2.12252,13.1564,-3.03618,0.350964,-0.0654272,-0.0387873,0.56332,5.65866,-1.49478,0.0705356,-0.0210457,-0.0351914,-4.0271,26.7115,6.90341,5.8328e-16,2.16906e-16,-1.20392e-16,-5.29641,8.29069,1.96991,0.0104505,-0.00778938,-0.000262339,-4.24294,4.49914,0.854589,-0.0377481,-0.0429718,-0.200533,-2.65435,0.845137,-0.239337,0.0154693,0.012949,-0.103816
2.69,-2.84217e-14,2.84217e-14,-1.56319e-13,-2.84217e-14,-7.10543e-14,0,604.494,-1717.83,701.377,2.06248e-13,1.15421e-14,8.06332e-16,456.812,-1359.35,-45.9226,72.6258,20.182,11.452,905.178,-3376.75,77.9483,59.7859,6.25601,13.8475,905.714,-3377.21,77.2397,62.8725,2.80691,-170.643,559.742,-100.745,173.562,-1.62372,-3.57978,2.01165,-462.634,-2166.86,-1722.55,8.01239e-17,-4.6766e-15,-6.70038e-15,-489.718,-1248,55.527,-157.733,40.6852,2.79677,-2988.26,-4971.71,-270.82,-91.7646,8.22276,16.9201,-2991.21,-4973.57,-270.92,-49.9568,-0.125048,-289.505,571.899,-835.809,-188.252,5.88553,2.44271,4.64146,-127.616,591.092,81.0159,-5.52635e-13,9.45511e-14,4.01097e-14,1.30869,17.828,-1.82947,1.4809e-15,-1.08035e-16,1.44246e-16,1.7345,7.97879,-1.85224,0.0134772,-0.00157816,-0.0043177,0.864115,5.14235,-1.1987,0.121226,-0.0235077,-0.0354252,0.0566895,2.26064,-0.520362,0.0214283,-0.00762045,-0.0259019,-2.83185,7.90723,2.90314,-2.73089e-16,1.3476e-16,-5.11626e-16,-0.865925,2.68863,0.376981,0.0598366,0.0392605,0.0285682,-0.854762,1.44731,-7.08458e-05,0.0366053,0.0438415,-0.0528459,-0.745131,0.0744162,-0.285197,0.0176874,0.0151791,-0.0418354
2.76,0,-1.42109e-14,-1.42109e-14,0,-6.21725e-15,-3.55271e-15,67.6886,-3163.15,879.229,-1.63885e-14,-4.661e-15,2.78583e-15,356.129,-1591.45,-84.4122,-62.0275,-1.92396,-3.69151,429.576,-1145.14,-0.535212,-19.2848,3.37221,-2.48505,429.523,-1146.42,-0.767819,-21.5781,2.43594,-70.6688,117.038,-29.0322,23.9113,0.314047,1.56646,-0.703316,-415.634,-1717.18,-347.264,4.00504e-14,-3.42234e-15,6.36718e-15,-132.326,-644.055,19.0418,48.9934,-7.21685,2.91518,-733.807,-1192.71,91.8136,31.1193,-2.68707,-6.1301,-736.734,-1190.2,91.431,39.5865,-14.1492,-86.6095,17.6653,-387.087,-38.9839,-4.05301,-0.894353,-3.34207,41.0643,920.528,-16.2087,-2.48647e-16,4.14861e-15,8.53338e-14,5.12407,41.4761,-6.4968,1.57336e-16,-1.30302e-16,-3.40855e-16,1.32863,19.214,-3.74733,-0.0296953,0.000951971,0.00920458,0.61059,12.3343,-2.46957,0.253198,-0.0136377,-0.0117198,-0.0555172,5.41537,-1.14787,0.0492732,-0.00830973,-0.0294509,-0.429667,34.8098,6.75629,-2.06407e-15,-3.9106e-16,-7.36537e-16,-4.34542,10.2221,2.15572,0.00649726,-0.0244643,-0.00524523,-4.17672,5.31085,0.850924,-0.0287858,-0.0492185,-0.30746,-3.14409,0.572263,-0.437192,0.0299813,0.0149715,-0.159236
2.83,-3.55271e-15,7.10543e-15,8.88178e-15,-8.88178e-16,-1.77636e-15,-3.55271e-15,-65.6852,-1769.84,387.888,-7.38069e-15,7.99863e-16,1.38196e-14,135.611,-1274.3,-49.2047,-12.3142,4.74412,-0.715464,50.0522,-985.182,31.3762,16.265,-0.39926,3.16752,50.466,-985.905,31.3632,16.7376,-1.85487,-44.2317,107.225,-13.8251,32.9146,-0.216146,-0.694753,1.01117,16.1171,-481.386,-267.234,4.36414e-15,-3.55137e-15,-2.71508e-15,42.3682,-280.035,-17.0972,-15.1493,-2.469,0.76363,-279.691,-341.459,-40.2605,-15.2781,-0.564272,3.58367,-279.952,-341.398,-39.7147,-11.8013,-0.491574,-22.0252,30.4738,-119.809,-23.7895,0.892451,0.198631,0.909264,19.2503,667.29,-4.74842,-1.99617e-14,5.59064e-15,-1.4423e-15,1.2149,32.886,-4.62006,5.05515e-16,-2.97048e-17,-2.12914e-16,-0.87365,15.5079,-2.83339,0.00947874,-9.31305e-05,-0.00313979,-0.933341,10.0118,-1.87252,0.227702,0.0171134,-0.0532622,-0.891809,4.43044,-0.848468,0.0417679,-0.00173219,-0.0415278,1.71593,24.9286,4.41274,5.13518e-16,8.02693e-18,1.9813e-16,-2.73256,8.62408,1.42931,0.0171062,-0.0102769,0.00146619,-2.93839,4.97397,0.633557,-0.048137,-0.0430113,-0.200998,-2.58709,1.24137,-0.175277,0.0123336,0.00260715,-0.114237
2.88,1.22125e-15,-7.10543e-14,-2.13163e-14,0,3.55271e-15,0,-116.245,-1371.75,275.65,-2.85833e-16,-1.07475e-16,1.95026e-15,14.4348,-1196.01,-41.6815,-4.08816,3.71242,0.323287,-15.1776,-1319.54,5.92507,19.666,-2.00657,4.23161,-14.5147,-1320.35,6.09895,21.0013,-2.25796,-57.0579,168.528,-29.4136,57.6398,-0.469109,-1.13885,1.36862,97.2349,-381.605,-233.268,-2.32245e-14,-4.36828e-15,3.6199e-15,46.3834,-242.825,-18.6436,-6.46434,2.40716,1.75828,-197.926,-364.801,-29.5088,-5.22718,2.81669,1.22225,-198.721,-364.971,-28.8434,-3.29235,3.62027,-21.8022,44.0013,-74.1129,-20.8474,0.570386,0.21487,0.308161,1.73422,622.143,-25.0805,-6.49717e-15,5.07526e-15,4.30402e-15,-1.12524,27.5725,-4.07458,-2.28673e-16,-7.73052e-18,4.36069e-17,-2.02963,13.1384,-1.93733,-0.0447047,-0.00390109,0.0163978,-1.69365,8.50436,-1.19894,0.139155,0.027249,-0.046976,-1.26479,3.7523,-0.43266,0.0204359,0.00157379,-0.0407579,2.72976,22.6119,3.33482,-8.42839e-17,6.06069e-17,-1.20518e-16,-1.96926,9.08074,1.46545,0.00498635,-0.0136192,-0.00159062,-2.43517,5.60981,0.779437,-0.0852646,-0.0478203,-0.171203,-2.429,1.96466,0.0319297,-0.000375473,-0.00238818,-0.101758
2.91,1.77636e-15,-4.26326e-14,-8.88178e-16,2.22045e-15,8.88178e-16,3.33067e-15,-185.779,-1447.29,289.864,-9.88057e-15,-6.77011e-16,7.68432e-15,-30.166,-1246.25,-67.0527,-13.0157,2.35111,-1.1266,-44.287,-1308.71,-4.50003,6.55106,-3.08846,0.993,-43.5846,-1309.61,-3.91163,8.90321,-2.91812,-59.3201,147.045,-21.1244,53.8805,-0.409691,-1.05898,1.54198,27.5801,-362.588,-125.119,-2.90827e-14,-9.68062e-16,-8.87661e-16,63.7782,-218.504,-4.24591,5.41856,0.312596,0.736683,-90.4813,-341.737,-13.0729,11.039,-2.53521,-2.73784,-91.8138,-342.258,-13.2429,12.154,-2.07086,-22.1535,33.8731,-43.2318,-12.3423,0.0383951,-0.107571,-0.445308,26.1839,616.618,-34.6357,-1.62826e-14,-1.8863e-16,-2.3079e-14,-1.92082,27.4777,-3.93955,2.83681e-17,1.45008e-17,-7.27174e-18,-2.92822,12.909,-1.68785,-0.0365704,-0.00541974,0.0143972,-2.30416,8.33082,-1.02947,0.139938,0.0388388,-0.0569795,-1.56431,3.63503,-0.342931,0.0195623,0.00361198,-0.043862,4.11759,24.4639,3.20185,1.2733e-15,9.80198e-17,-8.28509e-17,-1.65546,10.606,1.71734,-0.00938541,-0.0169061,-0.00468769,-2.27809,6.75064,1.02001,-0.129123,-0.0532736,-0.167553,-2.43965,2.67319,0.218583,-0.0116051,-0.00460458,-0.102553
2.94,7.10543e-15,4.26326e-14,7.10543e-15,1.77636e-15,6.66134e-16,-3.55271e-15,-250.352,-1508.13,300.585,-2.63046e-14,1.54596e-15,-2.56241e-15,-86.0729,-1307.26,-79.2815,-16.615,1.32803,-2.03613,-81.0784,-1336.41,-10.8567,2.84756,-4.33517,-0.204974,-80.2226,-1337.36,-10.1009,6.41102,-3.97995,-61.0331,128.769,-9.6495,51.4284,-0.351795,-1.07614,1.92117,-6.05903,-401.837,-113.095,1.50688e-14,4.74413e-15,3.63168e-16,67.1111,-209.631,-6.25496,8.6504,-2.77461,0.129774,3.3794,-323.007,-16.8324,12.5532,-4.9009,-2.85758,2.43829,-324.124,-17.2488,13.0446,-3.96879,-20.8442,31.7806,-24.7456,-10.4205,-0.186559,-0.304223,-0.494273,34.5669,588.094,-32.3999,2.3949e-15,2.53864e-15,5.67477e-15,-2.56604,25.4157,-3.49369,9.17095e-17,4.97206e-17,-1.8292e-16,-3.52089,11.7526,-1.34087,-0.0228987,-0.00403655,0.00953897,-2.71064,7.5627,-0.800271,0.132373,0.0488492,-0.0673811,-1.7609,3.25847,-0.229187,0.0171955,0.0054039,-0.0458201,4.97144,24.5161,2.83241,-2.87073e-16,-6.9391e-17,-3.64141e-16,-0.961937,11.4724,1.81482,-0.0192524,-0.0155724,-0.00574098,-1.7376,7.50135,1.16636,-0.163512,-0.046263,-0.14396,-2.13226,3.26789,0.392908,-0.0226874,-0.00473366,-0.0936702
2.98,1.42109e-14,-1.56319e-13,-8.88178e-15,0,-2.66454e-15,2.13163e-14,-293.258,-1444.71,246.642,-3.13901e-15,7.32373e-17,-9.94771e-15,-206.852,-1517.43,-88.0047,-10.2464,1.2457,-0.00209929,-203.955,-1739.16,-39.0037,11.7574,-5.66329,2.53807,-203.078,-1740.39,-38.4168,17.1265,-4.47063,-73.855,162.167,-16.3199,69.7476,-0.554489,-1.48528,2.27253,95.1933,-459.428,-160.353,-1.86237e-14,-7.00856e-15,-3.81067e-15,79.2647,-296.13,-34.9529,4.14355,-1.08313,1.49143,52.2603,-303.225,-30.253,0.898439,-1.07922,-0.0791485,52.8952,-304.523,-29.9296,0.523625,0.51444,-16.6724,38.7863,-12.9128,-13.8064,-0.0693338,-0.178371,-0.24393,-25.6362,538.287,-42.0958,3.27566e-15,-3.90533e-15,-3.70308e-14,-3.49674,18.5108,-2.67066,3.18095e-16,1.11019e-18,1.07424e-16,-3.10487,8.55493,-0.727795,-0.0444929,-0.0128054,0.0215196,-2.42433,5.49441,-0.336573,0.0625666,0.0316794,-0.0585737,-1.62047,2.29343,0.0569411,0.000640629,0.00209846,-0.0418884,4.2301,20.5042,1.98572,1.00137e-16,-7.66817e-17,2.51124e-16,0.295383,10.3799,1.61783,-0.0204987,-0.00957597,-0.00434544,-0.607666,6.97242,1.11579,-0.16494,-0.0209276,-0.0923086,-1.30031,3.30923,0.500246,-0.0291143,-0.00119984,-0.0688645
3.01,-1.42109e-14,-8.52651e-14,2.13163e-14,1.77636e-15,6.21725e-15,7.10543e-15,-311.41,-1379.01,214.87,5.79671e-15,-6.82871e-15,3.00524e-14,-300.188,-1647.31,-92.1869,-7.70523,2.09415,1.17593,-327.191,-2060.51,-53.8012,16.752,-6.49456,4.33808,-326.495,-2061.9,-53.2239,23.5813,-5.06134,-84.6967,186.431,-18.6544,85.169,-0.688936,-1.78867,2.80947,224.899,-505.709,-200.81,1.43127e-14,-3.15568e-15,3.9966e-14,98.5111,-369.141,-43.9619,-0.230882,1.53892,1.9188,72.55,-263.268,-30.5373,-3.28927,1.70203,0.521862,73.7363,-264.022,-30.0649,-4.01007,3.20709,-13.8529,35.9801,-5.88207,-12.5839,-0.00882818,-0.145183,-0.148334,-86.1954,487.629,-35.2129,-2.12099e-14,9.41085e-15,1.03855e-13,-4.177,14.7668,-2.10181,-5.30533e-16,-2.9659e-17,-3.37921e-16,-2.61885,6.79525,-0.472732,-0.0558418,-0.0200106,0.0300004,-2.10957,4.3223,-0.110386,0.0210537,0.0147071,-0.0553819,-1.47876,1.69823,0.227186,-0.00992677,-0.00164787,-0.0411946,2.48439,14.3747,1.45512,1.62588e-16,-1.38581e-16,1.05253e-15,0.934987,7.62192,1.10492,0.0105013,-0.0064982,0.000556824,0.117143,5.21252,0.757497,-0.102321,-0.00184571,-0.049832,-0.629723,2.59686,0.354084,-0.0189642,0.00129112,-0.0451145
3.05,-1.42109e-14,6.11067e-13,-3.55271e-15,-2.13163e-14,8.88178e-16,-4.26326e-14,-359.092,-1392.13,197.112,-7.55484e-15,-8.03854e-15,1.50716e-13,-456.009,-1883.43,-108.478,-10.0271,3.94969,1.6845,-546.735,-2468.76,-76.4238,13.8008,-6.09186,3.77714,-546.438,-2470.49,-75.8841,21.6719,-4.36646,-101.701,201.149,-32.2076,94.0565,-0.86451,-1.91153,2.75944,369.535,-805.15,-261.375,-2.38324e-14,-4.17862e-15,-1.95326e-15,169.718,-548.78,-53.4349,1.99063,1.02396,1.46454,101.315,-244.96,-27.4088,0.347471,0.808426,-0.235574,102.803,-244.883,-27.2577,-0.440822,2.07773,-14.1145,32.6397,-3.29974,-10.9987,0.0134807,-0.22148,-0.27517,-154.652,443.186,-31.3056,2.91551e-15,1.43486e-14,-1.77448e-14,-4.92047,11.2609,-1.67067,3.47448e-17,-2.32924e-17,-2.98886e-16,-1.92571,5.13276,-0.233878,-0.0824301,-0.0395191,0.0500957,-1.60657,3.19702,0.130845,-0.0325491,-0.0193622,-0.0373663,-1.20178,1.09399,0.419419,-0.0230487,-0.00868555,-0.0370342,0.121799,6.99948,0.936673,4.23583e-16,2.3735e-16,-1.05165e-16,1.08873,3.75073,0.442862,0.0477344,-0.0114825,0.00456355,0.451783,2.63001,0.256025,-0.0113569,0.00282051,-0.0255474,-0.185645,1.37596,0.0749067,-0.000711478,0.000536156,-0.0259272
3.08,-1.42109e-14,-6.39488e-14,-1.24345e-14,0,-5.55112e-16,1.42109e-14,-496.71,-1340.34,325.244,-8.55806e-15,2.27174e-14,-3.99308e-14,-517.768,-1910.73,-103.273,-7.60356,5.7691,1.42762,-757.083,-2644.29,-101.001,11.1212,-3.69818,3.4,-758.282,-2647.72,-100.04,17.9806,-1.28305,-108.988,123.98,-25.799,56.2612,-0.524641,-1.01818,1.51236,-221.371,-2431.3,-565.964,7.63593e-14,7.97623e-14,8.16198e-15,123.065,-466.114,-35.9283,92.976,1.95791,-14.0654,952.192,-871.713,-114.048,65.5734,-22.6709,-9.23738,952.774,-870.53,-112.521,61.896,-16.7245,-84.7433,253.611,-0.37728,-85.0491,-0.0945672,-3.44669,-1.65998,-85.6039,414.904,-207.052,-1.89049e-13,5.12425e-15,-1.41776e-13,-1.66866,-2.106,-3.7504,2.18667e-15,1.49561e-15,-1.57988e-15,0.496051,0.199133,1.02127,-0.24962,-0.163123,0.168508,0.617749,0.477477,0.926635,-0.191476,-0.171946,0.180537,0.288817,0.311898,0.659924,-0.0442235,-0.0314313,0.0333087,6.74161,26.823,-2.23469,1.39525e-15,-2.73106e-16,-8.86964e-18,3.17254,11.9972,2.7737,-0.37906,0.0732757,-0.0393583,1.26264,7.7903,2.27352,-0.516367,0.0758811,-0.108657,-0.251639,3.49678,1.45319,-0.110412,0.0248487,-0.0627535
3.12,0,-1.42109e-14,2.4869e-14,0,1.77636e-15,8.88178e-15,-652.778,-1608.98,226.01,2.81515e-14,7.35626e-15,-9.80256e-16,-612.757,-1910.7,-81.3804,-9.37293,9.87833,0.782312,-952.691,-2565.97,-72.4285,8.41811,-0.706909,2.9135,-953.281,-2567.81,-71.1226,13.7664,0.624791,-108.861,118.859,-34.0095,55.8536,-0.591728,-1.0084,1.57792,179.598,-880.582,-319.216,-1.10514e-14,-1.91859e-14,-1.17949e-14,104.429,-371.731,-29.4276,20.1461,17.525,-1.98655,437.257,-426.072,-28.1392,6.73863,7.13124,-2.82978,437.392,-425.898,-26.4926,6.34159,9.28923,-38.4515,125.431,-3.50207,-34.5401,0.0098523,-1.65214,-0.862147,-20.4251,435.177,-110.01,1.25592e-13,-1.64297e-14,3.97011e-14,-4.08296,14.2598,-3.10872,8.96931e-16,3.46308e-17,-8.52305e-16,-3.03778,5.47358,0.230677,-0.0841995,-0.055882,0.058422,-2.20179,3.3464,0.420213,-0.0283609,-0.0198993,-0.0255733,-1.31812,1.07441,0.514333,-0.0214293,-0.00859207,-0.0324676,8.94184,28.5956,0.401363,2.79484e-16,-4.89188e-16,-2.17062e-16,3.96239,12.888,2.12762,-0.141211,0.0347588,-0.0150486,1.97883,8.35829,1.59689,-0.312289,0.0665623,-0.0562519,0.204704,3.71947,0.914299,-0.0652371,0.0188577,-0.0481819
3.19,-1.42109e-14,-1.7053e-13,-3.55271e-14,2.13163e-14,-7.10543e-15,1.77636e-14,-697.999,-1596.25,262.876,-8.40568e-14,2.62782e-14,-1.38652e-14,-451.742,-1384.31,-33.6492,27.6142,2.10265,4.56754,-1116.48,-2324.61,44.053,23.1107,-4.02158,6.95347,-1116.97,-2324.57,44.3699,23.1033,-6.08248,-112.067,191.176,-131.278,89.0109,-1.23913,-1.08774,1.7656,590.511,-1372.75,-1169.39,1.29441e-14,-4.41153e-14,2.04259e-15,279.868,-716.964,17.9076,-90.3555,-18.2024,6.61321,932.112,-2442.58,-180.423,-54.3733,-1.55953,8.97775,932.05,-2444.67,-179.473,-51.9624,10.139,-134.792,433.477,-71.3882,-111.917,1.262,3.09732,1.17113,39.2226,567.385,105.105,2.03826e-13,1.35233e-14,-1.65201e-14,-6.67863,38.978,-2.50867,-3.86442e-15,7.57556e-16,1.2298e-15,-7.57199,12.7104,-1.06553,0.107064,0.108412,-0.0886223,-6.13319,6.93551,-0.124922,0.103387,0.186693,-0.370107,-3.70226,1.58354,0.75212,-0.0256876,0.0145508,-0.14933,7.88933,20.8219,5.26911,-1.86134e-15,-1.08791e-16,1.86438e-17,3.33366,9.66636,0.259151,0.346001,-0.115156,0.0315496,2.00708,6.288,-0.158475,0.177633,-0.0488976,0.033053,0.577101,2.78018,-0.424859,0.042385,-0.0154819,-0.0154067
