time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
3.05,-27.1133,-2.2692,11.6646,-41.9905,-30.8962,10.0758,18.497,-40.6481,4.9434,-11.3922,-78.338,27.0852,0.0165585,-36.9332,3.23065,-0.89658,-22.8499,-0.229087,-0.346505,-0.00757549,4.98587,-1.95335,-5.45185,-0.0620928,-0.828731,-0.130384,0.180255,-0.0180166,0.00133824,0.0102528,2.13715,-1.90442,-0.15063,1.4452,-0.0376285,-0.0115374,-0.226007
3.08,-16.9714,89.8384,4.8549,-22.5395,-19.5577,6.96469,24.8062,-44.164,5.64581,-7.64399,-81.5847,24.3362,0.0172085,-27.3886,-77.7565,40.1817,-9.9843,9.82984,-56.7114,-0.0122319,4.53442,-2.16388,-5.62237,-0.422429,-1.34697,-0.16661,0.0041391,-0.0123876,-0.0107234,0.0346141,2.01557,-2.11251,-0.17694,1.25421,-0.0420752,-0.0335762,-0.199074
3.12,0.785796,29.1992,28.4381,-29.6312,5.87529,9.90579,32.1215,-40.7567,9.7805,-0.971061,-80.7065,23.9623,0.00630951,-14.079,-24.3539,-9.54705,-12.5086,4.78489,-24.7594,0.000346645,1.93582,-1.70573,-5.5048,-0.699881,-1.73528,-0.173109,0.035533,-0.00985618,-0.00686176,0.0223301,2.28215,-2.31922,-0.225871,1.22805,-0.0556151,-0.0596487,-0.19406
3.19,33.9081,-56.8983,-10.0913,-26.3566,-28.8056,19.4692,49.5265,20.7186,7.06116,17.4765,-54.4993,46.4543,-0.0152859,-12.822,89.5241,-26.8861,9.06294,4.2453,79.1401,0.0721177,6.81102,3.48941,-2.3281,-0.0837983,-1.80885,-0.304725,0.0717983,-0.0243521,-0.0318645,0.0549703,2.3006,-1.73389,-0.152881,1.42262,-0.0501929,-0.0363156,-0.229693
3.25,-10.3443,-39.3352,59.5294,29.4629,-15.4441,2.93256,10.7436,-126.688,18.396,5.94452,10.7114,-131.405,0.107553,-25.9651,-117.039,16.1302,24.8861,11.6073,-86.0309,0.0572758,9.03467,3.96224,-10.0436,-0.0207137,-2.61617,-0.593501,0.186476,-0.0345322,-0.0910731,0.0275583,2.38056,-1.38416,-0.0363506,1.34403,-0.0253025,-0.0135364,-0.205286
3.32,32.0374,-0.154184,-17.1475,33.1287,-57.4212,0.593902,23.2746,49.8124,-26.6539,8.47084,-5.02452,55.7286,0.151182,4.24658,3.41716,-10.6834,37.7424,-4.85506,39.9614,0.0215164,8.23635,6.71577,-5.03066,0.366222,-2.16065,-0.369513,0.467857,-0.0201676,-0.0416283,-0.0363225,0.990203,-1.13096,-0.0726086,0.765375,-0.0193256,-0.0138138,-0.114219
3.39,12.0146,-7.05856,22.8055,21.0026,-53.0976,16.9312,6.32697,-28.0494,18.9208,6.93724,5.43963,-26.5472,0.0459424,3.05623,-54.1624,-2.70097,15.3833,-11.2429,-12.2107,0.0192501,5.73151,9.20389,3.77975,0.171185,-1.5777,-0.168636,0.410707,-0.0161044,-0.000719758,-0.0515096,0.741502,-0.0229171,-0.0624904,0.845741,-0.0299585,0.0237168,-0.11964
3.44,10.5006,12.2754,11.0736,26.6688,-23.3493,16.299,5.70452,0.0267434,0.402213,0.4948,0.178116,1.4624,0.0300148,4.4888,-39.4558,-3.84926,6.46731,-23.2657,-3.1974,0.0266588,3.9801,8.6883,5.16104,1.00317,-0.969932,-0.106899,0.614186,-0.0202311,0.0127547,-0.0731603,0.0037112,-0.0896858,-0.0246086,0.601147,-0.0169501,0.031625,-0.0799043
3.53,4.5754,-9.21646,2.24687,-8.19211,15.3331,12.8101,-6.74274,-7.50706,3.45025,-9.93084,1.62868,-1.5713,0.0443489,15.6989,-36.547,-5.04797,-5.18496,-52.8275,9.01913,0.024257,6.01563,5.50155,3.36652,1.88627,-0.749075,-0.0722136,0.930296,-0.0236436,0.0231258,-0.120695,-1.02565,0.175376,0.12605,0.256762,-0.000221331,0.0733183,-0.00833405
3.57,-12.3367,-1.59379,2.25154,-37.5509,-9.57521,12.6771,-28.9482,-5.46114,5.36838,-19.3463,1.44525,-1.61852,0.00757418,18.7208,-43.7499,-4.63988,-10.9125,-65.865,6.88994,0.0148837,8.40935,5.42044,6.32396,2.5423,-1.02322,-0.0463589,1.15762,-0.0230199,0.0222582,-0.163547,-1.16211,0.173176,0.108389,0.313766,-0.010031,0.0696496,-0.0139523
