time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
0.32,0.0306402,0.0837121,-0.0541226,-0.0947981,0.873128,2.56313,0.485403,-0.114706,-0.152033,-0.56436,0.0517107,-1.28104e-06,0,-0.138859,0.146119,-0.135298,-0.122628,0.0938927,8.80554e-08,0,-0.195077,-0.10011,0.0477593,-0.0167695,-0.183052,0.0891657,0.331021,1.50959,-1.47801e-07,2.04296e-07,0.425984,-0.131408,1.42201,-0.132502,0.51941,-3.10758e-07,-3.37959e-07
0.33,0.0303473,0.0847675,-0.0584694,-0.0971424,0.871043,2.56361,0.498467,-0.113437,-0.163223,-0.527156,0.0493105,-4.18267e-07,0,-0.149752,0.148041,-0.135225,-0.121132,0.0967343,-1.7855e-07,0,-0.199732,-0.101049,0.0437549,-0.0155641,-0.186183,0.0839346,0.331105,1.50893,-3.1122e-07,-1.93755e-07,0.450954,-0.139184,1.41885,-0.133512,0.519554,-4.56735e-07,-4.66599e-07
0.34,0.0274516,0.091179,-0.0567616,-0.096862,0.869626,2.56416,0.491133,-0.116159,-0.182515,-0.449892,0.0419375,5.65496e-07,0,-0.160424,0.154668,-0.132458,-0.120628,0.102739,-3.11162e-07,0,-0.195324,-0.110125,0.0482665,-0.0306375,-0.181356,0.0759879,0.323599,1.50785,-2.1202e-08,-5.27158e-07,0.470805,-0.134631,1.41148,-0.127602,0.520655,-5.25038e-07,7.54173e-08
0.35,0.0277248,0.0944413,-0.0503249,-0.0964175,0.868245,2.5631,0.481195,-0.12035,-0.197113,-0.381228,0.0293228,4.27254e-07,0,-0.174823,0.159359,-0.127553,-0.121217,0.109284,-1.31941e-07,0,-0.195059,-0.109175,0.0496219,-0.0437904,-0.178897,0.0644473,0.314846,1.50636,-5.94084e-08,-1.84284e-07,0.491474,-0.130712,1.4005,-0.118841,0.522497,1.37959e-07,-2.60777e-07
0.36,0.0385022,0.0884295,-0.0366348,-0.0940851,0.868001,2.56236,0.448255,-0.115699,-0.215876,-0.303625,-0.00432627,-5.59269e-07,0,-0.202424,0.151215,-0.108241,-0.126395,0.119779,3.41585e-07,0,-0.203578,-0.0988421,0.0465861,-0.0624539,-0.177761,0.0359131,0.297975,1.50348,1.1342e-07,-4.07455e-07,0.504319,-0.131173,1.36743,-0.094663,0.528494,-1.96347e-08,-2.73749e-07
0.37,0.0383466,0.0889381,-0.0399409,-0.0965332,0.866205,2.56431,0.457993,-0.110245,-0.227011,-0.272328,-0.0100113,-3.65789e-07,0,-0.213228,0.149441,-0.107404,-0.124954,0.121855,6.77172e-07,0,-0.209431,-0.103043,0.0427462,-0.0581409,-0.174674,0.0309228,0.298526,1.50344,7.99382e-08,3.54163e-07,0.529954,-0.136347,1.35954,-0.0908962,0.530005,-3.57151e-07,-1.47575e-07
0.38,0.0377146,0.0941583,-0.0372713,-0.0951641,0.86466,2.56505,0.448805,-0.111773,-0.241571,-0.215268,-0.0204012,8.26886e-09,0,-0.225873,0.153021,-0.104386,-0.129056,0.123447,-3.99592e-07,0,-0.20555,-0.108956,0.0498388,-0.0740947,-0.171647,0.0230842,0.28536,1.50294,-3.90509e-08,4.70502e-07,0.546556,-0.134465,1.34464,-0.0804428,0.532882,-6.69968e-07,5.78399e-07
0.39,0.0377519,0.094679,-0.0399917,-0.094917,0.862846,2.56512,0.458874,-0.111787,-0.241728,-0.206885,-0.0212048,2.75808e-07,0,-0.237773,0.15322,-0.104749,-0.134402,0.12343,-1.98067e-07,0,-0.204848,-0.10638,0.0447717,-0.0788332,-0.1718,0.0222864,0.282645,1.50281,-9.8056e-07,-1.79414e-07,0.553381,-0.134825,1.3438,-0.0796401,0.533167,-4.66746e-07,-1.98053e-07
0.4,0.0358928,0.100415,-0.0338182,-0.0945107,0.861466,2.56666,0.442797,-0.110496,-0.251261,-0.143414,-0.0352615,-6.69762e-07,0,-0.246311,0.154869,-0.0978329,-0.141269,0.123654,6.33466e-07,0,-0.203002,-0.114243,0.0562873,-0.0895967,-0.162369,0.0145344,0.267862,1.50246,-1.67967e-07,1.32597e-07,0.578213,-0.132344,1.32505,-0.0655374,0.537267,2.61157e-07,6.64526e-08
0.41,0.0351276,0.101216,-0.0355689,-0.0939884,0.859862,2.56727,0.448532,-0.108273,-0.250256,-0.1394,-0.036392,8.62188e-08,0,-0.256272,0.153587,-0.097577,-0.146602,0.123464,4.8491e-07,0,-0.201805,-0.114569,0.0509588,-0.0951422,-0.164958,0.0134279,0.264279,1.50226,1.0849e-07,2.53457e-08,0.582903,-0.131762,1.32386,-0.0640896,0.537611,-2.94022e-07,-1.74146e-07
0.42,0.0393334,0.100517,-0.0225249,-0.0921319,0.858889,2.56845,0.429171,-0.104627,-0.237821,-0.114713,-0.0522882,5.89075e-07,0,-0.266628,0.14545,-0.0818945,-0.167448,0.120011,-6.86851e-07,0,-0.203952,-0.114149,0.058408,-0.111997,-0.155148,0.00557599,0.243785,1.50191,-6.84754e-08,-5.58888e-08,0.59662,-0.126291,1.30114,-0.0459286,0.542572,2.87109e-07,-8.43199e-07
0.43,0.0372613,0.100988,-0.0242359,-0.0912441,0.857353,2.56885,0.43028,-0.103742,-0.23677,-0.113725,-0.0532104,3.34164e-07,0,-0.275291,0.144668,-0.08133,-0.172229,0.119635,3.68163e-07,0,-0.199922,-0.113178,0.0549202,-0.112945,-0.158651,0.00451144,0.24216,1.50178,-1.13371e-07,1.11056e-08,0.602872,-0.12711,1.2997,-0.0447881,0.542949,-6.96416e-07,-2.62598e-08
0.44,0.0393485,0.099216,-0.0177525,-0.0890766,0.856068,2.56984,0.42343,-0.101801,-0.225889,-0.122818,-0.058327,-5.52785e-07,0,-0.286023,0.136446,-0.0733138,-0.186347,0.116609,-6.70466e-07,0,-0.199311,-0.109698,0.0549508,-0.125044,-0.157788,0.00102215,0.231062,1.50152,-1.12526e-07,4.60278e-07,0.606326,-0.129468,1.28924,-0.0380245,0.544979,8.20934e-07,-1.40225e-06
0.45,0.042057,0.0960191,-0.0108468,-0.0863295,0.855183,2.57077,0.413625,-0.0978189,-0.21423,-0.140633,-0.0631821,1.89361e-07,0,-0.296176,0.128348,-0.0640558,-0.202656,0.11281,5.72137e-07,0,-0.197537,-0.106179,0.0542625,-0.133626,-0.154511,-0.00181862,0.221451,1.50161,-8.3981e-07,-7.25414e-07,0.608505,-0.126626,1.27819,-0.028467,0.547285,2.52976e-07,-7.35587e-07
0.46,0.0454752,0.0920138,-0.00533753,-0.0837517,0.854124,2.57152,0.405046,-0.093282,-0.202933,-0.163601,-0.067705,3.18382e-07,0,-0.306466,0.119778,-0.0532668,-0.220859,0.107551,3.82901e-07,0,-0.197822,-0.100473,0.0540377,-0.141779,-0.153464,-0.00484911,0.211572,1.50188,-5.88478e-07,4.00252e-07,0.610751,-0.12556,1.2655,-0.0184265,0.549949,3.14023e-07,-4.5363e-07
0.47,0.108059,0.0441223,-0.00932528,-0.0769009,0.85756,2.57484,0.320606,-0.0421719,-0.258948,-0.165871,-0.154187,-6.14765e-07,0,-0.412315,0.0683439,-0.0375256,-0.182506,0.0530895,2.47462e-07,0,-0.269937,-0.052881,-0.0114516,-0.0872824,-0.147716,-0.115924,0.176121,1.61155,-9.02722e-07,-9.49028e-07,0.302869,-0.309633,0.180618,0.810066,0.885796,4.26967e-07,2.14625e-08
0.48,0.105815,0.0448442,-0.00918654,-0.0746146,0.85698,2.57596,0.31712,-0.0414942,-0.256531,-0.169172,-0.154243,2.62492e-07,0,-0.417318,0.0661171,-0.0363502,-0.191456,0.0519358,3.35738e-07,0,-0.263571,-0.0547175,-0.0142377,-0.089339,-0.148295,-0.115217,0.174206,1.61206,6.81623e-07,3.10452e-07,0.30319,-0.307952,0.179984,0.809604,0.887533,-8.60452e-07,3.9903e-07
